"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Advisory, Conciliation and Arbitration Service","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Advisory, Conciliation and Arbitration Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Advisory, Conciliation and Arbitration Service","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Animal and Plant Health Agency","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Office","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Attorney General's Office","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Building Digital UK","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Building Digital UK","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Building Digital UK","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Building Digital UK","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Building Digital UK","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Building Digital UK","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Building Digital UK","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Building Digital UK","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Building Digital UK","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Cabinet Office (excl. agencies)","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Central Civil Service Fast Stream","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Central Civil Service Fast Stream","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Central Civil Service Fast Stream","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Centre for Environment, Fisheries and Aquaculture Science","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Charity Commission","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Companies House","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Competition and Markets Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Criminal Injuries Compensation Authority","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Criminal Injuries Compensation Authority","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Criminal Injuries Compensation Authority","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Criminal Injuries Compensation Authority","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Commercial Service","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Commercial Service","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Commercial Service","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Commercial Service","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Commercial Service","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Commercial Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Commercial Service","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Office and Procurator Fiscal Service","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Office and Procurator Fiscal Service","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Office and Procurator Fiscal Service","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Office and Procurator Fiscal Service","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Office and Procurator Fiscal Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Office and Procurator Fiscal Service","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Office and Procurator Fiscal Service","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Office and Procurator Fiscal Service","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Office and Procurator Fiscal Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","G7","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Crown Prosecution Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Electronics and Components Agency","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Electronics and Components Agency","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Electronics and Components Agency","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Electronics and Components Agency","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Electronics and Components Agency","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Electronics and Components Agency","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Equipment and Support","SEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Science and Technology Laboratory","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Science and Technology Laboratory","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Science and Technology Laboratory","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Science and Technology Laboratory","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Science and Technology Laboratory","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Defence Science and Technology Laboratory","EO","Unknown","[c]","[c]","[c]","[c]"
