"Status","Year","Function_of_post","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","No function","Legal","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","SEO/HEO","Heterosexual / straight","60","[c]","40880","42140"
"Leaver CS","2023","No function","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Legal","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","AA/AO","Heterosexual / straight","35","[c]","24160","24680"
"Leaver CS","2023","No function","Medicine","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","EO","Heterosexual / straight","30","[c]","33730","32930"
"Leaver CS","2023","No function","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","G6/G7","Heterosexual / straight","40","[c]","77250","79390"
"Leaver CS","2023","No function","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","SEO/HEO","Heterosexual / straight","100","[c]","40630","40590"
"Leaver CS","2023","No function","Medicine","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Medicine","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","AA/AO","Heterosexual / straight","6540","[c]","22020","21690"
"Leaver CS","2023","No function","Operational Delivery","AA/AO","LGBO","565","[c]","21910","21690"
"Leaver CS","2023","No function","Operational Delivery","AA/AO","Undeclared","790","[c]","22010","21690"
"Leaver CS","2023","No function","Operational Delivery","AA/AO","Unknown","4640","[c]","22420","21780"
"Leaver CS","2023","No function","Operational Delivery","EO","Heterosexual / straight","4365","[c]","28580","28120"
"Leaver CS","2023","No function","Operational Delivery","EO","LGBO","355","[c]","28510","28120"
"Leaver CS","2023","No function","Operational Delivery","EO","Undeclared","505","[c]","28600","28120"
"Leaver CS","2023","No function","Operational Delivery","EO","Unknown","1540","[c]","28720","28120"
"Leaver CS","2023","No function","Operational Delivery","G6/G7","Heterosexual / straight","370","[c]","58810","56730"
"Leaver CS","2023","No function","Operational Delivery","G6/G7","LGBO","35","[c]","58790","58480"
"Leaver CS","2023","No function","Operational Delivery","G6/G7","Undeclared","40","[c]","57670","57100"
"Leaver CS","2023","No function","Operational Delivery","G6/G7","Unknown","235","[c]","58080","55530"
"Leaver CS","2023","No function","Operational Delivery","SCS level","Heterosexual / straight","60","[c]","97840","95420"
"Leaver CS","2023","No function","Operational Delivery","SCS level","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","SCS level","Unknown","55","[c]","93700","82470"
"Leaver CS","2023","No function","Operational Delivery","SEO/HEO","Heterosexual / straight","1345","[c]","37500","36330"
"Leaver CS","2023","No function","Operational Delivery","SEO/HEO","LGBO","100","[c]","35840","35410"
"Leaver CS","2023","No function","Operational Delivery","SEO/HEO","Undeclared","185","[c]","38940","38110"
"Leaver CS","2023","No function","Operational Delivery","SEO/HEO","Unknown","550","[c]","36530","35410"
"Leaver CS","2023","No function","Operational Delivery","Unknown","Heterosexual / straight","1115","[c]","34770","27190"
"Leaver CS","2023","No function","Operational Delivery","Unknown","LGBO","120","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Unknown","Undeclared","100","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Delivery","Unknown","Unknown","485","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Research","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Research","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Research","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Operational Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","AA/AO","Heterosexual / straight","185","[c]","21070","20770"
"Leaver CS","2023","No function","Other","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","AA/AO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","AA/AO","Unknown","45","[c]","22080","22050"
"Leaver CS","2023","No function","Other","EO","Heterosexual / straight","60","[c]","28300","27650"
"Leaver CS","2023","No function","Other","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","G6/G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","SEO/HEO","Heterosexual / straight","95","[c]","37380","36180"
"Leaver CS","2023","No function","Other","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Other","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning Inspectors","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning Inspectors","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning Inspectors","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Planning Inspectors","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","AA/AO","Heterosexual / straight","70","[c]","22110","22030"
"Leaver CS","2023","No function","Policy","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","AA/AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","EO","Heterosexual / straight","110","[c]","27950","27820"
"Leaver CS","2023","No function","Policy","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","EO","Unknown","55","[c]","26920","28580"
"Leaver CS","2023","No function","Policy","G6/G7","Heterosexual / straight","405","[c]","57990","54890"
"Leaver CS","2023","No function","Policy","G6/G7","LGBO","50","[c]","56860","53600"
"Leaver CS","2023","No function","Policy","G6/G7","Undeclared","55","[c]","58650","54650"
"Leaver CS","2023","No function","Policy","G6/G7","Unknown","70","[c]","58960","57660"
"Leaver CS","2023","No function","Policy","SCS level","Heterosexual / straight","75","[c]","88990","78990"
"Leaver CS","2023","No function","Policy","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","SEO/HEO","Heterosexual / straight","470","[c]","37240","36180"
"Leaver CS","2023","No function","Policy","SEO/HEO","LGBO","70","[c]","37000","36860"
"Leaver CS","2023","No function","Policy","SEO/HEO","Undeclared","70","[c]","37780","37910"
"Leaver CS","2023","No function","Policy","SEO/HEO","Unknown","145","[c]","38040","37810"
"Leaver CS","2023","No function","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","G6/G7","Heterosexual / straight","30","[c]","61150","59290"
"Leaver CS","2023","No function","Project Delivery","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Project Delivery","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Property","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","EO","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","SEO/HEO","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Psychology","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","AA/AO","Heterosexual / straight","115","[c]","22290","21720"
"Leaver CS","2023","No function","Science and Engineering","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","AA/AO","Unknown","35","[c]","22070","20810"
"Leaver CS","2023","No function","Science and Engineering","EO","Heterosexual / straight","105","[c]","27280","26870"
"Leaver CS","2023","No function","Science and Engineering","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","G6/G7","Heterosexual / straight","70","[c]","59870","57560"
"Leaver CS","2023","No function","Science and Engineering","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","SEO/HEO","Heterosexual / straight","455","[c]","37790","36870"
"Leaver CS","2023","No function","Science and Engineering","SEO/HEO","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","No function","Science and Engineering","SEO/HEO","Undeclared","65","[c]","38070","37420"
"Leaver CS","2023","No function","Science and Engineering","SEO/HEO","Unknown","65","[c]","37770","37720"
"Leaver CS","2023","No function","Security","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Security","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Security","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Security","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Security","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Social Research","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Social Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Social Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Statistics","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Statistics","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Statistics","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Statistics","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Statistics","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Statistics","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Statistics","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Statistics","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","AA/AO","Unknown","220","[c]","[c]","[c]"
"Leaver CS","2023","No function","Tax","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
