"Status","Year","Ethnicity","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","Male","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Met Office","Female","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Met Office","Male","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Met Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Defence (excl. agencies)","Female","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Defence (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Justice (excl. agencies)","Female","40","40","40220","38000"
"In post","2023","Other ethnicity","Ministry of Justice (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Crime Agency","Female","25","25","[c]","[c]"
"In post","2023","Other ethnicity","National Crime Agency","Male","15","15","[c]","[c]"
"In post","2023","Other ethnicity","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Infrastructure Commission","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Infrastructure Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Infrastructure Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Records of Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Records of Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Records of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Savings and Investments","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Savings and Investments","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","National Savings and Investments","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Northern Ireland Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Northern Ireland Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office for Budget Responsibility","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office for Budget Responsibility","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office for Budget Responsibility","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Female","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Gas and Electricity Markets","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Gas and Electricity Markets","Male","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Qualifications and Examinations Regulation","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Qualifications and Examinations Regulation","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of the Public Guardian","Female","10","5","[c]","[c]"
"In post","2023","Other ethnicity","Office of the Public Guardian","Male","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Office of the Public Guardian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of the Scottish Charity Regulator","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of the Scottish Charity Regulator","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of the Scottish Charity Regulator","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of the Secretary of State for Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of the Secretary of State for Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning Inspectorate","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning Inspectorate","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Planning Inspectorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Queen Elizabeth II Centre","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Queen Elizabeth II Centre","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Registers of Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Registers of Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Revenue Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Revenue Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Revenue Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Royal Fleet Auxiliary","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Royal Fleet Auxiliary","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Rural Payments Agency","Male","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Rural Payments Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Courts and Tribunals Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Courts and Tribunals Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Fiscal Commission","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Fiscal Commission","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Fiscal Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Forestry","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Forestry","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Forestry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Government (excl. agencies)","Female","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Government (excl. agencies)","Male","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Housing Regulator","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Housing Regulator","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Housing Regulator","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Prison Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Prison Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Prison Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Public Pensions Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Public Pensions Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Scottish Public Pensions Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Serious Fraud Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Serious Fraud Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Serious Fraud Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Security Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Security Scotland","Male","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Social Security Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Standards and Testing Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Student Awards Agency for Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Student Awards Agency for Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Student Awards Agency for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Submarine Delivery Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Teaching Regulation Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","The Insolvency Service","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","The Insolvency Service","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","The National Archives","Female","5","5","[c]","[c]"
"In post","2023","Other ethnicity","The National Archives","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Transport Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Transport Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Transport Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Debt Management Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Debt Management Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Debt Management Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Export Finance","Female","10","10","[c]","[c]"
"In post","2023","Other ethnicity","UK Export Finance","Male","5","5","[c]","[c]"
"In post","2023","Other ethnicity","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Health Security Agency","Female","35","35","45040","34640"
"In post","2023","Other ethnicity","UK Health Security Agency","Male","25","20","[c]","[c]"
"In post","2023","Other ethnicity","UK Health Security Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Hydrographic Office","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Hydrographic Office","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Hydrographic Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Space Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Space Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Supreme Court","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Supreme Court","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Valuation Office Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Valuation Office Agency","Male","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Valuation Office Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Vehicle Certification Agency","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Vehicle Certification Agency","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Vehicle Certification Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Veterinary Medicines Directorate","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Veterinary Medicines Directorate","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Water Services Regulation Authority","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Water Services Regulation Authority","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Welsh Government (excl. agencies)","Female","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Welsh Government (excl. agencies)","Male","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
