"Status","Year","Age","Parent_department","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","East Wales","Cardiff and Vale of Glamorgan","20","[c]","37570","34860"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","East Wales","Monmouthshire and Newport","25","[c]","35770","31430"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Greater Manchester","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Inner London - East","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Inner London - West","Westminster","175","[c]","50440","53380"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Lancashire","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","Hounslow and Richmond upon Thames","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","West Central Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","West Midlands","Birmingham","10","[c]","29060","24570"
"Leaver CS","2023","30-39","Department for Business, Energy and Industrial Strategy","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Digital, Culture, Media and Sport","Inner London - West","Westminster","85","[c]","48690","52760"
"Leaver CS","2023","30-39","Department for Education","Derbyshire and Nottinghamshire","Nottingham","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education","Greater Manchester","Manchester","35","[c]","45010","40590"
"Leaver CS","2023","30-39","Department for Education","Inner London - East","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education","Inner London - West","Westminster","35","[c]","51140","54220"
"Leaver CS","2023","30-39","Department for Education","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education","Outer London - South","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education","South Yorkshire","Sheffield","20","[c]","41930","37710"
"Leaver CS","2023","30-39","Department for Education","Tees Valley and Durham","Darlington","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Education","West Midlands","Coventry","25","[c]","42650","37710"
"Leaver CS","2023","30-39","Department for Education","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Cumbria","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Cumbria","West Cumbria","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Nottingham","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Devon","Devon CC","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Devon","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","East Anglia","Suffolk CC","15","[c]","35250","33450"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Inner London - West","Westminster","45","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","North Eastern Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","North Yorkshire","York","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Tyneside","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Outer London - West and North West","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Southern Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","West Surrey","10","[c]","34040","29180"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","Devon","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","Inner London - West","Westminster","65","[c]","48710","51970"
"Leaver CS","2023","30-39","Department for International Trade","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for International Trade","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","15","[c]","35060","36280"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities","Inner London - West","Westminster","60","[c]","47080","43320"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities","West Midlands","Birmingham","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities","West Midlands","Wolverhampton","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Levelling Up, Housing and Communities","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","Cheshire","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","Cheshire","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","Derbyshire and Nottinghamshire","Nottingham","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","East Anglia","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","Eastern Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
