"Status","Year","Organisation","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Food Standards Agency","London","Inner London - West","G6","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","London","Inner London - West","G7","30","30","57290","57250"
"In post","2023","Food Standards Agency","London","Inner London - West","HEO","30","25","34020","33800"
"In post","2023","Food Standards Agency","London","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","London","Inner London - West","SEO","30","30","42040","41160"
"In post","2023","Food Standards Agency","London","Outer London - East and North East","AO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","London","Outer London - East and North East","EO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","London","Outer London - East and North East","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","London","Outer London - East and North East","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","London","Outer London - East and North East","HEO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","London","Outer London - East and North East","SEO","10","10","42070","41780"
"In post","2023","Food Standards Agency","London","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","London","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","London","Outer London - South","G7","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","London","Outer London - South","HEO","10","10","33780","33820"
"In post","2023","Food Standards Agency","London","Outer London - South","SEO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","London","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","London","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","London","Outer London - West and North West","G7","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","London","Outer London - West and North West","HEO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","London","Outer London - West and North West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","London","Outer London - West and North West","SEO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","North East (England)","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North East (England)","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North East (England)","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North East (England)","Northumberland, and Tyne and Wear","HEO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","North East (England)","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North East (England)","Tees Valley and Durham","EO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","North East (England)","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North East (England)","Tees Valley and Durham","HEO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","North East (England)","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Cheshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Cheshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Cheshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Cumbria","EO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Greater Manchester","EO","10","10","27990","28090"
"In post","2023","Food Standards Agency","North West (England)","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Greater Manchester","HEO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Greater Manchester","SEO","10","10","39530","38670"
"In post","2023","Food Standards Agency","North West (England)","Lancashire","EO","30","30","27860","28090"
"In post","2023","Food Standards Agency","North West (England)","Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Lancashire","G7","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Lancashire","SEO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Merseyside","G7","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Merseyside","HEO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","North West (England)","Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Northern Ireland","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Northern Ireland","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Northern Ireland","Northern Ireland","G6","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Northern Ireland","Northern Ireland","G7","15","15","52820","52330"
"In post","2023","Food Standards Agency","Northern Ireland","Northern Ireland","HEO","35","30","31300","31260"
"In post","2023","Food Standards Agency","Northern Ireland","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Northern Ireland","Northern Ireland","SEO","45","45","38570","38100"
"In post","2023","Food Standards Agency","Overseas","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Scotland","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","G7","10","10","57130","57250"
"In post","2023","Food Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","HEO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Hampshire and Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Kent","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Kent","HEO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Kent","SEO","15","15","40650","41160"
"In post","2023","Food Standards Agency","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Surrey, East and West Sussex","G7","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Surrey, East and West Sussex","HEO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South East (England)","Surrey, East and West Sussex","SEO","15","15","42170","41160"
"In post","2023","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","EO","15","15","28000","28090"
"In post","2023","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","Devon","EO","10","5","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","Devon","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","Devon","HEO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","Devon","SEO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","Dorset and Somerset","EO","15","15","28150","28090"
"In post","2023","Food Standards Agency","South West (England)","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","Dorset and Somerset","SEO","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","20","20","27690","28090"
"In post","2023","Food Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G7","10","10","53370","53110"
"In post","2023","Food Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","15","15","38500","38100"
"In post","2023","Food Standards Agency","Wales","East Wales","AO","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Wales","East Wales","EO","15","10","28100","28090"
