"Status","Year","Organisation","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of Rail and Road","Office of Rail and Road","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Public Guardian","Ministry of Justice","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Public Guardian","Ministry of Justice","Operational Delivery","Outside London","95","[c]","22560","21780"
"Leaver CS","2023","Office of the Public Guardian","Ministry of Justice","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Scottish Charity Regulator","Scottish Government","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Policy","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","20","[c]","25930","21960"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Other","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","20","[c]","59820","60050"
"Leaver CS","2023","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Queen Elizabeth II Centre","Department for Levelling Up, Housing and Communities","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","Scottish Government","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","Scottish Government","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","Scottish Government","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","Scottish Government","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","Scottish Government","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Registers of Scotland","Scottish Government","Operational Delivery","Outside London","25","[c]","35670","32510"
"Leaver CS","2023","Registers of Scotland","Scottish Government","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Revenue Scotland","Scottish Government","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Royal Fleet Auxiliary","Ministry of Defence","Other","Unknown","200","[c]","36910","34110"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","Outside London","205","[c]","23880","22150"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Project Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Operational Delivery","Outside London","140","[c]","26670","25060"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Courts and Tribunals Service","Scottish Government","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Fiscal Commission","Scottish Government","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Forestry","Scottish Government","Unknown","Outside London","15","[c]","40930","40510"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scottish Government","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scottish Government","Unknown","Outside London","495","[c]","43310","38330"
"Leaver CS","2023","Scottish Government (excl. agencies)","Scottish Government","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","Commercial","Outside London","10","[c]","26650","24710"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","Finance","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","Operational Delivery","Outside London","300","[c]","33390","37060"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","Other","Outside London","70","[c]","32250","28490"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Prison Service","Scottish Government","Psychology","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","Scottish Public Pensions Agency","Scottish Government","Unknown","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","Attorney General's Departments","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","Attorney General's Departments","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","Attorney General's Departments","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Serious Fraud Office","Attorney General's Departments","Counter Fraud","London","35","[c]","47010","42210"
"Leaver CS","2023","Serious Fraud Office","Attorney General's Departments","Digital, Data and Technology","London","10","[c]","[c]","[c]"
