"Status","Year","Disability","Ethnicity","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Black","National Crime Agency","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","National Crime Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","National Crime Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","National Crime Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","National Crime Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northern Ireland Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northern Ireland Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Northern Ireland Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office for Standards in Education, Children's Services and Skills","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office for Standards in Education, Children's Services and Skills","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office for Standards in Education, Children's Services and Skills","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office for Standards in Education, Children's Services and Skills","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office for Standards in Education, Children's Services and Skills","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office for Standards in Education, Children's Services and Skills","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Gas and Electricity Markets","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Gas and Electricity Markets","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Gas and Electricity Markets","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of the Secretary of State for Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of the Secretary of State for Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of the Secretary of State for Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of the Secretary of State for Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of the Secretary of State for Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of the Secretary of State for Wales","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of the Secretary of State for Wales","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of the Secretary of State for Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Office of the Secretary of State for Wales","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Scottish Government","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Scottish Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Scottish Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Scottish Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","The National Archives","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","The National Archives","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","The National Archives","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","The National Archives","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","The National Archives","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","The National Archives","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Export Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Statistics Authority","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Statistics Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Statistics Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Supreme Court","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Supreme Court","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Supreme Court","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","UK Supreme Court","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Water Services Regulation Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Welsh Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Welsh Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Welsh Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Welsh Government","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Black","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Attorney General's Departments","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Attorney General's Departments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Attorney General's Departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Attorney General's Departments","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Attorney General's Departments","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Cabinet Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Cabinet Office","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Cabinet Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Cabinet Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Chancellor's other departments","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Chancellor's other departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Charity Commission","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Charity Commission","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Charity Commission","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Competition and Markets Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Competition and Markets Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Competition and Markets Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Department for Business, Energy and Industrial Strategy","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Department for Business, Energy and Industrial Strategy","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Department for Business, Energy and Industrial Strategy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Department for Business, Energy and Industrial Strategy","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Department for Business, Energy and Industrial Strategy","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Mixed","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
