"Status","Year","Age","Disability","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Equipment and Support","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Equipment and Support","SEO","45","[c]","43110","43400"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Science and Technology Laboratory","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Science and Technology Laboratory","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Science and Technology Laboratory","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Defence Science and Technology Laboratory","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Education (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Education (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Education (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Education (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","35","[c]","50640","49400"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for International Trade","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for International Trade","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for International Trade","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for International Trade","SEO","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Transport (excl. agencies)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Transport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Transport (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Transport (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Transport (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Transport (excl. agencies)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Work and Pensions (excl. agencies)","AO","190","[c]","22030","21690"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Work and Pensions (excl. agencies)","EO","120","[c]","28350","28120"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Work and Pensions (excl. agencies)","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Work and Pensions (excl. agencies)","G7","30","[c]","55980","55620"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Work and Pensions (excl. agencies)","HEO","50","[c]","35250","34170"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Work and Pensions (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department for Work and Pensions (excl. agencies)","SEO","45","[c]","39900","38980"
"New entrant CS","2023","40-49","Declared non-disabled","Department of Health and Social Care (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department of Health and Social Care (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department of Health and Social Care (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department of Health and Social Care (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department of Health and Social Care (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Department of Health and Social Care (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Disclosure Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Disclosure Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Disclosure Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Disclosure Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Driver and Vehicle Licensing Agency","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Driver and Vehicle Licensing Agency","AO","50","[c]","22440","22500"
"New entrant CS","2023","40-49","Declared non-disabled","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Driver and Vehicle Licensing Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Driver and Vehicle Licensing Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Driver and Vehicle Standards Agency","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Driver and Vehicle Standards Agency","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Driver and Vehicle Standards Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Driver and Vehicle Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Driver and Vehicle Standards Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Education Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Education Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Education Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Education Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Education Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Education and Skills Funding Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Education and Skills Funding Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Education and Skills Funding Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Estyn","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Estyn","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Estyn","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Food Standards Agency","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Food Standards Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Food Standards Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Food Standards Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Actuary's Department","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Commercial Organisation","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Commercial Organisation","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Commercial Organisation","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Internal Audit Agency","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Internal Audit Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Internal Audit Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Internal Audit Agency","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Legal Department","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Legal Department","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Legal Department","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Legal Department","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Legal Department","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Property Agency","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Property Agency","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Property Agency","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Property Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","Government Property Agency","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Courts and Tribunals Service","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Courts and Tribunals Service","AO","80","[c]","22000","21780"
"New entrant CS","2023","40-49","Declared non-disabled","HM Courts and Tribunals Service","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Courts and Tribunals Service","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Courts and Tribunals Service","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Land Registry","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Declared non-disabled","HM Land Registry","HEO","[c]","[c]","[c]","[c]"
