"Status","Year","Age","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","Finance","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Department for Work and Pensions","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","HM Revenue and Customs","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Ministry of Defence","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","Scottish Government","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","Department for Environment, Food and Rural Affairs","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","Department for Environment, Food and Rural Affairs","North West (England)","25","[c]","22510","22150"
"New entrant CS","2023","50-59","Grants Management","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","Department for Environment, Food and Rural Affairs","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","Department for Environment, Food and Rural Affairs","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","10","[c]","24100","22150"
"New entrant CS","2023","50-59","Grants Management","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","HM Treasury","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Ministry of Defence","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Ministry of Defence","South East (England)","25","[c]","34900","33490"
"New entrant CS","2023","50-59","Human Resources","Ministry of Defence","South West (England)","25","[c]","33440","27140"
"New entrant CS","2023","50-59","Human Resources","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Ministry of Defence","West Midlands (England)","15","[c]","30820","30080"
"New entrant CS","2023","50-59","Human Resources","Ministry of Defence","Yorkshire and The Humber","10","[c]","32860","27140"
"New entrant CS","2023","50-59","Human Resources","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
