"Status","Year","Ethnicity","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Security","Suffolk CC","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Swansea","15","15","[c]","[c]"
"In post","2023","Unknown","Security","Telford and Wrekin","25","20","[c]","[c]"
"In post","2023","Unknown","Security","Tower Hamlets","10","10","[c]","[c]"
"In post","2023","Unknown","Security","Tyneside","5","5","[c]","[c]"
"In post","2023","Unknown","Security","Unknown","30","30","26950","24470"
"In post","2023","Unknown","Security","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","West Cumbria","25","25","[c]","[c]"
"In post","2023","Unknown","Security","West Kent","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Security","Westminster","215","210","43810","40600"
"In post","2023","Unknown","Security","Wiltshire","65","65","33650","28370"
"In post","2023","Unknown","Security","York","100","90","30180","27110"
"In post","2023","Unknown","Unknown","Aberdeen City and Aberdeenshire","135","130","37970","34730"
"In post","2023","Unknown","Unknown","Angus and Dundee City","610","580","27610","24890"
"In post","2023","Unknown","Unknown","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Barnet","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Belfast","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Birmingham","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Caithness and Sutherland, and Ross and Cromarty","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Camden and City of London","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Cardiff and Vale of Glamorgan","60","60","43460","34520"
"In post","2023","Unknown","Unknown","Central Hampshire","65","65","37600","30820"
"In post","2023","Unknown","Unknown","Central Valleys","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","City of Edinburgh","1790","1740","42210","38330"
"In post","2023","Unknown","Unknown","Clackmannanshire and Fife","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Conwy and Denbighshire","20","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Coventry","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Dumfries and Galloway","25","25","[c]","[c]"
"In post","2023","Unknown","Unknown","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","East Ayrshire and North Ayrshire mainland","50","45","30100","29100"
"In post","2023","Unknown","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","East Lothian and Midlothian","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Falkirk","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Glasgow City","1705","1635","34960","29450"
"In post","2023","Unknown","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Greater Manchester South West","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Gwent Valleys","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Inverclyde, East Renfrewshire, and Renfrewshire","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","Inverness and Nairn, Moray, and Badenoch and Strathspey","50","50","33680","30000"
"In post","2023","Unknown","Unknown","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Kensington & Chelsea and Hammersmith & Fulham","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Leeds","25","25","[c]","[c]"
"In post","2023","Unknown","Unknown","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Manchester","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Na h-Eileanan Siar","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","North Lanarkshire","25","25","[c]","[c]"
"In post","2023","Unknown","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Orkney Islands","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Overseas","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Perth and Kinross, and Stirling","45","40","34080","31940"
"In post","2023","Unknown","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Scottish Borders","175","165","29380","26600"
"In post","2023","Unknown","Unknown","Sheffield","10","10","[c]","[c]"
"In post","2023","Unknown","Unknown","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","South Ayrshire","10","5","[c]","[c]"
"In post","2023","Unknown","Unknown","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","South Lanarkshire","25","25","[c]","[c]"
"In post","2023","Unknown","Unknown","South West Wales","20","20","[c]","[c]"
"In post","2023","Unknown","Unknown","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Swansea","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Tower Hamlets","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Tyneside","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","1700","1700","41950","40010"
"In post","2023","Unknown","Unknown","West Lothian","35","35","46370","39740"
"In post","2023","Unknown","Unknown","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Westminster","175","175","49010","43760"
"In post","2023","Unknown","Unknown","Wiltshire","180","180","35460","30650"
"In post","2023","White","Analysis","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Bath and North East Somerset, North Somerset and South Gloucestershire","55","55","41330","36990"
"In post","2023","White","Analysis","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Birmingham","65","65","46640","38760"
"In post","2023","White","Analysis","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Brent","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Brighton and Hove","5","5","[c]","[c]"
"In post","2023","White","Analysis","Bristol, City of","175","165","42860","41050"
"In post","2023","White","Analysis","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Buckinghamshire","10","10","[c]","[c]"
"In post","2023","White","Analysis","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Cambridgeshire CC","10","10","[c]","[c]"
"In post","2023","White","Analysis","Camden and City of London","120","110","80080","80480"
"In post","2023","White","Analysis","Cardiff and Vale of Glamorgan","25","25","[c]","[c]"
"In post","2023","White","Analysis","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Central Hampshire","435","415","45930","49260"
"In post","2023","White","Analysis","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","City of Edinburgh","50","50","48560","43000"
"In post","2023","White","Analysis","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Cornwall and Isles of Scilly","10","5","[c]","[c]"
"In post","2023","White","Analysis","Coventry","20","20","[c]","[c]"
"In post","2023","White","Analysis","Croydon","105","100","51350","46240"
"In post","2023","White","Analysis","Darlington","125","120","38780","37570"
"In post","2023","White","Analysis","Derby","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Devon CC","10","10","[c]","[c]"
"In post","2023","White","Analysis","Dorset","125","120","34800","30350"
"In post","2023","White","Analysis","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Durham","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","East Sussex CC","5","5","[c]","[c]"
"In post","2023","White","Analysis","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Fermanagh and Omagh","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Glasgow City","75","75","42560","36560"
"In post","2023","White","Analysis","Gloucestershire CC","5","5","[c]","[c]"
"In post","2023","White","Analysis","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Greater Manchester South West","160","155","44280","41780"
"In post","2023","White","Analysis","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Hackney and Newham","110","110","51890","45950"
"In post","2023","White","Analysis","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Hertfordshire CC","10","10","[c]","[c]"
"In post","2023","White","Analysis","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Leeds","190","180","43270","41430"
"In post","2023","White","Analysis","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Lincolnshire CC","5","5","[c]","[c]"
"In post","2023","White","Analysis","Liverpool","125","120","44270","42140"
"In post","2023","White","Analysis","Luton","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Manchester","130","130","38660","35510"
"In post","2023","White","Analysis","Medway","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Mid Lancashire","5","5","[c]","[c]"
"In post","2023","White","Analysis","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","Monmouthshire and Newport","870","830","39180","37760"
"In post","2023","White","Analysis","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","North Yorkshire CC","10","10","[c]","[c]"
"In post","2023","White","Analysis","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","White","Analysis","North and West Norfolk","[c]","[c]","[c]","[c]"
