"Status","Year","Disability","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Project Delivery","55","[c]","41570","40500"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Property","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Science and Engineering","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Security","30","[c]","28570","25000"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Defence","Statistics","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Commercial","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Communications","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Digital, Data and Technology","35","[c]","43640","34930"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Finance","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Human Resources","55","[c]","43410","41510"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Legal","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Operational Delivery","780","[c]","28930","25120"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Operational Research","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Policy","60","[c]","47020","43650"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Project Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Property","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Psychology","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Security","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Social Research","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Statistics","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Ministry of Justice","Unknown","95","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Operational Delivery","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland Office","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Other","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Statistics","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Communications","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Operational Delivery","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","30","[c]","34170","33400"
"Leaver Dept.","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Qualifications and Examinations Regulation","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of Rail and Road","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Office of the Secretary of State for Wales","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government","Operational Delivery","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scottish Government","Unknown","60","[c]","38840","36330"
"Leaver Dept.","2023","Declared non-disabled","The National Archives","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","The National Archives","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","The National Archives","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","The National Archives","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","The National Archives","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","The National Archives","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Export Finance","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Export Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Export Finance","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Export Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Export Finance","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Export Finance","Operational Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Export Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","Human Resources","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","Operational Delivery","45","[c]","34460","29410"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","Project Delivery","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","Social Research","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Statistics Authority","Statistics","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","UK Supreme Court","Communications","[c]","[c]","[c]","[c]"
