"Status","Year","Profession_of_post","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Commercial","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Female","Heterosexual / straight","60","[c]","44030","39190"
"Leaver Dept.","2023","Communications","London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Female","Unknown","40","[c]","37830","34250"
"Leaver Dept.","2023","Communications","London","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outside London","Female","Heterosexual / straight","55","[c]","29660","28120"
"Leaver Dept.","2023","Counter Fraud","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outside London","Male","Heterosexual / straight","45","[c]","28860","28120"
"Leaver Dept.","2023","Counter Fraud","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","London","Female","Heterosexual / straight","45","[c]","51930","50060"
"Leaver Dept.","2023","Digital, Data and Technology","London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","London","Female","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","London","Male","Heterosexual / straight","50","[c]","51480","44730"
"Leaver Dept.","2023","Digital, Data and Technology","London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","London","Male","Unknown","40","[c]","39430","36240"
"Leaver Dept.","2023","Digital, Data and Technology","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Outside London","Female","Heterosexual / straight","125","[c]","39250","37590"
"Leaver Dept.","2023","Digital, Data and Technology","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Outside London","Female","Unknown","50","[c]","36520","33150"
"Leaver Dept.","2023","Digital, Data and Technology","Outside London","Male","Heterosexual / straight","155","[c]","39860","37590"
"Leaver Dept.","2023","Digital, Data and Technology","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Outside London","Male","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Outside London","Male","Unknown","70","[c]","39290","37640"
"Leaver Dept.","2023","Digital, Data and Technology","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","London","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","London","Male","Heterosexual / straight","55","[c]","51290","39260"
"Leaver Dept.","2023","Economics","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","London","Male","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Economics","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","Female","Heterosexual / straight","50","[c]","48500","41750"
"Leaver Dept.","2023","Finance","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","Male","Heterosexual / straight","40","[c]","58750","54130"
"Leaver Dept.","2023","Finance","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","Male","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Outside London","Female","Heterosexual / straight","95","[c]","40930","35310"
"Leaver Dept.","2023","Finance","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Outside London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Outside London","Male","Heterosexual / straight","65","[c]","41220","36450"
"Leaver Dept.","2023","Finance","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Outside London","Male","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Finance","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
