"Status","Year","Age","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Ministry of Defence","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Defence","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","London","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","London","EO","20","[c]","29300","29660"
"Leaver Dept.","2023","30-39","Ministry of Justice","London","G6/G7","35","[c]","59700","56080"
"Leaver Dept.","2023","30-39","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","London","SEO/HEO","90","[c]","39840","41750"
"Leaver Dept.","2023","30-39","Ministry of Justice","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Outside London","AA/AO","175","[c]","21430","21780"
"Leaver Dept.","2023","30-39","Ministry of Justice","Outside London","EO","65","[c]","25880","25830"
"Leaver Dept.","2023","30-39","Ministry of Justice","Outside London","G6/G7","15","[c]","52520","51770"
"Leaver Dept.","2023","30-39","Ministry of Justice","Outside London","SEO/HEO","75","[c]","36690","37680"
"Leaver Dept.","2023","30-39","Ministry of Justice","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Ministry of Justice","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","London","SEO/HEO","10","[c]","45900","42240"
"Leaver Dept.","2023","30-39","National Crime Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","National Crime Agency","Outside London","SEO/HEO","10","[c]","41890","40210"
"Leaver Dept.","2023","30-39","National Crime Agency","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Northern Ireland Office","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Gas and Electricity Markets","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Rail and Road","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of Rail and Road","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of the Secretary of State for Scotland","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of the Secretary of State for Scotland","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Office of the Secretary of State for Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scottish Government","Outside London","AA/AO","10","[c]","25740","25640"
"Leaver Dept.","2023","30-39","Scottish Government","Outside London","EO","10","[c]","30630","30440"
"Leaver Dept.","2023","30-39","Scottish Government","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Scottish Government","Outside London","SEO/HEO","30","[c]","41110","40510"
"Leaver Dept.","2023","30-39","The National Archives","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Export Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Export Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","Outside London","G6/G7","15","[c]","53750","51460"
"Leaver Dept.","2023","30-39","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Statistics Authority","Outside London","SEO/HEO","45","[c]","34140","32090"
"Leaver Dept.","2023","30-39","UK Supreme Court","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","UK Supreme Court","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Water Services Regulation Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Welsh Government","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Welsh Government","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Welsh Government","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Welsh Government","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Welsh Government","Outside London","SEO/HEO","10","[c]","38980","38160"
"Leaver Dept.","2023","40-49","Attorney General's Departments","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","London","G6/G7","25","[c]","62250","65640"
"Leaver Dept.","2023","40-49","Attorney General's Departments","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Attorney General's Departments","Outside London","G6/G7","15","[c]","54150","52980"
"Leaver Dept.","2023","40-49","Attorney General's Departments","Outside London","SEO/HEO","10","[c]","36080","38370"
"Leaver Dept.","2023","40-49","Cabinet Office","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Cabinet Office","London","G6/G7","60","[c]","61210","60130"
"Leaver Dept.","2023","40-49","Cabinet Office","London","SCS level","45","[c]","84050","77390"
"Leaver Dept.","2023","40-49","Cabinet Office","London","SEO/HEO","40","[c]","38190","39020"
"Leaver Dept.","2023","40-49","Cabinet Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Cabinet Office","Outside London","EO","15","[c]","25610","26300"
"Leaver Dept.","2023","40-49","Cabinet Office","Outside London","G6/G7","30","[c]","54780","52110"
"Leaver Dept.","2023","40-49","Cabinet Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Cabinet Office","Outside London","SEO/HEO","25","[c]","35490","34250"
"Leaver Dept.","2023","40-49","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Cabinet Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Cabinet Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Chancellor's other departments","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Chancellor's other departments","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Charity Commission","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Competition and Markets Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Competition and Markets Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Competition and Markets Authority","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Competition and Markets Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Business, Energy and Industrial Strategy","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Business, Energy and Industrial Strategy","London","G6/G7","35","[c]","58660","56210"
"Leaver Dept.","2023","40-49","Department for Business, Energy and Industrial Strategy","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","20","[c]","38060","38120"
"Leaver Dept.","2023","40-49","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Business, Energy and Industrial Strategy","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","10","[c]","55550","53540"
"Leaver Dept.","2023","40-49","Department for Business, Energy and Industrial Strategy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","25","[c]","38450","40610"
"Leaver Dept.","2023","40-49","Department for Digital, Culture, Media and Sport","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Digital, Culture, Media and Sport","London","G6/G7","10","[c]","58050","54460"
"Leaver Dept.","2023","40-49","Department for Digital, Culture, Media and Sport","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Digital, Culture, Media and Sport","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Education","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Education","London","G6/G7","15","[c]","63150","65780"
"Leaver Dept.","2023","40-49","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Education","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Education","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Education","Outside London","G6/G7","30","[c]","57040","56510"
"Leaver Dept.","2023","40-49","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Education","Outside London","SEO/HEO","50","[c]","37470","37590"
"Leaver Dept.","2023","40-49","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Environment, Food and Rural Affairs","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Environment, Food and Rural Affairs","London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Environment, Food and Rural Affairs","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Environment, Food and Rural Affairs","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Environment, Food and Rural Affairs","Outside London","AA/AO","15","[c]","21720","21720"
"Leaver Dept.","2023","40-49","Department for Environment, Food and Rural Affairs","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Environment, Food and Rural Affairs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for International Trade","London","G6/G7","10","[c]","61090","61860"
"Leaver Dept.","2023","40-49","Department for International Trade","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for International Trade","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for International Trade","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for International Trade","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for International Trade","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Levelling Up, Housing and Communities","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Levelling Up, Housing and Communities","London","G6/G7","15","[c]","59370","58370"
"Leaver Dept.","2023","40-49","Department for Levelling Up, Housing and Communities","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Levelling Up, Housing and Communities","London","SEO/HEO","10","[c]","38550","39600"
"Leaver Dept.","2023","40-49","Department for Levelling Up, Housing and Communities","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Levelling Up, Housing and Communities","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Department for Levelling Up, Housing and Communities","Outside London","SEO/HEO","25","[c]","35690","36340"
"Leaver Dept.","2023","40-49","Department for Transport","London","AA/AO","[c]","[c]","[c]","[c]"
