"Status","Year","Region_ITL3","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Cardiff and Vale of Glamorgan","Outside London","EO","Male","1375","1340","28410","28130"
"In post","2023","Cardiff and Vale of Glamorgan","Outside London","G6/G7","Female","890","840","61160","59590"
"In post","2023","Cardiff and Vale of Glamorgan","Outside London","G6/G7","Male","820","800","61400","59480"
"In post","2023","Cardiff and Vale of Glamorgan","Outside London","SCS level","Female","90","85","86810","81600"
"In post","2023","Cardiff and Vale of Glamorgan","Outside London","SCS level","Male","140","135","91680","83390"
"In post","2023","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","Female","2245","2110","38900","39000"
"In post","2023","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","Male","2005","1965","38990","38000"
"In post","2023","Cardiff and Vale of Glamorgan","Outside London","Unknown","Female","250","235","30930","29050"
"In post","2023","Cardiff and Vale of Glamorgan","Outside London","Unknown","Male","100","95","30570","29050"
"In post","2023","Causeway Coast and Glens","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Causeway Coast and Glens","Outside London","AA/AO","Male","60","60","22160","22130"
"In post","2023","Causeway Coast and Glens","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Causeway Coast and Glens","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Causeway Coast and Glens","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Causeway Coast and Glens","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Causeway Coast and Glens","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Causeway Coast and Glens","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Central Bedfordshire","Outside London","AA/AO","Female","60","55","22080","22220"
"In post","2023","Central Bedfordshire","Outside London","AA/AO","Male","70","65","22760","21600"
"In post","2023","Central Bedfordshire","Outside London","EO","Female","70","65","28880","28120"
"In post","2023","Central Bedfordshire","Outside London","EO","Male","60","60","28890","28120"
"In post","2023","Central Bedfordshire","Outside London","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Central Bedfordshire","Outside London","G6/G7","Male","20","15","[c]","[c]"
"In post","2023","Central Bedfordshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Central Bedfordshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Central Bedfordshire","Outside London","SEO/HEO","Female","45","45","37420","34720"
"In post","2023","Central Bedfordshire","Outside London","SEO/HEO","Male","115","115","38830","37300"
"In post","2023","Central Hampshire","Outside London","AA/AO","Female","370","350","24410","22220"
"In post","2023","Central Hampshire","Outside London","AA/AO","Male","380","370","26300","23230"
"In post","2023","Central Hampshire","Outside London","EO","Female","380","360","27830","27470"
"In post","2023","Central Hampshire","Outside London","EO","Male","315","310","29080","27470"
"In post","2023","Central Hampshire","Outside London","G6/G7","Female","355","340","56060","54440"
"In post","2023","Central Hampshire","Outside London","G6/G7","Male","770","740","56230","54440"
"In post","2023","Central Hampshire","Outside London","SCS level","Female","15","15","[c]","[c]"
"In post","2023","Central Hampshire","Outside London","SCS level","Male","20","20","[c]","[c]"
"In post","2023","Central Hampshire","Outside London","SEO/HEO","Female","900","860","37100","34970"
"In post","2023","Central Hampshire","Outside London","SEO/HEO","Male","995","975","36930","36940"
"In post","2023","Central Hampshire","Outside London","Unknown","Female","20","20","[c]","[c]"
"In post","2023","Central Hampshire","Outside London","Unknown","Male","15","15","[c]","[c]"
"In post","2023","Central Valleys","Outside London","AA/AO","Female","365","310","22360","21690"
"In post","2023","Central Valleys","Outside London","AA/AO","Male","185","180","22190","21690"
"In post","2023","Central Valleys","Outside London","EO","Female","955","865","28230","28120"
"In post","2023","Central Valleys","Outside London","EO","Male","570","555","28260","28120"
"In post","2023","Central Valleys","Outside London","G6/G7","Female","85","85","62550","63900"
"In post","2023","Central Valleys","Outside London","G6/G7","Male","85","80","65470","63900"
"In post","2023","Central Valleys","Outside London","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Central Valleys","Outside London","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Central Valleys","Outside London","SEO/HEO","Female","470","445","39580","39690"
"In post","2023","Central Valleys","Outside London","SEO/HEO","Male","275","270","39540","38470"
"In post","2023","Central Valleys","Outside London","Unknown","Female","130","120","29390","26840"
"In post","2023","Central Valleys","Outside London","Unknown","Male","35","30","30400","29050"
"In post","2023","Cheshire East","Outside London","AA/AO","Female","285","255","25120","22780"
"In post","2023","Cheshire East","Outside London","AA/AO","Male","180","170","24950","22720"
"In post","2023","Cheshire East","Outside London","EO","Female","160","145","28080","28120"
"In post","2023","Cheshire East","Outside London","EO","Male","120","110","28630","28120"
"In post","2023","Cheshire East","Outside London","G6/G7","Female","75","75","59240","56450"
"In post","2023","Cheshire East","Outside London","G6/G7","Male","55","55","56340","55250"
"In post","2023","Cheshire East","Outside London","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Cheshire East","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cheshire East","Outside London","SEO/HEO","Female","175","165","36770","34300"
"In post","2023","Cheshire East","Outside London","SEO/HEO","Male","130","130","37150","35910"
"In post","2023","Cheshire East","Outside London","Unknown","Female","85","80","29130","26840"
"In post","2023","Cheshire East","Outside London","Unknown","Male","30","30","29710","26840"
"In post","2023","Cheshire West and Chester","Outside London","AA/AO","Female","70","60","21610","21690"
"In post","2023","Cheshire West and Chester","Outside London","AA/AO","Male","55","50","21680","21690"
"In post","2023","Cheshire West and Chester","Outside London","EO","Female","105","90","27750","28120"
"In post","2023","Cheshire West and Chester","Outside London","EO","Male","50","50","27770","28120"
"In post","2023","Cheshire West and Chester","Outside London","G6/G7","Female","20","15","[c]","[c]"
"In post","2023","Cheshire West and Chester","Outside London","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","Cheshire West and Chester","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Cheshire West and Chester","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Cheshire West and Chester","Outside London","SEO/HEO","Female","25","25","[c]","[c]"
"In post","2023","Cheshire West and Chester","Outside London","SEO/HEO","Male","35","30","37040","34300"
"In post","2023","Cheshire West and Chester","Outside London","Unknown","Female","135","125","29420","26840"
"In post","2023","Cheshire West and Chester","Outside London","Unknown","Male","30","25","[c]","[c]"
"In post","2023","Chorley and West Lancashire","Outside London","AA/AO","Female","380","345","27300","28880"
"In post","2023","Chorley and West Lancashire","Outside London","AA/AO","Male","445","420","29860","30440"
"In post","2023","Chorley and West Lancashire","Outside London","EO","Female","155","145","30230","28480"
"In post","2023","Chorley and West Lancashire","Outside London","EO","Male","150","135","32800","34170"
"In post","2023","Chorley and West Lancashire","Outside London","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","Chorley and West Lancashire","Outside London","G6/G7","Male","25","25","[c]","[c]"
"In post","2023","Chorley and West Lancashire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Chorley and West Lancashire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Chorley and West Lancashire","Outside London","SEO/HEO","Female","140","135","40080","39240"
"In post","2023","Chorley and West Lancashire","Outside London","SEO/HEO","Male","135","125","41660","40660"
"In post","2023","Chorley and West Lancashire","Outside London","Unknown","Female","80","80","30700","29050"
"In post","2023","Chorley and West Lancashire","Outside London","Unknown","Male","10","10","[c]","[c]"
"In post","2023","City of Edinburgh","Outside London","AA/AO","Female","1495","1385","24380","23890"
"In post","2023","City of Edinburgh","Outside London","AA/AO","Male","1425","1390","25020","24490"
"In post","2023","City of Edinburgh","Outside London","EO","Female","1415","1325","30280","29450"
"In post","2023","City of Edinburgh","Outside London","EO","Male","1355","1310","31170","30390"
"In post","2023","City of Edinburgh","Outside London","G6/G7","Female","1625","1525","64780","65280"
"In post","2023","City of Edinburgh","Outside London","G6/G7","Male","1300","1270","65260","65280"
"In post","2023","City of Edinburgh","Outside London","SCS level","Female","130","125","90410","85200"
"In post","2023","City of Edinburgh","Outside London","SCS level","Male","130","125","93570","85200"
"In post","2023","City of Edinburgh","Outside London","SEO/HEO","Female","2830","2685","40690","39590"
"In post","2023","City of Edinburgh","Outside London","SEO/HEO","Male","2440","2380","41480","41640"
"In post","2023","Clackmannanshire and Fife","Outside London","AA/AO","Female","205","190","24500","24490"
"In post","2023","Clackmannanshire and Fife","Outside London","AA/AO","Male","185","180","25240","23700"
"In post","2023","Clackmannanshire and Fife","Outside London","EO","Female","260","235","30430","28120"
"In post","2023","Clackmannanshire and Fife","Outside London","EO","Male","235","220","33380","37060"
"In post","2023","Clackmannanshire and Fife","Outside London","G6/G7","Female","30","25","[c]","[c]"
"In post","2023","Clackmannanshire and Fife","Outside London","G6/G7","Male","40","40","60350","56180"
"In post","2023","Clackmannanshire and Fife","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Clackmannanshire and Fife","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Clackmannanshire and Fife","Outside London","SEO/HEO","Female","110","95","37660","34970"
"In post","2023","Clackmannanshire and Fife","Outside London","SEO/HEO","Male","170","160","39650","40590"
"In post","2023","Clackmannanshire and Fife","Outside London","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Clackmannanshire and Fife","Outside London","Unknown","Male","20","20","[c]","[c]"
"In post","2023","Conwy and Denbighshire","Outside London","AA/AO","Female","60","55","23880","23880"
"In post","2023","Conwy and Denbighshire","Outside London","AA/AO","Male","40","35","22740","21780"
"In post","2023","Conwy and Denbighshire","Outside London","EO","Female","105","95","28580","28120"
"In post","2023","Conwy and Denbighshire","Outside London","EO","Male","70","70","28680","28120"
"In post","2023","Conwy and Denbighshire","Outside London","G6/G7","Female","40","40","63850","63900"
"In post","2023","Conwy and Denbighshire","Outside London","G6/G7","Male","45","45","64010","63900"
"In post","2023","Conwy and Denbighshire","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Conwy and Denbighshire","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Conwy and Denbighshire","Outside London","SEO/HEO","Female","180","170","41790","39690"
"In post","2023","Conwy and Denbighshire","Outside London","SEO/HEO","Male","75","75","41800","39690"
"In post","2023","Conwy and Denbighshire","Outside London","Unknown","Female","85","80","29020","25300"
"In post","2023","Conwy and Denbighshire","Outside London","Unknown","Male","20","20","[c]","[c]"
"In post","2023","Cornwall and Isles of Scilly","Outside London","AA/AO","Female","360","300","21770","21690"
"In post","2023","Cornwall and Isles of Scilly","Outside London","AA/AO","Male","280","270","21740","21690"
"In post","2023","Cornwall and Isles of Scilly","Outside London","EO","Female","325","285","27950","28120"
"In post","2023","Cornwall and Isles of Scilly","Outside London","EO","Male","240","230","27730","28120"
"In post","2023","Cornwall and Isles of Scilly","Outside London","G6/G7","Female","40","35","62690","59120"
"In post","2023","Cornwall and Isles of Scilly","Outside London","G6/G7","Male","55","55","58670","56450"
