"Status","Year","Ethnicity","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","White","Wilton Park","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Accountant in Bankruptcy","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Accountant in Bankruptcy","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Active Travel England","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Active Travel England","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Advisory, Conciliation and Arbitration Service","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Advisory, Conciliation and Arbitration Service","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Advisory, Conciliation and Arbitration Service","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Advisory, Conciliation and Arbitration Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Advisory, Conciliation and Arbitration Service","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Advisory, Conciliation and Arbitration Service","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Advisory, Conciliation and Arbitration Service","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Advisory, Conciliation and Arbitration Service","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Advisory, Conciliation and Arbitration Service","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Advisory, Conciliation and Arbitration Service","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Surrey, East and West Sussex","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Animal and Plant Health Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Attorney General's Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Building Digital UK","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Building Digital UK","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Building Digital UK","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Building Digital UK","Inner London - West","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Building Digital UK","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Building Digital UK","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","Inner London - East","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","Inner London - West","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","West Central Scotland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Cabinet Office (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","Inner London - East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","Inner London - West","London","40","[c]","28840","28840"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Central Civil Service Fast Stream","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Centre for Environment, Fisheries and Aquaculture Science","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Charity Commission","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Charity Commission","Inner London - West","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Charity Commission","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","Devon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","Essex","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","Outer London - South","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Companies House","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Competition and Markets Authority","East Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Competition and Markets Authority","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
