"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Defence Equipment and Support","Gloucestershire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Gloucestershire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Harrow and Hillingdon","AA/AO","AO","100","95","24920","24330"
"In post","2023","Defence Equipment and Support","Harrow and Hillingdon","EO","EO","45","45","30820","30890"
"In post","2023","Defence Equipment and Support","Harrow and Hillingdon","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Harrow and Hillingdon","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Harrow and Hillingdon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Harrow and Hillingdon","SEO/HEO","SEO","10","10","43980","43680"
"In post","2023","Defence Equipment and Support","Isle of Anglesey","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Isle of Anglesey","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Lincolnshire CC","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Lincolnshire CC","EO","EO","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Lincolnshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Lincolnshire CC","G6/G7","G7","20","20","53530","54970"
"In post","2023","Defence Equipment and Support","Lincolnshire CC","SEO/HEO","HEO","85","85","33370","32500"
"In post","2023","Defence Equipment and Support","Lincolnshire CC","SEO/HEO","SEO","70","70","42810","43180"
"In post","2023","Defence Equipment and Support","Lisburn and Castlereagh","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Lisburn and Castlereagh","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Manchester","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Manchester","SEO/HEO","HEO","15","10","34620","34530"
"In post","2023","Defence Equipment and Support","Manchester","SEO/HEO","SEO","20","20","45130","45100"
"In post","2023","Defence Equipment and Support","Mid Lancashire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Mid Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Mid Lancashire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Mid Lancashire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Milton Keynes","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Monmouthshire and Newport","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","North Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","North Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","North Hampshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","North Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","North Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","North Nottinghamshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","North Nottinghamshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","North Yorkshire CC","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","North Yorkshire CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","North Yorkshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","North Yorkshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","North Yorkshire CC","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2023","Defence Equipment and Support","North Yorkshire CC","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","North and West Norfolk","AA/AO","AO","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","North and West Norfolk","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","North and West Norfolk","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","North and West Norfolk","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","North and West Norfolk","SEO/HEO","HEO","50","50","33630","33130"
"In post","2023","Defence Equipment and Support","North and West Norfolk","SEO/HEO","SEO","30","25","43310","42620"
"In post","2023","Defence Equipment and Support","Northumberland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Overseas","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Overseas","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Overseas","SEO/HEO","SEO","30","30","58330","58090"
"In post","2023","Defence Equipment and Support","Oxfordshire CC","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Defence Equipment and Support","Oxfordshire CC","EO","EO","10","10","[c]","[c]"
"In post","2023","Defence Equipment and Support","Oxfordshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Oxfordshire CC","G6/G7","G7","10","10","55790","54560"
"In post","2023","Defence Equipment and Support","Oxfordshire CC","SEO/HEO","HEO","50","50","33120","32610"
"In post","2023","Defence Equipment and Support","Oxfordshire CC","SEO/HEO","SEO","45","45","41570","40850"
"In post","2023","Defence Equipment and Support","Peterborough","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Plymouth","AA/AO","AO","30","30","21880","21430"
"In post","2023","Defence Equipment and Support","Plymouth","EO","EO","10","10","28220","28560"
"In post","2023","Defence Equipment and Support","Plymouth","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Plymouth","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Plymouth","SEO/HEO","HEO","15","15","37730","35110"
"In post","2023","Defence Equipment and Support","Plymouth","SEO/HEO","SEO","10","10","43200","43400"
"In post","2023","Defence Equipment and Support","Portsmouth","AA/AO","AO","30","25","22120","21800"
"In post","2023","Defence Equipment and Support","Portsmouth","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Portsmouth","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Portsmouth","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Portsmouth","SEO/HEO","HEO","30","30","34080","33350"
"In post","2023","Defence Equipment and Support","Portsmouth","SEO/HEO","SEO","25","25","42610","42620"
"In post","2023","Defence Equipment and Support","Powys","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Powys","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Sandwell","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Sandwell","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Sandwell","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Shropshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Solihull","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Somerset CC","AA/AO","AO","25","25","22810","21000"
"In post","2023","Defence Equipment and Support","Somerset CC","EO","EO","20","20","28050","27150"
"In post","2023","Defence Equipment and Support","Somerset CC","G6/G7","G6","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Somerset CC","G6/G7","G7","25","25","55040","55450"
"In post","2023","Defence Equipment and Support","Somerset CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Somerset CC","SEO/HEO","HEO","115","110","33980","33460"
"In post","2023","Defence Equipment and Support","Somerset CC","SEO/HEO","SEO","145","140","43190","43360"
"In post","2023","Defence Equipment and Support","South Hampshire","AA/AO","AO","100","95","21240","21020"
"In post","2023","Defence Equipment and Support","South Hampshire","EO","EO","55","50","27850","28600"
"In post","2023","Defence Equipment and Support","South Hampshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","South Hampshire","SEO/HEO","HEO","35","35","33600","35000"
"In post","2023","Defence Equipment and Support","South Hampshire","SEO/HEO","SEO","15","15","39060","39500"
"In post","2023","Defence Equipment and Support","South Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","South West Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Southend-on-Sea","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Staffordshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Suffolk CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Suffolk CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Suffolk CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Suffolk CC","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Suffolk CC","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Telford and Wrekin","AA/AO","AO","25","20","22530","21800"
"In post","2023","Defence Equipment and Support","Telford and Wrekin","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Telford and Wrekin","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Telford and Wrekin","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Telford and Wrekin","SEO/HEO","HEO","15","15","31610","31920"
"In post","2023","Defence Equipment and Support","Telford and Wrekin","SEO/HEO","SEO","15","10","41550","42040"
"In post","2023","Defence Equipment and Support","Warwickshire CC","AA/AO","AO","70","70","21730","21110"
"In post","2023","Defence Equipment and Support","Warwickshire CC","EO","EO","25","25","27470","28070"
"In post","2023","Defence Equipment and Support","Warwickshire CC","SEO/HEO","HEO","15","15","32890","32470"
"In post","2023","Defence Equipment and Support","Warwickshire CC","SEO/HEO","SEO","15","15","39720","40900"
"In post","2023","Defence Equipment and Support","West Cumbria","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","West Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Westminster","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Westminster","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Westminster","SEO/HEO","HEO","10","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Westminster","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Wiltshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Wiltshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Wiltshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Wiltshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Wiltshire","SEO/HEO","HEO","20","20","32680","32500"
"In post","2023","Defence Equipment and Support","Wiltshire","SEO/HEO","SEO","20","20","41890","42620"
"In post","2023","Defence Equipment and Support","Wirral","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Buckinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Cambridgeshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Cambridgeshire CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Cambridgeshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Cambridgeshire CC","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Central Hampshire","AA/AO","AA","10","10","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Central Hampshire","AA/AO","AO","10","10","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Central Hampshire","EO","EO","65","60","24640","24630"
"In post","2023","Defence Science and Technology Laboratory","Central Hampshire","G6/G7","G6","65","60","71900","70550"
"In post","2023","Defence Science and Technology Laboratory","Central Hampshire","G6/G7","G7","725","690","52490","49260"
"In post","2023","Defence Science and Technology Laboratory","Central Hampshire","SEO/HEO","HEO","340","330","29840","30650"
"In post","2023","Defence Science and Technology Laboratory","Central Hampshire","SEO/HEO","SEO","375","360","39590","39890"
"In post","2023","Defence Science and Technology Laboratory","Lincolnshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","South Hampshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","South Hampshire","EO","EO","10","10","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","South Hampshire","G6/G7","G7","30","30","50680","49260"
"In post","2023","Defence Science and Technology Laboratory","South Hampshire","SEO/HEO","HEO","20","20","29530","30650"
"In post","2023","Defence Science and Technology Laboratory","South Hampshire","SEO/HEO","SEO","15","10","39770","39890"
"In post","2023","Defence Science and Technology Laboratory","West Kent","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","West Kent","G6/G7","G7","5","5","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","West Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","West Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Westminster","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Westminster","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Wiltshire","AA/AO","AA","30","30","19320","19280"
"In post","2023","Defence Science and Technology Laboratory","Wiltshire","AA/AO","AO","100","95","21270","19430"
