"Status","Year","Ethnicity","Organisation","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Submarine Delivery Agency","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Submarine Delivery Agency","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Submarine Delivery Agency","Ministry of Defence","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Submarine Delivery Agency","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Submarine Delivery Agency","Ministry of Defence","Science and Engineering","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Teaching Regulation Agency","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","35","[c]","23060","22180"
"Leaver CS","2023","Unknown","The National Archives","The National Archives","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","The National Archives","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","The National Archives","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","The National Archives","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","The National Archives","The National Archives","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Transport Scotland","Scottish Government","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Department of Health and Social Care","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Department of Health and Social Care","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Department of Health and Social Care","Human Resources","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Department of Health and Social Care","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Department of Health and Social Care","Operational Delivery","475","[c]","46370","40660"
"Leaver CS","2023","Unknown","UK Health Security Agency","Department of Health and Social Care","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Health Security Agency","Department of Health and Social Care","Science and Engineering","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Ministry of Defence","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Ministry of Defence","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Ministry of Defence","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Hydrographic Office","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Space Agency","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","Digital, Data and Technology","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","Operational Delivery","110","[c]","23570","21200"
"Leaver CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","Social Research","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Statistics Authority","UK Statistics Authority","Statistics","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Supreme Court","UK Supreme Court","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","UK Supreme Court","UK Supreme Court","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","HM Revenue and Customs","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","HM Revenue and Customs","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","HM Revenue and Customs","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","HM Revenue and Customs","Operational Delivery","30","[c]","23730","22520"
"Leaver CS","2023","Unknown","Valuation Office Agency","HM Revenue and Customs","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Valuation Office Agency","HM Revenue and Customs","Property","45","[c]","36940","29660"
"Leaver CS","2023","Unknown","Valuation Office Agency","HM Revenue and Customs","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Welsh Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Welsh Government","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Welsh Government","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Welsh Government","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Welsh Government","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Welsh Government","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Welsh Government","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Government (excl. agencies)","Welsh Government","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Welsh Revenue Authority","Welsh Government","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wilton Park","Foreign, Commonwealth and Development Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Accountant in Bankruptcy","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Operational Delivery","45","[c]","42170","39360"
"Leaver CS","2023","White","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Operational Delivery","120","[c]","28160","25920"
"Leaver CS","2023","White","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Science and Engineering","40","[c]","30970","28520"
"Leaver CS","2023","White","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Veterinarian","30","[c]","[c]","[c]"
"Leaver CS","2023","White","Attorney General's Office","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Attorney General's Office","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Attorney General's Office","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Building Digital UK","Department for Digital, Culture, Media and Sport","Commercial","10","[c]","[c]","[c]"
"Leaver CS","2023","White","Building Digital UK","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Building Digital UK","Department for Digital, Culture, Media and Sport","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Building Digital UK","Department for Digital, Culture, Media and Sport","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Building Digital UK","Department for Digital, Culture, Media and Sport","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Building Digital UK","Department for Digital, Culture, Media and Sport","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Building Digital UK","Department for Digital, Culture, Media and Sport","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","White","Building Digital UK","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Building Digital UK","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Cabinet Office (excl. agencies)","Cabinet Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Cabinet Office (excl. agencies)","Cabinet Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Cabinet Office (excl. agencies)","Cabinet Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Cabinet Office (excl. agencies)","Cabinet Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Cabinet Office (excl. agencies)","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Cabinet Office (excl. agencies)","Cabinet Office","Security","15","[c]","[c]","[c]"
"Leaver CS","2023","White","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","435","[c]","48010","41870"
"Leaver CS","2023","White","Central Civil Service Fast Stream","Cabinet Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Central Civil Service Fast Stream","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Central Civil Service Fast Stream","Cabinet Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Central Civil Service Fast Stream","Cabinet Office","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Central Civil Service Fast Stream","Cabinet Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Central Civil Service Fast Stream","Cabinet Office","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Central Civil Service Fast Stream","Cabinet Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Central Civil Service Fast Stream","Cabinet Office","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Central Civil Service Fast Stream","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
