"Status","Year","Age","Disability","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","National Records of Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Office of the Public Guardian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Office of the Public Guardian","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Planning Inspectorate","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Planning Inspectorate","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Planning Inspectorate","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Planning Inspectorate","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Planning Inspectorate","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Registers of Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Rural Payments Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Rural Payments Agency","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Rural Payments Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Rural Payments Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Rural Payments Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Scottish Courts and Tribunals Service","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Scottish Government (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Scottish Prison Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Scottish Public Pensions Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Social Security Scotland","Scotland","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Submarine Delivery Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Submarine Delivery Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","The Insolvency Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","The Insolvency Service","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Transport Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Health Security Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Health Security Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Health Security Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Health Security Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Health Security Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Health Security Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Health Security Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Hydrographic Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","UK Statistics Authority","South East (England)","35","[c]","21850","21200"
"New entrant CS","2023","60-64","Declared non-disabled","UK Statistics Authority","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Valuation Office Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Valuation Office Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Valuation Office Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Vehicle Certification Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Veterinary Medicines Directorate","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Welsh Government (excl. agencies)","Wales","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared non-disabled","Wilton Park","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Animal and Plant Health Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Animal and Plant Health Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Companies House","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Crown Prosecution Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Crown Prosecution Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Department for Work and Pensions (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Department for Work and Pensions (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Driver and Vehicle Licensing Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Driver and Vehicle Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","HM Courts and Tribunals Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","HM Courts and Tribunals Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","HM Prison and Probation Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","HM Prison and Probation Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","HM Prison and Probation Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","HM Prison and Probation Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","HM Prison and Probation Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","HM Prison and Probation Service","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","HM Prison and Probation Service","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","HM Prison and Probation Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","HM Revenue and Customs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","HM Revenue and Customs (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","HM Revenue and Customs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","HM Revenue and Customs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Health and Safety Executive","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Legal Aid Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Rural Payments Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Rural Payments Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Social Security Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Vehicle Certification Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Wilton Park","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Advisory, Conciliation and Arbitration Service","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Animal and Plant Health Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Animal and Plant Health Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Animal and Plant Health Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Animal and Plant Health Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Companies House","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Companies House","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Criminal Injuries Compensation Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Crown Office and Procurator Fiscal Service","Scotland","[c]","[c]","[c]","[c]"
