"Status","Year","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Internal Audit","East Anglia","10","10","50600","53200"
"In post","2023","Internal Audit","East Wales","30","30","48100","44290"
"In post","2023","Internal Audit","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Eastern Scotland","10","10","46990","48640"
"In post","2023","Internal Audit","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","70","65","45410","42880"
"In post","2023","Internal Audit","Greater Manchester","30","30","43660","41990"
"In post","2023","Internal Audit","Hampshire and Isle of Wight","40","40","35870","33830"
"In post","2023","Internal Audit","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Inner London - East","10","10","43880","46480"
"In post","2023","Internal Audit","Inner London - West","170","165","54280","53070"
"In post","2023","Internal Audit","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Lancashire","15","15","49630","44930"
"In post","2023","Internal Audit","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Merseyside","15","15","45020","45050"
"In post","2023","Internal Audit","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","North Yorkshire","10","10","[c]","[c]"
"In post","2023","Internal Audit","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Northumberland, and Tyne and Wear","30","30","48790","45610"
"In post","2023","Internal Audit","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Outer London - South","5","5","[c]","[c]"
"In post","2023","Internal Audit","Outer London - West and North West","5","5","[c]","[c]"
"In post","2023","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Shropshire and Staffordshire","20","20","45980","43850"
"In post","2023","Internal Audit","South Yorkshire","15","10","51920","48780"
"In post","2023","Internal Audit","Southern Scotland","35","35","43450","41660"
"In post","2023","Internal Audit","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Internal Audit","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2023","Internal Audit","Unknown","20","20","49540","44070"
"In post","2023","Internal Audit","West Central Scotland","15","15","40580","35610"
"In post","2023","Internal Audit","West Midlands","35","30","52890","49040"
"In post","2023","Internal Audit","West Wales and The Valleys","25","25","47160","45970"
"In post","2023","Internal Audit","West Yorkshire","25","25","52720","51350"
"In post","2023","International Trade","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","International Trade","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2023","International Trade","Derbyshire and Nottinghamshire","45","40","45650","45250"
"In post","2023","International Trade","East Anglia","35","35","45730","45190"
"In post","2023","International Trade","East Wales","25","25","48700","52000"
"In post","2023","International Trade","Eastern Scotland","25","25","49010","52000"
"In post","2023","International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","39620","41960"
"In post","2023","International Trade","Greater Manchester","85","85","41300","39400"
"In post","2023","International Trade","Hampshire and Isle of Wight","25","25","42480","42920"
"In post","2023","International Trade","Inner London - East","10","10","43640","39790"
"In post","2023","International Trade","Inner London - West","1365","1345","50580","53030"
"In post","2023","International Trade","Kent","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Merseyside","10","10","[c]","[c]"
"In post","2023","International Trade","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Northern Ireland","20","20","42720","36530"
"In post","2023","International Trade","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Outer London - South","15","15","41190","39790"
"In post","2023","International Trade","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Overseas","175","175","57480","55370"
"In post","2023","International Trade","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","Tees Valley and Durham","100","100","39330","38050"
"In post","2023","International Trade","West Central Scotland","5","5","[c]","[c]"
"In post","2023","International Trade","West Midlands","75","75","41450","38740"
"In post","2023","International Trade","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","International Trade","West Yorkshire","65","65","42500","42510"
"In post","2023","Knowledge and Information Management","Bedfordshire and Hertfordshire","25","25","37870","37850"
"In post","2023","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","100","85","42320","36300"
"In post","2023","Knowledge and Information Management","Cheshire","25","20","31970","27140"
"In post","2023","Knowledge and Information Management","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Cumbria","5","5","[c]","[c]"
"In post","2023","Knowledge and Information Management","Derbyshire and Nottinghamshire","50","45","35730","33920"
"In post","2023","Knowledge and Information Management","Devon","35","30","33500","33830"
"In post","2023","Knowledge and Information Management","Dorset and Somerset","55","50","28790","27140"
"In post","2023","Knowledge and Information Management","East Anglia","50","50","30830","27470"
"In post","2023","Knowledge and Information Management","East Wales","140","135","35800","31510"
"In post","2023","Knowledge and Information Management","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Eastern Scotland","25","25","34420","28700"
"In post","2023","Knowledge and Information Management","Essex","20","20","28750","23720"
"In post","2023","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","185","180","33580","30650"
"In post","2023","Knowledge and Information Management","Greater Manchester","25","25","40170","34440"
"In post","2023","Knowledge and Information Management","Hampshire and Isle of Wight","170","160","32030","29570"
"In post","2023","Knowledge and Information Management","Herefordshire, Worcestershire and Warwickshire","15","15","28630","27140"
"In post","2023","Knowledge and Information Management","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Inner London - East","45","45","45130","41920"
"In post","2023","Knowledge and Information Management","Inner London - West","615","590","43190","39150"
"In post","2023","Knowledge and Information Management","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Lancashire","25","25","33720","34000"
"In post","2023","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","10","10","32450","34170"
"In post","2023","Knowledge and Information Management","Lincolnshire","30","30","27700","27470"
"In post","2023","Knowledge and Information Management","Merseyside","145","140","32200","30330"
"In post","2023","Knowledge and Information Management","North Yorkshire","25","25","29470","27080"
"In post","2023","Knowledge and Information Management","Northern Ireland","25","25","28160","23850"
"In post","2023","Knowledge and Information Management","Northumberland, and Tyne and Wear","35","30","32900","29220"
"In post","2023","Knowledge and Information Management","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Outer London - South","40","40","42920","41020"
"In post","2023","Knowledge and Information Management","Outer London - West and North West","130","125","35100","31450"
"In post","2023","Knowledge and Information Management","Overseas","10","10","[c]","[c]"
"In post","2023","Knowledge and Information Management","Shropshire and Staffordshire","110","110","27710","22220"
"In post","2023","Knowledge and Information Management","South Yorkshire","20","20","37740","34170"
"In post","2023","Knowledge and Information Management","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","Surrey, East and West Sussex","35","35","35100","32360"
"In post","2023","Knowledge and Information Management","Tees Valley and Durham","15","15","34980","33730"
"In post","2023","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Knowledge and Information Management","West Central Scotland","55","50","30090","28120"
"In post","2023","Knowledge and Information Management","West Midlands","35","35","36960","35590"
"In post","2023","Knowledge and Information Management","West Wales and The Valleys","50","45","36260","32460"
"In post","2023","Knowledge and Information Management","West Yorkshire","95","85","34260","34170"
"In post","2023","Legal","Bedfordshire and Hertfordshire","135","120","56160","57570"
"In post","2023","Legal","Berkshire, Buckinghamshire and Oxfordshire","125","115","48620","47100"
"In post","2023","Legal","Cheshire","40","35","55460","56450"
"In post","2023","Legal","Cornwall and Isles of Scilly","20","15","47580","49050"
"In post","2023","Legal","Cumbria","25","25","49000","49050"
"In post","2023","Legal","Derbyshire and Nottinghamshire","305","280","45650","49050"
"In post","2023","Legal","Devon","100","90","50060","52060"
"In post","2023","Legal","Dorset and Somerset","30","30","47690","49190"
"In post","2023","Legal","East Anglia","330","295","36090","34550"
"In post","2023","Legal","East Wales","580","530","49990","53440"
"In post","2023","Legal","East Yorkshire and Northern Lincolnshire","65","60","51340","54800"
"In post","2023","Legal","Eastern Scotland","315","300","60120","55990"
"In post","2023","Legal","Essex","135","125","53660","54100"
"In post","2023","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","400","370","47820","49050"
"In post","2023","Legal","Greater Manchester","640","600","44630","42510"
"In post","2023","Legal","Hampshire and Isle of Wight","205","190","53050","54100"
"In post","2023","Legal","Herefordshire, Worcestershire and Warwickshire","35","30","47030","45450"
"In post","2023","Legal","Highlands and Islands","35","30","61130","58770"
"In post","2023","Legal","Inner London - East","945","910","52750","45960"
"In post","2023","Legal","Inner London - West","3255","3050","61040","62160"
"In post","2023","Legal","Kent","180","165","43450","40800"
"In post","2023","Legal","Lancashire","160","150","50420","49050"
"In post","2023","Legal","Leicestershire, Rutland and Northamptonshire","130","115","50140","51270"
"In post","2023","Legal","Lincolnshire","25","20","50200","55870"
