"Status","Year","Ethnicity","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Black","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Chancellor's other departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Charity Commission","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Charity Commission","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Charity Commission","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Charity Commission","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Charity Commission","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Charity Commission","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Competition and Markets Authority","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Competition and Markets Authority","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Competition and Markets Authority","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Competition and Markets Authority","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Competition and Markets Authority","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Competition and Markets Authority","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Education","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Levelling Up, Housing and Communities","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Transport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Outside London","Female","75","[c]","27050","21690"
"New entrant CS","2023","Black","Department for Work and Pensions","Outside London","Male","50","[c]","27130","28120"
"New entrant CS","2023","Black","Department for Work and Pensions","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Estyn","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Foreign, Commonwealth and Development Office","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Foreign, Commonwealth and Development Office","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Land Registry","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Land Registry","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","London","Female","35","[c]","35050","31980"
"New entrant CS","2023","Black","HM Revenue and Customs","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Revenue and Customs","Outside London","Female","95","[c]","26890","22520"
"New entrant CS","2023","Black","HM Revenue and Customs","Outside London","Male","105","[c]","29510","27650"
"New entrant CS","2023","Black","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","HM Treasury","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","London","Female","35","[c]","30190","28650"
"New entrant CS","2023","Black","Home Office","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Outside London","Female","35","[c]","24870","22400"
"New entrant CS","2023","Black","Home Office","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Defence","Outside London","Female","30","[c]","29790","30650"
"New entrant CS","2023","Black","Ministry of Defence","Outside London","Male","35","[c]","33680","32500"
"New entrant CS","2023","Black","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
