"Status","Year","Age","Function_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Digital, Data & Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Outside London","Heterosexual / straight","105","[c]","33180","29700"
"New entrant CS","2023","30-39","Finance","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Outside London","Unknown","30","[c]","28750","25820"
"New entrant CS","2023","30-39","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","Outside London","Heterosexual / straight","45","[c]","22710","22150"
"New entrant CS","2023","30-39","Grants Management","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Outside London","Heterosexual / straight","145","[c]","33560","32500"
"New entrant CS","2023","30-39","Human Resources","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Outside London","Unknown","70","[c]","29690","27650"
"New entrant CS","2023","30-39","Human Resources","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Overseas","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","London","Heterosexual / straight","125","[c]","46460","52020"
"New entrant CS","2023","30-39","Legal","London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","Outside London","Heterosexual / straight","215","[c]","39440","38760"
"New entrant CS","2023","30-39","Legal","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","Outside London","Unknown","35","[c]","41830","39130"
"New entrant CS","2023","30-39","No function","London","Heterosexual / straight","490","[c]","37930","34110"
"New entrant CS","2023","30-39","No function","London","LGBO","70","[c]","40400","35040"
"New entrant CS","2023","30-39","No function","London","Undeclared","65","[c]","41350","34480"
"New entrant CS","2023","30-39","No function","London","Unknown","590","[c]","35230","29750"
"New entrant CS","2023","30-39","No function","Outside London","Heterosexual / straight","3645","[c]","27890","25750"
"New entrant CS","2023","30-39","No function","Outside London","LGBO","455","[c]","27500","24680"
"New entrant CS","2023","30-39","No function","Outside London","Undeclared","195","[c]","28660","25750"
"New entrant CS","2023","30-39","No function","Outside London","Unknown","3005","[c]","26310","24070"
"New entrant CS","2023","30-39","No function","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","No function","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","London","Heterosexual / straight","60","[c]","49350","42650"
"New entrant CS","2023","30-39","Project Delivery","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Outside London","Heterosexual / straight","225","[c]","38550","37420"
"New entrant CS","2023","30-39","Project Delivery","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Project Delivery","Outside London","Unknown","85","[c]","36680","34400"
"New entrant CS","2023","30-39","Property","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Outside London","Heterosexual / straight","95","[c]","31810","27080"
"New entrant CS","2023","30-39","Property","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Outside London","Unknown","60","[c]","30910","22520"
"New entrant CS","2023","30-39","Property","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Outside London","Heterosexual / straight","75","[c]","30300","27500"
"New entrant CS","2023","30-39","Security","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Outside London","Unknown","105","[c]","29040","27500"
"New entrant CS","2023","30-39","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Outside London","Heterosexual / straight","410","[c]","35090","32460"
"New entrant CS","2023","30-39","Unknown","Outside London","LGBO","65","[c]","31940","29100"
"New entrant CS","2023","30-39","Unknown","Outside London","Undeclared","30","[c]","38460","37770"
"New entrant CS","2023","30-39","Unknown","Outside London","Unknown","695","[c]","31860","29100"
"New entrant CS","2023","30-39","Unknown","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Outside London","Heterosexual / straight","65","[c]","41390","37680"
"New entrant CS","2023","40-49","Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Analysis","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Outside London","Heterosexual / straight","70","[c]","37190","34000"
"New entrant CS","2023","40-49","Commercial","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Commercial","Outside London","Unknown","40","[c]","57450","65500"
"New entrant CS","2023","40-49","Communications","London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Outside London","Heterosexual / straight","40","[c]","42750","41400"
"New entrant CS","2023","40-49","Communications","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Communications","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Outside London","Heterosexual / straight","75","[c]","28260","27080"
"New entrant CS","2023","40-49","Counter Fraud","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Counter Fraud","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","Outside London","Heterosexual / straight","120","[c]","22400","22520"
"New entrant CS","2023","40-49","Debt","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","Outside London","Unknown","90","[c]","22420","22520"
"New entrant CS","2023","40-49","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
