"Status","Year","Region_ITL3","Region_london","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Telford and Wrekin","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Telford and Wrekin","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Outside London","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Thurrock","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Torbay","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","AO","Heterosexual / straight","50","[c]","22410","23540"
"Leaver CS","2023","Tower Hamlets","London","AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","EO","Heterosexual / straight","90","[c]","28840","28250"
"Leaver CS","2023","Tower Hamlets","London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","G6","Heterosexual / straight","75","[c]","71020","70040"
"Leaver CS","2023","Tower Hamlets","London","G6","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","G6","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","G6","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","G7","Heterosexual / straight","145","[c]","57560","56430"
"Leaver CS","2023","Tower Hamlets","London","G7","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","G7","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","G7","Unknown","40","[c]","57270","55900"
"Leaver CS","2023","Tower Hamlets","London","HEO","Heterosexual / straight","80","[c]","35720","34900"
"Leaver CS","2023","Tower Hamlets","London","HEO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","HEO","Unknown","30","[c]","34590","34260"
"Leaver CS","2023","Tower Hamlets","London","SCS level","Heterosexual / straight","40","[c]","104510","99960"
"Leaver CS","2023","Tower Hamlets","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","SCS level","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","SEO","Heterosexual / straight","75","[c]","43550","42920"
"Leaver CS","2023","Tower Hamlets","London","SEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","SEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tower Hamlets","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","AA","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","AO","Heterosexual / straight","180","[c]","21510","21690"
"Leaver CS","2023","Tyneside","Outside London","AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","AO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","AO","Unknown","315","[c]","21470","21690"
"Leaver CS","2023","Tyneside","Outside London","EO","Heterosexual / straight","100","[c]","27050","27570"
"Leaver CS","2023","Tyneside","Outside London","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","EO","Unknown","125","[c]","26940","26710"
"Leaver CS","2023","Tyneside","Outside London","G6","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","G7","Heterosexual / straight","50","[c]","54590","53790"
"Leaver CS","2023","Tyneside","Outside London","G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","G7","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","HEO","Heterosexual / straight","40","[c]","33070","33300"
"Leaver CS","2023","Tyneside","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","HEO","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","SEO","Heterosexual / straight","50","[c]","41510","40060"
"Leaver CS","2023","Tyneside","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","SEO","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","Unknown","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Tyneside","Outside London","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","Heterosexual / straight","35","[c]","29190","28120"
"Leaver CS","2023","Unknown","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Unknown","210","[c]","36830","33920"
"Leaver CS","2023","Wakefield","Outside London","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","AO","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wakefield","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Walsall","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","AO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Wandsworth","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Warrington","Outside London","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Warrington","Outside London","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Warrington","Outside London","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Warrington","Outside London","AA","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Warrington","Outside London","AO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Warrington","Outside London","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Warrington","Outside London","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Warrington","Outside London","AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Warrington","Outside London","EO","Heterosexual / straight","40","[c]","31500","30740"
"Leaver CS","2023","Warrington","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Warrington","Outside London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Warrington","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Warrington","Outside London","G7","Heterosexual / straight","5","[c]","[c]","[c]"
