"Status","Year","Disability","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Criminal Injuries Compensation Authority","Ministry of Justice","West Central Scotland","55","55","26930","21780"
"In post","2023","Unknown","Crown Commercial Service","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Crown Commercial Service","Cabinet Office","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Crown Commercial Service","Cabinet Office","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Crown Commercial Service","Cabinet Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Crown Commercial Service","Cabinet Office","East Anglia","75","75","38890","35150"
"In post","2023","Unknown","Crown Commercial Service","Cabinet Office","East Wales","65","60","39250","32350"
"In post","2023","Unknown","Crown Commercial Service","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Crown Commercial Service","Cabinet Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Crown Commercial Service","Cabinet Office","Inner London - East","25","25","[c]","[c]"
"In post","2023","Unknown","Crown Commercial Service","Cabinet Office","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Crown Commercial Service","Cabinet Office","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Crown Commercial Service","Cabinet Office","Merseyside","175","170","39550","40450"
"In post","2023","Unknown","Crown Commercial Service","Cabinet Office","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Crown Commercial Service","Cabinet Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Crown Commercial Service","Cabinet Office","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Crown Commercial Service","Cabinet Office","West Midlands","15","15","[c]","[c]"
"In post","2023","Unknown","Crown Commercial Service","Cabinet Office","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","Eastern Scotland","35","35","41380","34730"
"In post","2023","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","North Eastern Scotland","5","5","[c]","[c]"
"In post","2023","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","Southern Scotland","5","5","[c]","[c]"
"In post","2023","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","West Central Scotland","15","15","[c]","[c]"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Bedfordshire and Hertfordshire","35","35","39100","28200"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","30","30","[c]","[c]"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Cumbria","5","5","[c]","[c]"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Derbyshire and Nottinghamshire","80","75","38000","34970"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Devon","20","20","[c]","[c]"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","East Anglia","25","25","[c]","[c]"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","East Wales","65","60","41560","49050"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Essex","40","35","39660","36730"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","45","40","41700","49050"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Greater Manchester","65","65","40660","49050"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Hampshire and Isle of Wight","60","55","44090","54100"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Inner London - East","5","5","[c]","[c]"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Inner London - West","360","345","42970","40540"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Kent","40","40","43120","40670"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Lancashire","40","35","43460","49050"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","30","30","40920","49050"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Merseyside","95","90","35580","28850"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","North Yorkshire","20","20","[c]","[c]"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Northumberland, and Tyne and Wear","70","65","40480","38760"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Outer London - East and North East","5","5","[c]","[c]"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Shropshire and Staffordshire","20","15","[c]","[c]"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","South Yorkshire","30","30","39970","38850"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Surrey, East and West Sussex","55","50","41030","30560"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","Tees Valley and Durham","15","15","[c]","[c]"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","West Midlands","130","130","37780","31180"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","West Wales and The Valleys","30","30","42270","38940"
"In post","2023","Unknown","Crown Prosecution Service","Attorney General's Departments","West Yorkshire","80","75","38920","38760"
"In post","2023","Unknown","Defence Electronics and Components Agency","Ministry of Defence","East Wales","10","10","[c]","[c]"
"In post","2023","Unknown","Defence Electronics and Components Agency","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Cornwall and Isles of Scilly","10","10","[c]","[c]"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Cumbria","10","10","[c]","[c]"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Devon","10","10","[c]","[c]"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Dorset and Somerset","45","45","33400","32750"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","East Anglia","15","15","[c]","[c]"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Eastern Scotland","5","5","[c]","[c]"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","1185","1150","36210","32500"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Greater Manchester","5","5","[c]","[c]"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Hampshire and Isle of Wight","55","55","26870","22600"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","20","15","[c]","[c]"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Lincolnshire","20","20","[c]","[c]"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Outer London - West and North West","30","30","[c]","[c]"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Overseas","5","5","[c]","[c]"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","Southern Scotland","45","45","24220","21090"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","West Central Scotland","30","30","37120","33030"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Defence Equipment and Support","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","1045","1020","37700","35980"
"In post","2023","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","Hampshire and Isle of Wight","525","515","38970","38070"
"In post","2023","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","East Wales","45","45","39960","37610"
"In post","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Eastern Scotland","20","20","[c]","[c]"
"In post","2023","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
