"Status","Year","Disability","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Yorkshire and The Humber","AA/AO","Undeclared","150","130","23340","21780"
"In post","2023","Declared disabled","Yorkshire and The Humber","AA/AO","Unknown","80","65","22890","21760"
"In post","2023","Declared disabled","Yorkshire and The Humber","EO","Heterosexual / straight","1120","995","28040","28120"
"In post","2023","Declared disabled","Yorkshire and The Humber","EO","LGBO","130","125","27810","28120"
"In post","2023","Declared disabled","Yorkshire and The Humber","EO","Undeclared","135","120","28110","28120"
"In post","2023","Declared disabled","Yorkshire and The Humber","EO","Unknown","65","55","28020","28120"
"In post","2023","Declared disabled","Yorkshire and The Humber","G6/G7","Heterosexual / straight","375","360","57480","54760"
"In post","2023","Declared disabled","Yorkshire and The Humber","G6/G7","LGBO","55","55","55430","51640"
"In post","2023","Declared disabled","Yorkshire and The Humber","G6/G7","Undeclared","45","45","57870","54500"
"In post","2023","Declared disabled","Yorkshire and The Humber","G6/G7","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Yorkshire and The Humber","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Declared disabled","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Yorkshire and The Humber","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","935","885","36810","35000"
"In post","2023","Declared disabled","Yorkshire and The Humber","SEO/HEO","LGBO","150","145","36120","34700"
"In post","2023","Declared disabled","Yorkshire and The Humber","SEO/HEO","Undeclared","115","110","36920","37300"
"In post","2023","Declared disabled","Yorkshire and The Humber","SEO/HEO","Unknown","50","45","34340","34170"
"In post","2023","Declared disabled","Yorkshire and The Humber","Unknown","Heterosexual / straight","375","345","31020","29050"
"In post","2023","Declared disabled","Yorkshire and The Humber","Unknown","LGBO","55","55","29130","26840"
"In post","2023","Declared disabled","Yorkshire and The Humber","Unknown","Undeclared","25","20","[c]","[c]"
"In post","2023","Declared disabled","Yorkshire and The Humber","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East Midlands (England)","AA/AO","Heterosexual / straight","3935","3600","24660","22520"
"In post","2023","Declared non-disabled","East Midlands (England)","AA/AO","LGBO","230","220","25210","22870"
"In post","2023","Declared non-disabled","East Midlands (England)","AA/AO","Undeclared","330","290","23620","21780"
"In post","2023","Declared non-disabled","East Midlands (England)","AA/AO","Unknown","410","340","23660","21690"
"In post","2023","Declared non-disabled","East Midlands (England)","EO","Heterosexual / straight","3020","2815","28390","28120"
"In post","2023","Declared non-disabled","East Midlands (England)","EO","LGBO","155","150","28490","28120"
"In post","2023","Declared non-disabled","East Midlands (England)","EO","Undeclared","290","260","28060","28120"
"In post","2023","Declared non-disabled","East Midlands (England)","EO","Unknown","445","375","28420","28120"
"In post","2023","Declared non-disabled","East Midlands (England)","G6/G7","Heterosexual / straight","1125","1080","60150","57970"
"In post","2023","Declared non-disabled","East Midlands (England)","G6/G7","LGBO","45","45","60570","57970"
"In post","2023","Declared non-disabled","East Midlands (England)","G6/G7","Undeclared","85","80","62470","57970"
"In post","2023","Declared non-disabled","East Midlands (England)","G6/G7","Unknown","80","75","59750","57970"
"In post","2023","Declared non-disabled","East Midlands (England)","SCS level","Heterosexual / straight","65","65","88900","81940"
"In post","2023","Declared non-disabled","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East Midlands (England)","SEO/HEO","Heterosexual / straight","3190","3045","38030","35240"
"In post","2023","Declared non-disabled","East Midlands (England)","SEO/HEO","LGBO","145","140","38180","35690"
"In post","2023","Declared non-disabled","East Midlands (England)","SEO/HEO","Undeclared","250","235","38780","36990"
"In post","2023","Declared non-disabled","East Midlands (England)","SEO/HEO","Unknown","230","215","37670","35000"
"In post","2023","Declared non-disabled","East Midlands (England)","Unknown","Heterosexual / straight","975","910","30000","29050"
"In post","2023","Declared non-disabled","East Midlands (England)","Unknown","LGBO","55","55","27110","24330"
"In post","2023","Declared non-disabled","East Midlands (England)","Unknown","Undeclared","55","50","32540","29050"
"In post","2023","Declared non-disabled","East Midlands (England)","Unknown","Unknown","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","AA/AO","Heterosexual / straight","3880","3585","25860","24070"
"In post","2023","Declared non-disabled","East of England","AA/AO","LGBO","180","175","26850","25610"
"In post","2023","Declared non-disabled","East of England","AA/AO","Undeclared","330","290","24650","22520"
"In post","2023","Declared non-disabled","East of England","AA/AO","Unknown","330","270","24280","23390"
"In post","2023","Declared non-disabled","East of England","EO","Heterosexual / straight","3260","2995","29330","28120"
"In post","2023","Declared non-disabled","East of England","EO","LGBO","130","125","29230","28120"
"In post","2023","Declared non-disabled","East of England","EO","Undeclared","345","310","29150","28120"
"In post","2023","Declared non-disabled","East of England","EO","Unknown","445","385","29570","28550"
"In post","2023","Declared non-disabled","East of England","G6/G7","Heterosexual / straight","875","840","60850","58760"
"In post","2023","Declared non-disabled","East of England","G6/G7","LGBO","35","35","60840","57420"
"In post","2023","Declared non-disabled","East of England","G6/G7","Undeclared","60","60","60940","58820"
"In post","2023","Declared non-disabled","East of England","G6/G7","Unknown","85","80","59750","59200"
"In post","2023","Declared non-disabled","East of England","SCS level","Heterosexual / straight","75","75","94420","95030"
"In post","2023","Declared non-disabled","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","East of England","SEO/HEO","Heterosexual / straight","2835","2720","38110","37300"
"In post","2023","Declared non-disabled","East of England","SEO/HEO","LGBO","115","115","38360","37520"
"In post","2023","Declared non-disabled","East of England","SEO/HEO","Undeclared","250","235","38680","37420"
"In post","2023","Declared non-disabled","East of England","SEO/HEO","Unknown","195","185","37200","37310"
"In post","2023","Declared non-disabled","East of England","Unknown","Heterosexual / straight","1055","980","30130","27640"
"In post","2023","Declared non-disabled","East of England","Unknown","LGBO","50","50","29570","25300"
"In post","2023","Declared non-disabled","East of England","Unknown","Undeclared","60","55","31500","29050"
"In post","2023","Declared non-disabled","East of England","Unknown","Unknown","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","London","AA/AO","Heterosexual / straight","5470","5070","27540","26400"
"In post","2023","Declared non-disabled","London","AA/AO","LGBO","240","235","28490","26400"
"In post","2023","Declared non-disabled","London","AA/AO","Undeclared","555","500","26260","25610"
"In post","2023","Declared non-disabled","London","AA/AO","Unknown","655","560","26080","25610"
"In post","2023","Declared non-disabled","London","EO","Heterosexual / straight","9515","8995","31370","31310"
"In post","2023","Declared non-disabled","London","EO","LGBO","410","400","31380","31260"
"In post","2023","Declared non-disabled","London","EO","Undeclared","930","850","31280","31020"
"In post","2023","Declared non-disabled","London","EO","Unknown","1145","1035","31930","32520"
"In post","2023","Declared non-disabled","London","G6/G7","Heterosexual / straight","15855","15325","62530","60430"
"In post","2023","Declared non-disabled","London","G6/G7","LGBO","1315","1300","61540","59290"
"In post","2023","Declared non-disabled","London","G6/G7","Undeclared","1285","1245","62830","60430"
"In post","2023","Declared non-disabled","London","G6/G7","Unknown","960","905","63260","63390"
"In post","2023","Declared non-disabled","London","SCS level","Heterosexual / straight","2530","2435","91380","82700"
"In post","2023","Declared non-disabled","London","SCS level","LGBO","200","195","89390","80500"
"In post","2023","Declared non-disabled","London","SCS level","Undeclared","150","145","91420","83750"
"In post","2023","Declared non-disabled","London","SCS level","Unknown","140","135","92980","85350"
"In post","2023","Declared non-disabled","London","SEO/HEO","Heterosexual / straight","16765","16350","40640","40260"
"In post","2023","Declared non-disabled","London","SEO/HEO","LGBO","1290","1275","39920","39790"
"In post","2023","Declared non-disabled","London","SEO/HEO","Undeclared","1470","1420","41020","41060"
"In post","2023","Declared non-disabled","London","SEO/HEO","Unknown","1070","1035","40910","39870"
"In post","2023","Declared non-disabled","London","Unknown","Heterosexual / straight","1295","1235","35710","33820"
"In post","2023","Declared non-disabled","London","Unknown","LGBO","75","75","37070","33050"
"In post","2023","Declared non-disabled","London","Unknown","Undeclared","90","80","37790","36680"
"In post","2023","Declared non-disabled","London","Unknown","Unknown","35","30","37410","34820"
"In post","2023","Declared non-disabled","North East (England)","AA/AO","Heterosexual / straight","6100","5355","23370","22520"
"In post","2023","Declared non-disabled","North East (England)","AA/AO","LGBO","350","335","23770","22520"
"In post","2023","Declared non-disabled","North East (England)","AA/AO","Undeclared","485","415","22740","22370"
"In post","2023","Declared non-disabled","North East (England)","AA/AO","Unknown","980","770","22810","22400"
"In post","2023","Declared non-disabled","North East (England)","EO","Heterosexual / straight","4390","4010","28100","28120"
"In post","2023","Declared non-disabled","North East (England)","EO","LGBO","220","215","28170","28120"
"In post","2023","Declared non-disabled","North East (England)","EO","Undeclared","320","290","27970","28120"
"In post","2023","Declared non-disabled","North East (England)","EO","Unknown","495","425","28370","28120"
"In post","2023","Declared non-disabled","North East (England)","G6/G7","Heterosexual / straight","1905","1850","58450","57970"
"In post","2023","Declared non-disabled","North East (England)","G6/G7","LGBO","105","100","56990","56870"
"In post","2023","Declared non-disabled","North East (England)","G6/G7","Undeclared","95","90","58640","56450"
"In post","2023","Declared non-disabled","North East (England)","G6/G7","Unknown","140","135","59220","57970"
"In post","2023","Declared non-disabled","North East (England)","SCS level","Heterosexual / straight","105","100","89170","80080"
"In post","2023","Declared non-disabled","North East (England)","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","North East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","North East (England)","SEO/HEO","Heterosexual / straight","4770","4555","37190","35000"
"In post","2023","Declared non-disabled","North East (England)","SEO/HEO","LGBO","275","270","36120","35000"
"In post","2023","Declared non-disabled","North East (England)","SEO/HEO","Undeclared","265","245","38230","37590"
"In post","2023","Declared non-disabled","North East (England)","SEO/HEO","Unknown","330","310","37490","35000"
"In post","2023","Declared non-disabled","North East (England)","Unknown","Heterosexual / straight","820","775","29900","29050"
"In post","2023","Declared non-disabled","North East (England)","Unknown","LGBO","45","45","28140","24930"
"In post","2023","Declared non-disabled","North East (England)","Unknown","Undeclared","25","25","[c]","[c]"
