"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Work and Pensions","Orkney Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Oxfordshire CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Oxfordshire CC","Outside London","EO","40","[c]","28110","28120"
"Leaver CS","2023","Department for Work and Pensions","Oxfordshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Perth and Kinross, and Stirling","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Perth and Kinross, and Stirling","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Perth and Kinross, and Stirling","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Peterborough","Outside London","EO","20","[c]","28280","28120"
"Leaver CS","2023","Department for Work and Pensions","Peterborough","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Plymouth","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Plymouth","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Plymouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Portsmouth","Outside London","AA/AO","60","[c]","21110","21260"
"Leaver CS","2023","Department for Work and Pensions","Portsmouth","Outside London","EO","15","[c]","27800","27570"
"Leaver CS","2023","Department for Work and Pensions","Powys","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Powys","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Redbridge and Waltham Forest","London","AA/AO","30","[c]","25280","25610"
"Leaver CS","2023","Department for Work and Pensions","Redbridge and Waltham Forest","London","EO","45","[c]","31460","31060"
"Leaver CS","2023","Department for Work and Pensions","Redbridge and Waltham Forest","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Sandwell","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Sandwell","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scottish Borders","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scottish Borders","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Sefton","Outside London","AA/AO","40","[c]","21460","21690"
"Leaver CS","2023","Department for Work and Pensions","Sefton","Outside London","EO","45","[c]","27710","28120"
"Leaver CS","2023","Department for Work and Pensions","Sefton","Outside London","G6/G7","15","[c]","64710","62630"
"Leaver CS","2023","Department for Work and Pensions","Sefton","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Sefton","Outside London","SEO/HEO","30","[c]","42790","40820"
"Leaver CS","2023","Department for Work and Pensions","Sheffield","Outside London","AA/AO","50","[c]","21600","21690"
"Leaver CS","2023","Department for Work and Pensions","Sheffield","Outside London","EO","40","[c]","27630","28120"
"Leaver CS","2023","Department for Work and Pensions","Sheffield","Outside London","G6/G7","20","[c]","55990","52780"
"Leaver CS","2023","Department for Work and Pensions","Sheffield","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Sheffield","Outside London","SEO/HEO","30","[c]","36430","34970"
"Leaver CS","2023","Department for Work and Pensions","Shetland Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Shropshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Shropshire","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Shropshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Solihull","Outside London","EO","15","[c]","28070","27570"
"Leaver CS","2023","Department for Work and Pensions","Somerset CC","Outside London","AA/AO","15","[c]","21630","21690"
"Leaver CS","2023","Department for Work and Pensions","Somerset CC","Outside London","EO","20","[c]","27750","27570"
"Leaver CS","2023","Department for Work and Pensions","Somerset CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South Ayrshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South Ayrshire","Outside London","EO","15","[c]","27720","27570"
"Leaver CS","2023","Department for Work and Pensions","South Hampshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South Hampshire","Outside London","EO","25","[c]","27680","27570"
"Leaver CS","2023","Department for Work and Pensions","South Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South Lanarkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South Lanarkshire","Outside London","EO","15","[c]","27590","27570"
"Leaver CS","2023","Department for Work and Pensions","South Lanarkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South Nottinghamshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South Nottinghamshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South Teesside","Outside London","AA/AO","20","[c]","21460","21690"
"Leaver CS","2023","Department for Work and Pensions","South Teesside","Outside London","EO","15","[c]","27940","28120"
"Leaver CS","2023","Department for Work and Pensions","South Teesside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South Teesside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South West Wales","Outside London","AA/AO","15","[c]","21580","21690"
"Leaver CS","2023","Department for Work and Pensions","South West Wales","Outside London","EO","15","[c]","27970","28120"
"Leaver CS","2023","Department for Work and Pensions","South and West Derbyshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South and West Derbyshire","Outside London","EO","15","[c]","27630","27570"
"Leaver CS","2023","Department for Work and Pensions","South and West Derbyshire","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South and West Derbyshire","Outside London","SEO/HEO","20","[c]","38940","38470"
"Leaver CS","2023","Department for Work and Pensions","Southampton","Outside London","AA/AO","40","[c]","21540","21500"
"Leaver CS","2023","Department for Work and Pensions","Southampton","Outside London","EO","20","[c]","27650","27570"
"Leaver CS","2023","Department for Work and Pensions","Southampton","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Southend-on-Sea","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Southend-on-Sea","Outside London","EO","15","[c]","29900","29290"
"Leaver CS","2023","Department for Work and Pensions","Staffordshire CC","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Staffordshire CC","Outside London","EO","50","[c]","27680","27570"
"Leaver CS","2023","Department for Work and Pensions","Staffordshire CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Staffordshire CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Stoke-on-Trent","Outside London","AA/AO","85","[c]","21560","21500"
"Leaver CS","2023","Department for Work and Pensions","Stoke-on-Trent","Outside London","EO","70","[c]","27880","28120"
"Leaver CS","2023","Department for Work and Pensions","Stoke-on-Trent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Suffolk CC","Outside London","AA/AO","15","[c]","21600","21690"
"Leaver CS","2023","Department for Work and Pensions","Suffolk CC","Outside London","EO","35","[c]","27750","27570"
"Leaver CS","2023","Department for Work and Pensions","Suffolk CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Suffolk CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Sunderland","Outside London","AA/AO","75","[c]","21520","21690"
"Leaver CS","2023","Department for Work and Pensions","Sunderland","Outside London","EO","35","[c]","27770","28120"
"Leaver CS","2023","Department for Work and Pensions","Sunderland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Sunderland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Swansea","Outside London","AA/AO","35","[c]","21600","21690"
"Leaver CS","2023","Department for Work and Pensions","Swansea","Outside London","EO","15","[c]","28110","28120"
"Leaver CS","2023","Department for Work and Pensions","Swansea","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Swindon","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Swindon","Outside London","EO","25","[c]","27850","27570"
"Leaver CS","2023","Department for Work and Pensions","Telford and Wrekin","Outside London","AA/AO","15","[c]","21580","21690"
"Leaver CS","2023","Department for Work and Pensions","Telford and Wrekin","Outside London","EO","20","[c]","27780","27570"
"Leaver CS","2023","Department for Work and Pensions","Thurrock","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Torbay","Outside London","AA/AO","10","[c]","21530","21690"
"Leaver CS","2023","Department for Work and Pensions","Torbay","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Tower Hamlets","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Tower Hamlets","London","EO","20","[c]","30940","31790"
"Leaver CS","2023","Department for Work and Pensions","Tower Hamlets","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Tower Hamlets","London","SEO/HEO","10","[c]","39530","40510"
"Leaver CS","2023","Department for Work and Pensions","Tyneside","Outside London","AA/AO","205","[c]","21450","21690"
"Leaver CS","2023","Department for Work and Pensions","Tyneside","Outside London","EO","90","[c]","27580","28120"
"Leaver CS","2023","Department for Work and Pensions","Tyneside","Outside London","G6/G7","55","[c]","57720","56580"
"Leaver CS","2023","Department for Work and Pensions","Tyneside","Outside London","SEO/HEO","75","[c]","38900","38470"
"Leaver CS","2023","Department for Work and Pensions","Unknown","Unknown","AA/AO","30","[c]","22660","21690"
"Leaver CS","2023","Department for Work and Pensions","Unknown","Unknown","EO","30","[c]","28660","28120"
"Leaver CS","2023","Department for Work and Pensions","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Wakefield","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Wakefield","Outside London","EO","15","[c]","27600","27570"
"Leaver CS","2023","Department for Work and Pensions","Wakefield","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Wakefield","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Walsall","Outside London","AA/AO","35","[c]","21510","21500"
"Leaver CS","2023","Department for Work and Pensions","Walsall","Outside London","EO","15","[c]","27470","28120"
"Leaver CS","2023","Department for Work and Pensions","Walsall","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Wandsworth","London","EO","20","[c]","31720","31060"
"Leaver CS","2023","Department for Work and Pensions","Warrington","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Warrington","Outside London","EO","20","[c]","27740","27570"
"Leaver CS","2023","Department for Work and Pensions","Warrington","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Warwickshire CC","Outside London","AA/AO","40","[c]","21530","21500"
"Leaver CS","2023","Department for Work and Pensions","Warwickshire CC","Outside London","EO","25","[c]","27740","28120"
"Leaver CS","2023","Department for Work and Pensions","West Cumbria","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","West Cumbria","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","West Essex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","West Essex","Outside London","EO","20","[c]","30300","29290"
"Leaver CS","2023","Department for Work and Pensions","West Kent","Outside London","EO","5","[c]","[c]","[c]"
