"Status","Year","Organisation","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","North Yorkshire","Outside London","150","145","42620","38940"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Northumberland, and Tyne and Wear","Outside London","280","260","39260","32340"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Outer London - East and North East","London","20","20","39010","25600"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Outer London - South","London","15","15","35260","25600"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Outer London - West and North West","London","20","15","45130","44550"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Shropshire and Staffordshire","Outside London","80","75","42840","38940"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","South Yorkshire","Outside London","165","150","36030","28850"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Surrey, East and West Sussex","Outside London","210","200","43350","36780"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Tees Valley and Durham","Outside London","115","100","39940","33300"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","West Midlands","Outside London","550","515","40770","38760"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","West Wales and The Valleys","Outside London","105","100","41700","38940"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","West Yorkshire","Outside London","480","445","40590","38760"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","East Wales","Outside London","385","375","30490","30060"
"In post","2023","Defence Electronics and Components Agency","Ministry of Defence","Shropshire and Staffordshire","Outside London","60","55","26600","27130"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Bedfordshire and Hertfordshire","Outside London","55","50","38450","35770"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Outside London","130","120","37790","35660"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Cornwall and Isles of Scilly","Outside London","25","25","44060","43400"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Cumbria","Outside London","80","75","25550","22590"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Derbyshire and Nottinghamshire","Outside London","15","15","39580","38580"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Devon","Outside London","80","80","33290","28600"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Dorset and Somerset","Outside London","375","355","37580","37300"
"In post","2023","Defence Equipment and Support","Ministry of Defence","East Anglia","Outside London","150","145","36780","34760"
"In post","2023","Defence Equipment and Support","Ministry of Defence","East Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Eastern Scotland","Outside London","85","80","37820","37470"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Essex","Outside London","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","8295","7980","40790","38790"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Greater Manchester","Outside London","40","40","43010","42620"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Hampshire and Isle of Wight","Outside London","320","305","29600","28600"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","Outside London","125","120","26360","23590"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Inner London - West","London","15","15","42730","41790"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Lancashire","Outside London","15","15","42850","38670"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Lincolnshire","Outside London","190","185","38540","37980"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Ministry of Defence","North Yorkshire","Outside London","20","20","35470","33210"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Outer London - West and North West","London","165","160","28900","26030"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Overseas","Overseas","45","45","57610","58060"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Shropshire and Staffordshire","Outside London","60","55","31670","31920"
"In post","2023","Defence Equipment and Support","Ministry of Defence","Southern Scotland","Outside London","235","230","28240","28600"
"In post","2023","Defence Equipment and Support","Ministry of Defence","West Central Scotland","Outside London","175","170","37260","33340"
"In post","2023","Defence Equipment and Support","Ministry of Defence","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2023","Defence Equipment and Support","Ministry of Defence","West Wales and The Valleys","Outside London","10","10","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Ministry of Defence","East Anglia","Outside London","10","10","48860","46690"
"In post","2023","Defence Science and Technology Laboratory","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","3265","3160","41940","39890"
"In post","2023","Defence Science and Technology Laboratory","Ministry of Defence","Hampshire and Isle of Wight","Outside London","1665","1595","43640","41720"
"In post","2023","Defence Science and Technology Laboratory","Ministry of Defence","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Ministry of Defence","Kent","Outside London","10","10","[c]","[c]"
"In post","2023","Defence Science and Technology Laboratory","Ministry of Defence","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","10","10","47180","50310"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","185","180","39820","37470"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","85","85","43500","38080"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","10","54930","50680"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","410","405","43250","37750"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Inner London - West","London","4880","4775","52270","55120"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Outside London","100","95","52910","50680"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Outside London","20","20","47180","50310"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","London","90","90","45580","43210"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","Outside London","70","70","43370","38020"
"In post","2023","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","400","390","42100","37750"
