"Status","Year","Age","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","60-64","Hampshire and Isle of Wight","Outside London","Female","50","[c]","22370","21200"
"New entrant CS","2023","60-64","Hampshire and Isle of Wight","Outside London","Male","80","[c]","26420","21200"
"New entrant CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Highlands and Islands","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Highlands and Islands","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Inner London - East","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Inner London - East","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Inner London - West","London","Female","30","[c]","48580","38710"
"New entrant CS","2023","60-64","Inner London - West","London","Male","40","[c]","50290","46180"
"New entrant CS","2023","60-64","Kent","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Kent","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Lancashire","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Lancashire","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Leicestershire, Rutland and Northamptonshire","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Lincolnshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Lincolnshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Merseyside","Outside London","Female","60","[c]","24170","22400"
"New entrant CS","2023","60-64","Merseyside","Outside London","Male","45","[c]","25180","22400"
"New entrant CS","2023","60-64","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North Yorkshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","North Yorkshire","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northern Ireland","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northumberland, and Tyne and Wear","Outside London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Northumberland, and Tyne and Wear","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Outer London - East and North East","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Outer London - South","London","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Outer London - South","London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Outer London - West and North West","London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Outer London - West and North West","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Shropshire and Staffordshire","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Shropshire and Staffordshire","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South Yorkshire","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","South Yorkshire","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Southern Scotland","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Southern Scotland","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Surrey, East and West Sussex","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Surrey, East and West Sussex","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Tees Valley and Durham","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Tees Valley and Durham","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Central Scotland","Outside London","Female","40","[c]","25030","22180"
"New entrant CS","2023","60-64","West Central Scotland","Outside London","Male","40","[c]","28420","24430"
"New entrant CS","2023","60-64","West Midlands","Outside London","Female","35","[c]","28320","23230"
"New entrant CS","2023","60-64","West Midlands","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Wales and The Valleys","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Wales and The Valleys","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Yorkshire","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","West Yorkshire","Outside London","Male","30","[c]","31140","27490"
"New entrant CS","2023","65+","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Derbyshire and Nottinghamshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Dorset and Somerset","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","East Anglia","Outside London","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","65+","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Eastern Scotland","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Eastern Scotland","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","65+","Greater Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Greater Manchester","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Hampshire and Isle of Wight","Outside London","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","Hampshire and Isle of Wight","Outside London","Male","45","[c]","24610","21200"
"New entrant CS","2023","65+","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Inner London - East","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Inner London - East","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Inner London - West","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Inner London - West","London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","Kent","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Lancashire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Leicestershire, Rutland and Northamptonshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Merseyside","Outside London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Merseyside","Outside London","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","65+","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Northumberland, and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Northumberland, and Tyne and Wear","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outer London - South","London","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outer London - South","London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Outer London - West and North West","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Shropshire and Staffordshire","Outside London","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","South Yorkshire","Outside London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Southern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Southern Scotland","Outside London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Surrey, East and West Sussex","Outside London","Male","10","[c]","[c]","[c]"
