"Status","Year","Age","Function_of_post","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","30","[c]","40840","38930"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Education","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Transport","Outside London","10","[c]","43970","42180"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department for Work and Pensions","Outside London","65","[c]","48160","50160"
"Leaver CS","2023","50-59","Digital, Data & Technology","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","HM Land Registry","Outside London","15","[c]","45900","41790"
"Leaver CS","2023","50-59","Digital, Data & Technology","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","HM Revenue and Customs","Outside London","55","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Home Office","London","20","[c]","55480","57740"
"Leaver CS","2023","50-59","Digital, Data & Technology","Home Office","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Ministry of Defence","Outside London","40","[c]","37200","34300"
"Leaver CS","2023","50-59","Digital, Data & Technology","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Ministry of Justice","London","10","[c]","60400","61920"
"Leaver CS","2023","50-59","Digital, Data & Technology","Ministry of Justice","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","UK Statistics Authority","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Education","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Transport","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Department for Work and Pensions","Outside London","20","[c]","42400","38470"
"Leaver CS","2023","50-59","Finance","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","HM Revenue and Customs","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Ministry of Defence","Outside London","45","[c]","44940","41390"
"Leaver CS","2023","50-59","Finance","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Ministry of Justice","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Finance","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","30","[c]","23140","22150"
"Leaver CS","2023","50-59","Human Resources","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Cabinet Office","London","10","[c]","73270","47590"
"Leaver CS","2023","50-59","Human Resources","Cabinet Office","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Business, Energy and Industrial Strategy","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Environment, Food and Rural Affairs","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Department for Work and Pensions","Outside London","20","[c]","42440","38470"
"Leaver CS","2023","50-59","Human Resources","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","HM Revenue and Customs","London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","HM Revenue and Customs","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Home Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Ministry of Defence","London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Ministry of Defence","Outside London","165","[c]","31140","27470"
"Leaver CS","2023","50-59","Human Resources","Ministry of Defence","Overseas","15","[c]","55730","53350"
"Leaver CS","2023","50-59","Human Resources","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Ministry of Justice","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","National Crime Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Scottish Government","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","UK Statistics Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Human Resources","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","HM Treasury","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Internal Audit","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Attorney General's Departments","London","40","[c]","58840","65630"
"Leaver CS","2023","50-59","Legal","Attorney General's Departments","Outside London","85","[c]","46090","51270"
"Leaver CS","2023","50-59","Legal","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","HM Revenue and Customs","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Legal","National Crime Agency","London","[c]","[c]","[c]","[c]"
