"Status","Year","Age","Ethnicity","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Asian","North East (England)","AO","85","80","22230","22150"
"In post","2023","20-29","Asian","North East (England)","EO","40","40","27730","28120"
"In post","2023","20-29","Asian","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","North East (England)","G7","10","10","[c]","[c]"
"In post","2023","20-29","Asian","North East (England)","HEO","20","20","[c]","[c]"
"In post","2023","20-29","Asian","North East (England)","SEO","10","10","[c]","[c]"
"In post","2023","20-29","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","North West (England)","AO","290","280","22470","22400"
"In post","2023","20-29","Asian","North West (England)","EO","255","250","27630","28120"
"In post","2023","20-29","Asian","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","North West (England)","G7","15","15","[c]","[c]"
"In post","2023","20-29","Asian","North West (England)","HEO","135","135","33060","34170"
"In post","2023","20-29","Asian","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","North West (England)","SEO","45","45","39920","39190"
"In post","2023","20-29","Asian","North West (England)","Unknown","35","35","23210","23640"
"In post","2023","20-29","Asian","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Overseas","HEO","15","15","[c]","[c]"
"In post","2023","20-29","Asian","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Scotland","AA","15","15","[c]","[c]"
"In post","2023","20-29","Asian","Scotland","AO","45","40","23010","22520"
"In post","2023","20-29","Asian","Scotland","EO","35","35","27490","28120"
"In post","2023","20-29","Asian","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Scotland","G7","10","10","[c]","[c]"
"In post","2023","20-29","Asian","Scotland","HEO","30","30","[c]","[c]"
"In post","2023","20-29","Asian","Scotland","SEO","10","10","[c]","[c]"
"In post","2023","20-29","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","South East (England)","AA","10","5","[c]","[c]"
"In post","2023","20-29","Asian","South East (England)","AO","65","60","25900","25340"
"In post","2023","20-29","Asian","South East (England)","EO","85","80","28820","28130"
"In post","2023","20-29","Asian","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","South East (England)","G7","5","5","[c]","[c]"
"In post","2023","20-29","Asian","South East (England)","HEO","45","45","32290","31560"
"In post","2023","20-29","Asian","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","South East (England)","SEO","15","15","[c]","[c]"
"In post","2023","20-29","Asian","South East (England)","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Asian","South West (England)","AA","5","5","[c]","[c]"
"In post","2023","20-29","Asian","South West (England)","AO","50","50","23640","22490"
"In post","2023","20-29","Asian","South West (England)","EO","40","40","26590","26520"
"In post","2023","20-29","Asian","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","South West (England)","G7","10","10","[c]","[c]"
"In post","2023","20-29","Asian","South West (England)","HEO","55","55","31690","31920"
"In post","2023","20-29","Asian","South West (England)","SEO","15","15","[c]","[c]"
"In post","2023","20-29","Asian","South West (England)","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Asian","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Unknown","AO","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Wales","AA","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Wales","AO","50","50","23010","22520"
"In post","2023","20-29","Asian","Wales","EO","25","25","[c]","[c]"
"In post","2023","20-29","Asian","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Wales","HEO","30","30","[c]","[c]"
"In post","2023","20-29","Asian","Wales","SEO","15","15","[c]","[c]"
"In post","2023","20-29","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","West Midlands (England)","AA","5","5","[c]","[c]"
"In post","2023","20-29","Asian","West Midlands (England)","AO","475","455","22430","21780"
"In post","2023","20-29","Asian","West Midlands (England)","EO","340","335","27640","28120"
"In post","2023","20-29","Asian","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","West Midlands (England)","G7","20","20","[c]","[c]"
"In post","2023","20-29","Asian","West Midlands (England)","HEO","150","150","33310","33990"
"In post","2023","20-29","Asian","West Midlands (England)","SEO","55","55","39630","38050"
"In post","2023","20-29","Asian","West Midlands (England)","Unknown","45","40","24170","23640"
"In post","2023","20-29","Asian","Yorkshire and The Humber","AA","5","5","[c]","[c]"
"In post","2023","20-29","Asian","Yorkshire and The Humber","AO","375","360","22560","22520"
"In post","2023","20-29","Asian","Yorkshire and The Humber","EO","315","310","27670","28120"
"In post","2023","20-29","Asian","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Yorkshire and The Humber","G7","10","10","[c]","[c]"
"In post","2023","20-29","Asian","Yorkshire and The Humber","HEO","110","110","33040","34170"
"In post","2023","20-29","Asian","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Asian","Yorkshire and The Humber","SEO","35","35","39480","38610"
"In post","2023","20-29","Asian","Yorkshire and The Humber","Unknown","35","35","24710","23640"
"In post","2023","20-29","Black","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","East Midlands (England)","AO","40","40","23890","22520"
"In post","2023","20-29","Black","East Midlands (England)","EO","15","15","[c]","[c]"
"In post","2023","20-29","Black","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","East Midlands (England)","HEO","10","10","[c]","[c]"
"In post","2023","20-29","Black","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Black","East of England","AA","5","5","[c]","[c]"
"In post","2023","20-29","Black","East of England","AO","25","25","[c]","[c]"
"In post","2023","20-29","Black","East of England","EO","15","15","[c]","[c]"
"In post","2023","20-29","Black","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","East of England","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Black","London","AA","20","20","[c]","[c]"
"In post","2023","20-29","Black","London","AO","245","240","28340","26400"
"In post","2023","20-29","Black","London","EO","470","465","31100","32260"
"In post","2023","20-29","Black","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","London","G7","70","70","57480","55730"
"In post","2023","20-29","Black","London","HEO","345","345","35670","35400"
"In post","2023","20-29","Black","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","London","SEO","125","125","42550","41880"
"In post","2023","20-29","Black","London","Unknown","95","95","29530","28580"
"In post","2023","20-29","Black","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","North East (England)","AO","5","5","[c]","[c]"
"In post","2023","20-29","Black","North East (England)","EO","5","5","[c]","[c]"
"In post","2023","20-29","Black","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","North East (England)","HEO","10","10","[c]","[c]"
"In post","2023","20-29","Black","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","North West (England)","AO","50","45","22920","22440"
"In post","2023","20-29","Black","North West (England)","EO","70","70","27310","27890"
"In post","2023","20-29","Black","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","North West (England)","G7","10","10","[c]","[c]"
"In post","2023","20-29","Black","North West (England)","HEO","25","25","[c]","[c]"
"In post","2023","20-29","Black","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","North West (England)","SEO","10","10","[c]","[c]"
"In post","2023","20-29","Black","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Black","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Scotland","AO","15","15","[c]","[c]"
"In post","2023","20-29","Black","Scotland","EO","10","10","[c]","[c]"
"In post","2023","20-29","Black","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Scotland","HEO","5","5","[c]","[c]"
"In post","2023","20-29","Black","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","South East (England)","AA","5","5","[c]","[c]"
"In post","2023","20-29","Black","South East (England)","AO","40","40","28650","30880"
"In post","2023","20-29","Black","South East (England)","EO","25","25","[c]","[c]"
"In post","2023","20-29","Black","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","South East (England)","HEO","15","15","[c]","[c]"
"In post","2023","20-29","Black","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","South East (England)","SEO","5","5","[c]","[c]"
"In post","2023","20-29","Black","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Black","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","South West (England)","AO","15","15","[c]","[c]"
"In post","2023","20-29","Black","South West (England)","EO","15","15","[c]","[c]"
"In post","2023","20-29","Black","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","South West (England)","HEO","15","15","[c]","[c]"
"In post","2023","20-29","Black","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Wales","AO","10","10","[c]","[c]"
"In post","2023","20-29","Black","Wales","EO","10","10","[c]","[c]"
"In post","2023","20-29","Black","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Wales","HEO","5","5","[c]","[c]"
"In post","2023","20-29","Black","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","West Midlands (England)","AO","70","65","23210","21780"
"In post","2023","20-29","Black","West Midlands (England)","EO","45","45","27650","28120"
"In post","2023","20-29","Black","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","West Midlands (England)","HEO","35","35","32300","31350"
"In post","2023","20-29","Black","West Midlands (England)","SEO","10","10","[c]","[c]"
"In post","2023","20-29","Black","West Midlands (England)","Unknown","20","20","[c]","[c]"
"In post","2023","20-29","Black","Yorkshire and The Humber","AA","5","5","[c]","[c]"
"In post","2023","20-29","Black","Yorkshire and The Humber","AO","25","25","[c]","[c]"
"In post","2023","20-29","Black","Yorkshire and The Humber","EO","35","35","27790","28120"
"In post","2023","20-29","Black","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Yorkshire and The Humber","HEO","15","15","[c]","[c]"
"In post","2023","20-29","Black","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Black","Yorkshire and The Humber","SEO","5","5","[c]","[c]"
"In post","2023","20-29","Black","Yorkshire and The Humber","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Mixed","East Midlands (England)","AA","5","5","[c]","[c]"
"In post","2023","20-29","Mixed","East Midlands (England)","AO","50","45","24510","22520"
"In post","2023","20-29","Mixed","East Midlands (England)","EO","30","30","27560","27980"
"In post","2023","20-29","Mixed","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Mixed","East Midlands (England)","HEO","15","15","[c]","[c]"
"In post","2023","20-29","Mixed","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
