"Status","Year","Age","Function_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","65+","Counter Fraud","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Scotland","Glasgow City","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Scotland","North Lanarkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","South East (England)","East Kent","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Wales","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","West Midlands (England)","Birmingham","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Counter Fraud","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","London","Croydon","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","London","Hackney and Newham","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","North East (England)","Sunderland","10","[c]","22210","21690"
"Leaver CS","2023","65+","Debt","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Scotland","South Lanarkshire","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","West Midlands (England)","Warwickshire CC","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Debt","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","London","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","North East (England)","Tyneside","15","[c]","36610","34170"
"Leaver CS","2023","65+","Digital, Data & Technology","North West (England)","Blackpool","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","South West (England)","Devon CC","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","West Midlands (England)","Herefordshire, County of","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Digital, Data & Technology","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","East of England","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","London","Westminster","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","North East (England)","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Scotland","Glasgow City","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","South East (England)","Central Hampshire","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Finance","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Grants Management","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Grants Management","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Grants Management","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Grants Management","North West (England)","West Cumbria","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Grants Management","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Grants Management","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
