"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","EO","Heterosexual / straight","120","[c]","29200","29290"
"Leaver CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Bedfordshire and Hertfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","EO","Heterosexual / straight","75","[c]","28390","28120"
"Leaver CS","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cheshire","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cheshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cheshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cheshire","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cheshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cheshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cheshire","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cheshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cheshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cheshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cheshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cheshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cornwall and Isles of Scilly","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cornwall and Isles of Scilly","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cornwall and Isles of Scilly","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cornwall and Isles of Scilly","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cornwall and Isles of Scilly","EO","Heterosexual / straight","35","[c]","27760","27570"
"Leaver CS","2023","Department for Work and Pensions","Cornwall and Isles of Scilly","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cornwall and Isles of Scilly","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cumbria","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cumbria","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cumbria","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cumbria","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cumbria","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cumbria","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cumbria","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Cumbria","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","AA/AO","Heterosexual / straight","50","[c]","21590","21690"
"Leaver CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","100","[c]","27750","27570"
"Leaver CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Devon","AA/AO","Heterosexual / straight","45","[c]","21540","21690"
"Leaver CS","2023","Department for Work and Pensions","Devon","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Devon","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Devon","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Devon","EO","Heterosexual / straight","50","[c]","27710","27570"
"Leaver CS","2023","Department for Work and Pensions","Devon","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Devon","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Devon","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Devon","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Devon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Devon","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Devon","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Devon","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Devon","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Dorset and Somerset","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Dorset and Somerset","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Dorset and Somerset","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Dorset and Somerset","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Dorset and Somerset","EO","Heterosexual / straight","50","[c]","27930","27840"
"Leaver CS","2023","Department for Work and Pensions","Dorset and Somerset","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Dorset and Somerset","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Dorset and Somerset","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Dorset and Somerset","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Dorset and Somerset","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Anglia","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Anglia","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Anglia","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Anglia","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Anglia","EO","Heterosexual / straight","95","[c]","27930","27570"
"Leaver CS","2023","Department for Work and Pensions","East Anglia","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Anglia","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Anglia","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Anglia","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Anglia","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Anglia","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Anglia","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Anglia","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Wales","AA/AO","Heterosexual / straight","40","[c]","21710","21690"
"Leaver CS","2023","Department for Work and Pensions","East Wales","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Wales","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Wales","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Wales","EO","Heterosexual / straight","50","[c]","27880","28120"
"Leaver CS","2023","Department for Work and Pensions","East Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Wales","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Wales","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Wales","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Wales","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
