"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","No function","West Midlands (England)","Shropshire","LGBO","30","30","[c]","[c]"
"In post","2023","No function","West Midlands (England)","Shropshire","Undeclared","55","50","31490","28480"
"In post","2023","No function","West Midlands (England)","Shropshire","Unknown","125","115","33190","30190"
"In post","2023","No function","West Midlands (England)","Solihull","Heterosexual / straight","745","685","30740","27650"
"In post","2023","No function","West Midlands (England)","Solihull","LGBO","35","35","34290","28120"
"In post","2023","No function","West Midlands (England)","Solihull","Undeclared","90","80","31710","27890"
"In post","2023","No function","West Midlands (England)","Solihull","Unknown","315","300","27530","25750"
"In post","2023","No function","West Midlands (England)","Staffordshire CC","Heterosexual / straight","2505","2355","32650","30180"
"In post","2023","No function","West Midlands (England)","Staffordshire CC","LGBO","175","170","30710","29220"
"In post","2023","No function","West Midlands (England)","Staffordshire CC","Undeclared","270","255","32850","29380"
"In post","2023","No function","West Midlands (England)","Staffordshire CC","Unknown","525","490","29810","28880"
"In post","2023","No function","West Midlands (England)","Stoke-on-Trent","Heterosexual / straight","750","690","26830","24490"
"In post","2023","No function","West Midlands (England)","Stoke-on-Trent","LGBO","45","45","24420","21780"
"In post","2023","No function","West Midlands (England)","Stoke-on-Trent","Undeclared","60","55","27300","24110"
"In post","2023","No function","West Midlands (England)","Stoke-on-Trent","Unknown","160","145","26780","25750"
"In post","2023","No function","West Midlands (England)","Telford and Wrekin","Heterosexual / straight","705","630","30150","28120"
"In post","2023","No function","West Midlands (England)","Telford and Wrekin","LGBO","40","35","26680","28080"
"In post","2023","No function","West Midlands (England)","Telford and Wrekin","Undeclared","120","110","29780","28120"
"In post","2023","No function","West Midlands (England)","Telford and Wrekin","Unknown","195","170","27160","24570"
"In post","2023","No function","West Midlands (England)","Walsall","Heterosexual / straight","230","210","29010","28120"
"In post","2023","No function","West Midlands (England)","Walsall","LGBO","15","10","[c]","[c]"
"In post","2023","No function","West Midlands (England)","Walsall","Undeclared","25","20","[c]","[c]"
"In post","2023","No function","West Midlands (England)","Walsall","Unknown","60","50","27700","28120"
"In post","2023","No function","West Midlands (England)","Warwickshire CC","Heterosexual / straight","640","590","30510","28120"
"In post","2023","No function","West Midlands (England)","Warwickshire CC","LGBO","40","35","32070","28120"
"In post","2023","No function","West Midlands (England)","Warwickshire CC","Undeclared","65","60","30890","28120"
"In post","2023","No function","West Midlands (England)","Warwickshire CC","Unknown","105","100","29550","27560"
"In post","2023","No function","West Midlands (England)","Wolverhampton","Heterosexual / straight","820","730","27990","27260"
"In post","2023","No function","West Midlands (England)","Wolverhampton","LGBO","50","45","29260","27690"
"In post","2023","No function","West Midlands (England)","Wolverhampton","Undeclared","90","85","26700","25830"
"In post","2023","No function","West Midlands (England)","Wolverhampton","Unknown","240","200","25480","23640"
"In post","2023","No function","West Midlands (England)","Worcestershire CC","Heterosexual / straight","1375","1290","31210","28880"
"In post","2023","No function","West Midlands (England)","Worcestershire CC","LGBO","90","90","30070","28880"
"In post","2023","No function","West Midlands (England)","Worcestershire CC","Undeclared","175","160","31010","28140"
"In post","2023","No function","West Midlands (England)","Worcestershire CC","Unknown","290","270","29920","28880"
"In post","2023","No function","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Heterosexual / straight","1890","1700","30160","28120"
"In post","2023","No function","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","LGBO","120","115","30370","28120"
"In post","2023","No function","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Undeclared","200","175","30730","28120"
"In post","2023","No function","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","435","390","28400","28120"
"In post","2023","No function","Yorkshire and The Humber","Bradford","Heterosexual / straight","1150","1040","28460","28120"
"In post","2023","No function","Yorkshire and The Humber","Bradford","LGBO","60","55","27230","24570"
"In post","2023","No function","Yorkshire and The Humber","Bradford","Undeclared","105","90","27850","26650"
"In post","2023","No function","Yorkshire and The Humber","Bradford","Unknown","460","410","26410","23640"
"In post","2023","No function","Yorkshire and The Humber","Calderdale and Kirklees","Heterosexual / straight","710","645","29670","28120"
"In post","2023","No function","Yorkshire and The Humber","Calderdale and Kirklees","LGBO","35","30","30650","28120"
"In post","2023","No function","Yorkshire and The Humber","Calderdale and Kirklees","Undeclared","85","75","29610","28120"
"In post","2023","No function","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","140","120","26980","28120"
"In post","2023","No function","Yorkshire and The Humber","East Riding of Yorkshire","Heterosexual / straight","1130","1055","31810","30410"
"In post","2023","No function","Yorkshire and The Humber","East Riding of Yorkshire","LGBO","60","55","30520","30100"
"In post","2023","No function","Yorkshire and The Humber","East Riding of Yorkshire","Undeclared","130","120","32320","32430"
"In post","2023","No function","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","205","185","30460","29430"
"In post","2023","No function","Yorkshire and The Humber","Kingston upon Hull, City of","Heterosexual / straight","1310","1185","29280","28120"
"In post","2023","No function","Yorkshire and The Humber","Kingston upon Hull, City of","LGBO","95","90","29120","28120"
"In post","2023","No function","Yorkshire and The Humber","Kingston upon Hull, City of","Undeclared","180","160","30200","28120"
"In post","2023","No function","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","315","285","27260","27650"
"In post","2023","No function","Yorkshire and The Humber","Leeds","Heterosexual / straight","5185","4895","34110","30440"
"In post","2023","No function","Yorkshire and The Humber","Leeds","LGBO","430","420","34310","30940"
"In post","2023","No function","Yorkshire and The Humber","Leeds","Undeclared","670","625","35580","32060"
"In post","2023","No function","Yorkshire and The Humber","Leeds","Unknown","1840","1750","30400","28120"
"In post","2023","No function","Yorkshire and The Humber","North Yorkshire CC","Heterosexual / straight","940","890","31700","27610"
"In post","2023","No function","Yorkshire and The Humber","North Yorkshire CC","LGBO","45","40","33110","27470"
"In post","2023","No function","Yorkshire and The Humber","North Yorkshire CC","Undeclared","120","115","31360","28120"
"In post","2023","No function","Yorkshire and The Humber","North Yorkshire CC","Unknown","160","150","30220","28120"
"In post","2023","No function","Yorkshire and The Humber","North and North East Lincolnshire","Heterosexual / straight","545","485","28090","27420"
"In post","2023","No function","Yorkshire and The Humber","North and North East Lincolnshire","LGBO","35","30","26630","26110"
"In post","2023","No function","Yorkshire and The Humber","North and North East Lincolnshire","Undeclared","75","70","27490","27650"
"In post","2023","No function","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","140","125","26250","25880"
"In post","2023","No function","Yorkshire and The Humber","Sheffield","Heterosexual / straight","3580","3270","32380","28120"
"In post","2023","No function","Yorkshire and The Humber","Sheffield","LGBO","215","210","32140","28120"
"In post","2023","No function","Yorkshire and The Humber","Sheffield","Undeclared","425","390","32350","28120"
"In post","2023","No function","Yorkshire and The Humber","Sheffield","Unknown","1200","1140","27140","25750"
"In post","2023","No function","Yorkshire and The Humber","Wakefield","Heterosexual / straight","1160","1075","32600","30440"
"In post","2023","No function","Yorkshire and The Humber","Wakefield","LGBO","100","95","32460","32000"
"In post","2023","No function","Yorkshire and The Humber","Wakefield","Undeclared","135","120","33960","32920"
"In post","2023","No function","Yorkshire and The Humber","Wakefield","Unknown","285","260","29920","28880"
"In post","2023","No function","Yorkshire and The Humber","York","Heterosexual / straight","980","925","35410","31840"
"In post","2023","No function","Yorkshire and The Humber","York","LGBO","95","95","32290","30320"
"In post","2023","No function","Yorkshire and The Humber","York","Undeclared","140","130","35190","32400"
"In post","2023","No function","Yorkshire and The Humber","York","Unknown","165","155","33320","29050"
"In post","2023","Project Delivery","East Midlands (England)","Derby","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Project Delivery","East Midlands (England)","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","East Midlands (England)","Derby","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","East Midlands (England)","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","East Midlands (England)","East Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","East Midlands (England)","East Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","East Midlands (England)","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","East Midlands (England)","East Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","East Midlands (England)","Leicester","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Project Delivery","East Midlands (England)","Leicester","LGBO","[c]","[c]","[c]","[c]"
