"Status","Year","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Undeclared","1170","1110","38480","38590"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","Unknown","1455","1405","36650","35570"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","1865","1780","39660","35720"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","85","80","32200","28370"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","205","190","42770","41050"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","270","255","34380","30810"
"In post","2023","Greater Manchester","AA/AO","Heterosexual / straight","3170","2890","23120","21780"
"In post","2023","Greater Manchester","AA/AO","LGBO","310","305","23410","22260"
"In post","2023","Greater Manchester","AA/AO","Undeclared","380","335","22990","21780"
"In post","2023","Greater Manchester","AA/AO","Unknown","1380","1255","23220","22520"
"In post","2023","Greater Manchester","EO","Heterosexual / straight","3575","3350","27840","28120"
"In post","2023","Greater Manchester","EO","LGBO","330","320","27560","27890"
"In post","2023","Greater Manchester","EO","Undeclared","440","405","27880","28120"
"In post","2023","Greater Manchester","EO","Unknown","1345","1260","27640","28120"
"In post","2023","Greater Manchester","G6/G7","Heterosexual / straight","2115","2050","58700","56870"
"In post","2023","Greater Manchester","G6/G7","LGBO","185","180","57690","56040"
"In post","2023","Greater Manchester","G6/G7","Undeclared","220","215","58620","56870"
"In post","2023","Greater Manchester","G6/G7","Unknown","450","435","59180","57970"
"In post","2023","Greater Manchester","SCS level","Heterosexual / straight","120","120","93180","85000"
"In post","2023","Greater Manchester","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","Greater Manchester","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","Greater Manchester","SCS level","Unknown","20","15","[c]","[c]"
"In post","2023","Greater Manchester","SEO/HEO","Heterosexual / straight","4585","4430","37040","35000"
"In post","2023","Greater Manchester","SEO/HEO","LGBO","430","425","36320","35000"
"In post","2023","Greater Manchester","SEO/HEO","Undeclared","480","460","36940","35000"
"In post","2023","Greater Manchester","SEO/HEO","Unknown","1335","1305","36290","35000"
"In post","2023","Greater Manchester","Unknown","Heterosexual / straight","980","930","30360","26840"
"In post","2023","Greater Manchester","Unknown","LGBO","125","120","28650","25300"
"In post","2023","Greater Manchester","Unknown","Undeclared","75","70","31070","29050"
"In post","2023","Greater Manchester","Unknown","Unknown","235","215","27400","25300"
"In post","2023","Hampshire and Isle of Wight","AA/AO","Heterosexual / straight","3055","2615","23860","22220"
"In post","2023","Hampshire and Isle of Wight","AA/AO","LGBO","170","155","24600","22520"
"In post","2023","Hampshire and Isle of Wight","AA/AO","Undeclared","345","315","24320","22220"
"In post","2023","Hampshire and Isle of Wight","AA/AO","Unknown","880","745","23700","22520"
"In post","2023","Hampshire and Isle of Wight","EO","Heterosexual / straight","2355","2210","28300","27740"
"In post","2023","Hampshire and Isle of Wight","EO","LGBO","135","130","28150","28120"
"In post","2023","Hampshire and Isle of Wight","EO","Undeclared","305","280","29200","28120"
"In post","2023","Hampshire and Isle of Wight","EO","Unknown","530","490","28270","27650"
"In post","2023","Hampshire and Isle of Wight","G6/G7","Heterosexual / straight","1705","1635","57800","55240"
"In post","2023","Hampshire and Isle of Wight","G6/G7","LGBO","60","55","56300","54550"
"In post","2023","Hampshire and Isle of Wight","G6/G7","Undeclared","155","150","61240","57000"
"In post","2023","Hampshire and Isle of Wight","G6/G7","Unknown","375","365","57680","55320"
"In post","2023","Hampshire and Isle of Wight","SCS level","Heterosexual / straight","80","75","93210","90260"
"In post","2023","Hampshire and Isle of Wight","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","SCS level","Unknown","15","15","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","SEO/HEO","Heterosexual / straight","3720","3580","37320","35800"
"In post","2023","Hampshire and Isle of Wight","SEO/HEO","LGBO","210","205","35740","34300"
"In post","2023","Hampshire and Isle of Wight","SEO/HEO","Undeclared","495","475","37870","36540"
"In post","2023","Hampshire and Isle of Wight","SEO/HEO","Unknown","650","630","36030","35060"
"In post","2023","Hampshire and Isle of Wight","Unknown","Heterosexual / straight","465","425","30020","26840"
"In post","2023","Hampshire and Isle of Wight","Unknown","LGBO","35","35","29350","26840"
"In post","2023","Hampshire and Isle of Wight","Unknown","Undeclared","35","35","32340","29050"
"In post","2023","Hampshire and Isle of Wight","Unknown","Unknown","70","60","29080","26840"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AA/AO","Heterosexual / straight","1170","1080","24950","22220"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AA/AO","LGBO","75","75","25550","23230"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","145","135","24360","22150"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","315","295","25760","23230"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","EO","Heterosexual / straight","770","715","28680","28120"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","EO","LGBO","35","35","28950","28120"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","90","85","29400","28120"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","140","125","28430","28120"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","G6/G7","Heterosexual / straight","160","155","60030","55790"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","G6/G7","Unknown","25","25","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Heterosexual / straight","525","500","37830","37300"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","LGBO","30","30","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","80","75","37940","37130"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","80","75","37300","37300"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Unknown","Heterosexual / straight","340","315","31190","29050"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Unknown","LGBO","25","25","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","45","40","28020","25300"
"In post","2023","Highlands and Islands","AA/AO","Heterosexual / straight","500","470","23500","22220"
"In post","2023","Highlands and Islands","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2023","Highlands and Islands","AA/AO","Undeclared","40","35","22730","21690"
"In post","2023","Highlands and Islands","AA/AO","Unknown","245","230","25440","25060"
"In post","2023","Highlands and Islands","EO","Heterosexual / straight","445","410","29710","28120"
"In post","2023","Highlands and Islands","EO","LGBO","20","20","[c]","[c]"
"In post","2023","Highlands and Islands","EO","Undeclared","50","45","29220","28120"
"In post","2023","Highlands and Islands","EO","Unknown","165","150","32210","31940"
"In post","2023","Highlands and Islands","G6/G7","Heterosexual / straight","75","70","62740","59340"
"In post","2023","Highlands and Islands","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Highlands and Islands","G6/G7","Undeclared","10","5","[c]","[c]"
"In post","2023","Highlands and Islands","G6/G7","Unknown","15","10","[c]","[c]"
"In post","2023","Highlands and Islands","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Highlands and Islands","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Highlands and Islands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Highlands and Islands","SEO/HEO","Heterosexual / straight","300","295","38560","38330"
"In post","2023","Highlands and Islands","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Highlands and Islands","SEO/HEO","Undeclared","35","30","37780","34970"
"In post","2023","Highlands and Islands","SEO/HEO","Unknown","105","100","40810","40400"
"In post","2023","Highlands and Islands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Highlands and Islands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Inner London - East","AA/AO","Heterosexual / straight","1475","1355","27890","26550"
"In post","2023","Inner London - East","AA/AO","LGBO","85","80","28910","26920"
"In post","2023","Inner London - East","AA/AO","Undeclared","195","175","27070","26010"
"In post","2023","Inner London - East","AA/AO","Unknown","765","695","28610","26920"
"In post","2023","Inner London - East","EO","Heterosexual / straight","2835","2685","32650","32520"
"In post","2023","Inner London - East","EO","LGBO","180","180","32630","32520"
"In post","2023","Inner London - East","EO","Undeclared","365","345","32540","32520"
"In post","2023","Inner London - East","EO","Unknown","1010","950","32440","32520"
"In post","2023","Inner London - East","G6/G7","Heterosexual / straight","2825","2735","64730","64140"
"In post","2023","Inner London - East","G6/G7","LGBO","265","260","64290","61850"
"In post","2023","Inner London - East","G6/G7","Undeclared","395","380","64880","64190"
"In post","2023","Inner London - East","G6/G7","Unknown","670","650","64790","64660"
"In post","2023","Inner London - East","SCS level","Heterosexual / straight","395","385","99890","96840"
"In post","2023","Inner London - East","SCS level","LGBO","30","30","99060","86110"
"In post","2023","Inner London - East","SCS level","Undeclared","55","55","97530","86930"
"In post","2023","Inner London - East","SCS level","Unknown","95","90","99200","88800"
"In post","2023","Inner London - East","SEO/HEO","Heterosexual / straight","3870","3765","42170","41890"
"In post","2023","Inner London - East","SEO/HEO","LGBO","275","270","40480","39790"
"In post","2023","Inner London - East","SEO/HEO","Undeclared","490","475","42290","41880"
"In post","2023","Inner London - East","SEO/HEO","Unknown","1350","1315","41200","39790"
"In post","2023","Inner London - East","Unknown","Heterosexual / straight","770","740","36280","33820"
"In post","2023","Inner London - East","Unknown","LGBO","65","65","40440","41910"
"In post","2023","Inner London - East","Unknown","Undeclared","75","75","38620","33820"
"In post","2023","Inner London - East","Unknown","Unknown","195","180","31960","28580"
"In post","2023","Inner London - West","AA/AO","Heterosexual / straight","2375","2255","27540","25480"
"In post","2023","Inner London - West","AA/AO","LGBO","150","145","28170","25610"
"In post","2023","Inner London - West","AA/AO","Undeclared","285","265","26540","25480"
"In post","2023","Inner London - West","AA/AO","Unknown","840","795","27960","26400"
"In post","2023","Inner London - West","EO","Heterosexual / straight","4250","4120","30600","30140"
"In post","2023","Inner London - West","EO","LGBO","310","305","30070","29660"
"In post","2023","Inner London - West","EO","Undeclared","595","580","30320","29660"
"In post","2023","Inner London - West","EO","Unknown","1195","1160","30580","29890"
"In post","2023","Inner London - West","G6/G7","Heterosexual / straight","15535","15020","61580","59370"
"In post","2023","Inner London - West","G6/G7","LGBO","1565","1545","60460","58070"
"In post","2023","Inner London - West","G6/G7","Undeclared","2055","1995","61730","59370"
"In post","2023","Inner London - West","G6/G7","Unknown","3895","3770","61860","59540"
"In post","2023","Inner London - West","SCS level","Heterosexual / straight","2620","2525","90880","81600"
"In post","2023","Inner London - West","SCS level","LGBO","235","235","88760","79730"
"In post","2023","Inner London - West","SCS level","Undeclared","245","240","89870","82400"
"In post","2023","Inner London - West","SCS level","Unknown","545","525","94580","84380"
"In post","2023","Inner London - West","SEO/HEO","Heterosexual / straight","13860","13590","40070","40280"
"In post","2023","Inner London - West","SEO/HEO","LGBO","1625","1610","39410","40250"
"In post","2023","Inner London - West","SEO/HEO","Undeclared","1855","1815","40190","40880"
"In post","2023","Inner London - West","SEO/HEO","Unknown","4920","4860","38520","38780"
"In post","2023","Inner London - West","Unknown","Heterosexual / straight","155","150","37230","34820"
"In post","2023","Inner London - West","Unknown","LGBO","20","20","[c]","[c]"
"In post","2023","Inner London - West","Unknown","Undeclared","25","20","[c]","[c]"
"In post","2023","Inner London - West","Unknown","Unknown","35","35","[c]","[c]"
"In post","2023","Kent","AA/AO","Heterosexual / straight","1870","1750","26750","25610"
"In post","2023","Kent","AA/AO","LGBO","125","120","27270","25610"
"In post","2023","Kent","AA/AO","Undeclared","180","165","25980","25610"
"In post","2023","Kent","AA/AO","Unknown","650","620","25780","24070"
"In post","2023","Kent","EO","Heterosexual / straight","2475","2290","29210","27650"
"In post","2023","Kent","EO","LGBO","130","125","29630","28570"
"In post","2023","Kent","EO","Undeclared","375","340","29220","27650"
"In post","2023","Kent","EO","Unknown","740","700","28330","25880"
"In post","2023","Kent","G6/G7","Heterosexual / straight","230","220","61870","58520"
"In post","2023","Kent","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","Kent","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2023","Kent","G6/G7","Unknown","40","35","62730","63390"
"In post","2023","Kent","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Kent","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Kent","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Kent","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Kent","SEO/HEO","Heterosexual / straight","1200","1150","38190","37520"
"In post","2023","Kent","SEO/HEO","LGBO","85","80","38320","38800"
"In post","2023","Kent","SEO/HEO","Undeclared","195","185","37460","35200"
"In post","2023","Kent","SEO/HEO","Unknown","150","140","38300","37520"
"In post","2023","Kent","Unknown","Heterosexual / straight","410","375","30010","27940"
