"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Policy","South East (England)","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South East (England)","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South East (England)","Mid Kent","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South East (England)","Mid Kent","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South East (England)","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South East (England)","South Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South East (England)","Southampton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South East (England)","Southampton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South East (England)","West Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South East (England)","West Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South East (England)","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South East (England)","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South East (England)","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South East (England)","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South West (England)","Bristol, City of","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South West (England)","Bristol, City of","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South West (England)","Devon CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South West (England)","Devon CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South West (England)","Plymouth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South West (England)","Plymouth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South West (England)","Somerset CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South West (England)","Somerset CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South West (England)","Swindon","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South West (England)","Swindon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South West (England)","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South West (England)","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Wales","Cardiff and Vale of Glamorgan","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Wales","Cardiff and Vale of Glamorgan","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Wales","Central Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Wales","Central Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Wales","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Wales","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Wales","Monmouthshire and Newport","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Wales","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Wales","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Wales","Powys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Wales","South West Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Wales","South West Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Wales","Swansea","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Wales","Swansea","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","West Midlands (England)","Birmingham","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","West Midlands (England)","Birmingham","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","West Midlands (England)","Coventry","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","West Midlands (England)","Coventry","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","West Midlands (England)","Dudley","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","West Midlands (England)","Dudley","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","West Midlands (England)","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","West Midlands (England)","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","West Midlands (England)","Solihull","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","West Midlands (England)","Solihull","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","West Midlands (England)","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","West Midlands (England)","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","West Midlands (England)","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","West Midlands (England)","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","West Midlands (England)","Wolverhampton","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","West Midlands (England)","Wolverhampton","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","West Midlands (England)","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","West Midlands (England)","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Yorkshire and The Humber","Bradford","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Yorkshire and The Humber","Bradford","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Yorkshire and The Humber","Calderdale and Kirklees","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Yorkshire and The Humber","Calderdale and Kirklees","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Yorkshire and The Humber","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Yorkshire and The Humber","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Yorkshire and The Humber","Leeds","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Yorkshire and The Humber","Leeds","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Yorkshire and The Humber","Sheffield","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Yorkshire and The Humber","Sheffield","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Yorkshire and The Humber","York","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Yorkshire and The Humber","York","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East Midlands (England)","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East Midlands (England)","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East Midlands (England)","Nottingham","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East Midlands (England)","Nottingham","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East of England","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East of England","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East of England","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East of England","Hertfordshire CC","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East of England","Luton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East of England","Luton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East of England","Peterborough","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East of England","Peterborough","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East of England","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","East of England","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","Bromley","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","Bromley","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","Croydon","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","Croydon","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","Hackney and Newham","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","Lambeth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","Lambeth","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","Tower Hamlets","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","Tower Hamlets","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","London","Westminster","Female","115","[c]","42820","39150"
"Leaver Dept.","2023","Project Delivery","London","Westminster","Male","65","[c]","41880","40220"
"Leaver Dept.","2023","Project Delivery","North East (England)","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North East (England)","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North East (England)","Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North East (England)","Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North East (England)","Tyneside","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North East (England)","Tyneside","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North West (England)","Blackpool","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North West (England)","Blackpool","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North West (England)","Greater Manchester South West","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North West (England)","Greater Manchester South West","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North West (England)","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North West (England)","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North West (England)","Liverpool","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North West (England)","Liverpool","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North West (England)","Manchester","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North West (England)","Manchester","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North West (England)","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North West (England)","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North West (England)","Sefton","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North West (England)","Sefton","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North West (England)","Warrington","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","North West (England)","Warrington","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Scotland","City of Edinburgh","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Scotland","Glasgow City","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Scotland","Glasgow City","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Scotland","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","Scotland","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South East (England)","Berkshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South East (England)","Berkshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South East (England)","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South East (England)","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South East (England)","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South East (England)","Buckinghamshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South East (England)","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South East (England)","Central Hampshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South East (England)","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South East (England)","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South East (England)","Milton Keynes","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South East (England)","Milton Keynes","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South East (England)","Portsmouth","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Project Delivery","South East (England)","Portsmouth","Male","[c]","[c]","[c]","[c]"
