"Status","Year","Organisation","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","HM Prison and Probation Service","Dorset and Somerset","Somerset CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Dorset and Somerset","Somerset CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Anglia","Breckland and South Norfolk","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Anglia","Breckland and South Norfolk","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Anglia","Cambridgeshire CC","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Anglia","Cambridgeshire CC","Male","75","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Anglia","North and West Norfolk","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Anglia","North and West Norfolk","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Anglia","Norwich and East Norfolk","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Anglia","Norwich and East Norfolk","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Anglia","Peterborough","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Anglia","Peterborough","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Anglia","Suffolk CC","Female","65","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Anglia","Suffolk CC","Male","105","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Wales","Cardiff and Vale of Glamorgan","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Wales","Cardiff and Vale of Glamorgan","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Wales","Flintshire and Wrexham","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Wales","Flintshire and Wrexham","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Wales","Monmouthshire and Newport","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Wales","Monmouthshire and Newport","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Wales","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Wales","Powys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","70","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Essex","Essex Haven Gateway","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Essex","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Essex","Essex Thames Gateway","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Essex","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Essex","Heart of Essex","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Essex","Heart of Essex","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Essex","Southend-on-Sea","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Essex","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Essex","West Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Essex","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Greater Manchester","Greater Manchester North East","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Greater Manchester","Greater Manchester North East","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Greater Manchester","Greater Manchester North West","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Greater Manchester","Greater Manchester North West","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Greater Manchester","Greater Manchester South East","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Greater Manchester","Greater Manchester South East","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Greater Manchester","Greater Manchester South West","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Greater Manchester","Greater Manchester South West","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Greater Manchester","Manchester","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Greater Manchester","Manchester","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Central Hampshire","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Central Hampshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Isle of Wight","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Isle of Wight","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","North Hampshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","North Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Portsmouth","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Portsmouth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","South Hampshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","South Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Southampton","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Hampshire and Isle of Wight","Southampton","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Female","75","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Male","85","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Inner London - East","Hackney and Newham","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Inner London - East","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Inner London - East","Haringey and Islington","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Inner London - East","Haringey and Islington","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Inner London - East","Lambeth","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Inner London - East","Lambeth","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Inner London - East","Lewisham and Southwark","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Inner London - East","Lewisham and Southwark","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Inner London - East","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Inner London - East","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Inner London - West","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Inner London - West","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Inner London - West","Wandsworth","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Inner London - West","Wandsworth","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Inner London - West","Westminster","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Inner London - West","Westminster","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Kent","East Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Kent","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Kent","Kent Thames Gateway","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Kent","Kent Thames Gateway","Male","90","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Kent","Medway","Female","65","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Kent","Medway","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Kent","Mid Kent","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Kent","Mid Kent","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Kent","West Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Kent","West Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Lancashire","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Lancashire","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Lancashire","Blackpool","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Lancashire","Blackpool","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Lancashire","Chorley and West Lancashire","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Lancashire","Chorley and West Lancashire","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Lancashire","East Lancashire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Lancashire","East Lancashire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Lancashire","Lancaster and Wyre","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Lancashire","Lancaster and Wyre","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Lancashire","Mid Lancashire","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Lancashire","Mid Lancashire","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Leicester","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Leicester","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","80","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Lincolnshire","Lincolnshire CC","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Lincolnshire","Lincolnshire CC","Male","60","[c]","[c]","[c]"
"Leaver CS","2023","HM Prison and Probation Service","Merseyside","East Merseyside","Female","20","[c]","[c]","[c]"
