"Status","Year","Ethnicity","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Asian","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cabinet Office","Heterosexual / straight","65","[c]","42820","39120"
"Leaver CS","2023","Asian","Cabinet Office","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Chancellor's other departments","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Charity Commission","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Competition and Markets Authority","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","60","[c]","39050","34930"
"Leaver CS","2023","Asian","Department for Business, Energy and Industrial Strategy","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Digital, Culture, Media and Sport","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Education","Heterosexual / straight","45","[c]","38370","37590"
"Leaver CS","2023","Asian","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Heterosexual / straight","65","[c]","32750","26780"
"Leaver CS","2023","Asian","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Work and Pensions","Heterosexual / straight","550","[c]","29370","28120"
"Leaver CS","2023","Asian","Department for Work and Pensions","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Work and Pensions","Undeclared","30","[c]","26360","25610"
"Leaver CS","2023","Asian","Department for Work and Pensions","Unknown","50","[c]","27490","25610"
"Leaver CS","2023","Asian","Department of Health and Social Care","Heterosexual / straight","180","[c]","36200","32330"
"Leaver CS","2023","Asian","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department of Health and Social Care","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department of Health and Social Care","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Foreign, Commonwealth and Development Office","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Land Registry","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Land Registry","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Revenue and Customs","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Revenue and Customs","Unknown","350","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Treasury","Heterosexual / straight","65","[c]","37200","33420"
"Leaver CS","2023","Asian","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Home Office","Heterosexual / straight","190","[c]","34310","29890"
"Leaver CS","2023","Asian","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Home Office","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Ministry of Defence","Heterosexual / straight","95","[c]","34140","32550"
"Leaver CS","2023","Asian","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Ministry of Defence","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Ministry of Justice","Heterosexual / straight","345","[c]","29850","25480"
"Leaver CS","2023","Asian","Ministry of Justice","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Ministry of Justice","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Ministry of Justice","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","National Crime Agency","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of Gas and Electricity Markets","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of Gas and Electricity Markets","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of the Secretary of State for Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Office of the Secretary of State for Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Scottish Government","Heterosexual / straight","15","[c]","[c]","[c]"
