"Status","Year","Organisation","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Greater Manchester","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Greater Manchester","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Inner London - West","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","Merseyside","Outside London","AA/AO","25","[c]","21780","21780"
"New entrant CS","2023","Legal Aid Agency","Northumberland, and Tyne and Wear","Outside London","AA/AO","10","[c]","21780","21780"
"New entrant CS","2023","Legal Aid Agency","Northumberland, and Tyne and Wear","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","West Midlands","Outside London","AA/AO","15","[c]","21780","21780"
"New entrant CS","2023","Legal Aid Agency","West Midlands","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","West Wales and The Valleys","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Legal Aid Agency","West Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Devon","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","East Anglia","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","East Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","East Wales","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","10","[c]","22500","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Outside London","AA/AO","20","[c]","22500","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Outside London","EO","15","[c]","27160","26780"
"New entrant CS","2023","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Outside London","SEO/HEO","25","[c]","36560","39430"
"New entrant CS","2023","Maritime and Coastguard Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Highlands and Islands","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Highlands and Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Kent","Outside London","AA/AO","15","[c]","22460","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","Kent","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","North Eastern Scotland","Outside London","AA/AO","10","[c]","22500","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","North Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Northern Ireland","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Northern Ireland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Outer London - East and North East","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","Tees Valley and Durham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","West Central Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","West Central Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","West Central Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Maritime and Coastguard Agency","West Wales and The Valleys","Outside London","AA/AO","15","[c]","22500","22500"
"New entrant CS","2023","Maritime and Coastguard Agency","West Wales and The Valleys","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","15","[c]","36280","33500"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","East Anglia","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Hampshire and Isle of Wight","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Inner London - East","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Inner London - East","London","EO","50","[c]","27870","27840"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Inner London - East","London","G6/G7","35","[c]","57770","54090"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Inner London - East","London","SCS level","10","[c]","80380","78500"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Inner London - East","London","SEO/HEO","70","[c]","37670","41190"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Merseyside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","North Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outer London - South","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Outer London - West and North West","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Shropshire and Staffordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","South Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Surrey, East and West Sussex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","Tees Valley and Durham","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","West Central Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","West Midlands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Medicines and Healthcare Products Regulatory Agency","West Yorkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Devon","Outside London","AA/AO","70","[c]","19440","19080"
"New entrant CS","2023","Met Office","Devon","Outside London","EO","55","[c]","25400","25400"
"New entrant CS","2023","Met Office","Devon","Outside London","G6/G7","35","[c]","48090","45150"
"New entrant CS","2023","Met Office","Devon","Outside London","SEO/HEO","80","[c]","35020","37420"
"New entrant CS","2023","Met Office","Eastern Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Hampshire and Isle of Wight","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Hampshire and Isle of Wight","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Hampshire and Isle of Wight","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Highlands and Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Lancashire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Northern Ireland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Outer London - West and North West","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Met Office","West Yorkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","AA/AO","25","[c]","24810","24430"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","EO","15","[c]","29530","30950"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","15","[c]","39570","38020"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","130","[c]","26710","24330"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","35","[c]","27940","27140"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","15","[c]","68160","64620"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","75","[c]","37340","35570"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cheshire","Outside London","AA/AO","15","[c]","22220","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cheshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cheshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cheshire","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Outside London","AA/AO","25","[c]","21580","22220"
