"Status","Year","Parent_department","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Food Standards Agency","Human Resources","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Human Resources","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Intelligence Analysis","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Knowledge and Information Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Legal","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Legal","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Operational Delivery","EO","EO","25","[c]","27080","26910"
"Leaver CS","2023","Food Standards Agency","Operational Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Operational Delivery","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Operational Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Operational Delivery","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Other","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Other","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Policy","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Policy","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Policy","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Policy","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Policy","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Project Delivery","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Project Delivery","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Science and Engineering","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Science and Engineering","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Science and Engineering","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Science and Engineering","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Social Research","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Statistics","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Food Standards Agency","Veterinarian","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Commercial","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Communications","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Digital, Data and Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Digital, Data and Technology","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Digital, Data and Technology","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Digital, Data and Technology","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Digital, Data and Technology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Digital, Data and Technology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Finance","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Human Resources","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Human Resources","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Human Resources","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Human Resources","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Knowledge and Information Management","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Knowledge and Information Management","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Knowledge and Information Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Other","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Other","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Other","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Other","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Policy","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Policy","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Policy","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Policy","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Policy","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Project Delivery","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Project Delivery","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Property","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Property","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Property","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Property","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Security","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Security","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Security","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Unknown","AA/AO","AO","45","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Unknown","EO","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Unknown","G6/G7","G6","50","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Unknown","G6/G7","G7","85","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Unknown","SCS level","SCS level","35","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Unknown","SEO/HEO","HEO","65","[c]","[c]","[c]"
"Leaver CS","2023","Foreign, Commonwealth and Development Office","Unknown","SEO/HEO","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Commercial","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Communications","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Communications","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Communications","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Digital, Data and Technology","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Digital, Data and Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Digital, Data and Technology","EO","EO","25","[c]","31400","31710"
"Leaver CS","2023","HM Land Registry","Digital, Data and Technology","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Digital, Data and Technology","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Digital, Data and Technology","SEO/HEO","HEO","25","[c]","38590","39460"
"Leaver CS","2023","HM Land Registry","Digital, Data and Technology","SEO/HEO","SEO","30","[c]","45180","44130"
"Leaver CS","2023","HM Land Registry","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Finance","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Human Resources","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Human Resources","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Human Resources","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Human Resources","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Human Resources","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Legal","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Legal","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Legal","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Legal","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Legal","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Legal","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Operational Delivery","AA/AO","AO","115","[c]","23470","23390"
"Leaver CS","2023","HM Land Registry","Operational Delivery","EO","EO","95","[c]","28210","28080"
"Leaver CS","2023","HM Land Registry","Operational Delivery","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Operational Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Operational Delivery","SEO/HEO","HEO","60","[c]","34820","34850"
"Leaver CS","2023","HM Land Registry","Operational Delivery","SEO/HEO","SEO","20","[c]","41660","41680"
"Leaver CS","2023","HM Land Registry","Other","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Other","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Project Delivery","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Project Delivery","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Project Delivery","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Project Delivery","SEO/HEO","SEO","10","[c]","39730","39520"
"Leaver CS","2023","HM Land Registry","Property","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Land Registry","Property","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Commercial","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Commercial","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Commercial","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Communications","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Communications","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Communications","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Counter Fraud","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Counter Fraud","EO","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Counter Fraud","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Counter Fraud","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Digital, Data and Technology","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Digital, Data and Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","HM Revenue and Customs","Digital, Data and Technology","EO","EO","35","[c]","[c]","[c]"
