"Status","Year","Age","Ethnicity","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Undeclared","Digital, Data and Technology","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Economics","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Finance","Undeclared","25","25","[c]","[c]"
"In post","2023","20-29","Undeclared","Finance","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Human Resources","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Knowledge and Information Management","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Legal","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Operational Delivery","Heterosexual / straight","135","135","28370","28120"
"In post","2023","20-29","Undeclared","Operational Delivery","LGBO","25","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Operational Delivery","Undeclared","325","320","28460","28120"
"In post","2023","20-29","Undeclared","Operational Delivery","Unknown","30","25","[c]","[c]"
"In post","2023","20-29","Undeclared","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Operational Research","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Other","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Other","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Policy","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","20-29","Undeclared","Policy","LGBO","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Policy","Undeclared","95","95","41360","40260"
"In post","2023","20-29","Undeclared","Policy","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Project Delivery","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Project Delivery","Undeclared","25","25","[c]","[c]"
"In post","2023","20-29","Undeclared","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Science and Engineering","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Science and Engineering","Undeclared","55","55","32240","31920"
"In post","2023","20-29","Undeclared","Science and Engineering","Unknown","25","25","[c]","[c]"
"In post","2023","20-29","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Security","Undeclared","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Statistics","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Statistics","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Tax","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Tax","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Undeclared","Tax","Unknown","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Unknown","Undeclared","35","35","37960","34730"
"In post","2023","20-29","Undeclared","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Undeclared","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Commercial","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Commercial","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Commercial","Unknown","190","190","33310","32050"
"In post","2023","20-29","Unknown","Communications","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Communications","Unknown","195","195","38080","37680"
"In post","2023","20-29","Unknown","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Counter Fraud","Unknown","175","175","30600","28130"
"In post","2023","20-29","Unknown","Digital, Data and Technology","Heterosexual / straight","30","30","35850","36040"
"In post","2023","20-29","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Digital, Data and Technology","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Digital, Data and Technology","Unknown","850","845","36440","35000"
"In post","2023","20-29","Unknown","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Economics","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Economics","Unknown","225","225","39980","36400"
"In post","2023","20-29","Unknown","Finance","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Finance","Undeclared","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Finance","Unknown","270","260","32990","29710"
"In post","2023","20-29","Unknown","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Geography","Unknown","40","40","25470","27610"
"In post","2023","20-29","Unknown","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Human Resources","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Human Resources","Unknown","250","250","30610","28000"
"In post","2023","20-29","Unknown","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Inspector of Education and Training","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Intelligence Analysis","Unknown","120","120","32290","29990"
"In post","2023","20-29","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Internal Audit","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","International Trade","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","International Trade","Unknown","180","180","41770","41550"
"In post","2023","20-29","Unknown","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Knowledge and Information Management","Unknown","40","40","33370","30720"
"In post","2023","20-29","Unknown","Legal","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","20-29","Unknown","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Legal","Unknown","175","175","34950","32260"
"In post","2023","20-29","Unknown","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Medicine","Unknown","35","30","36100","32930"
"In post","2023","20-29","Unknown","Operational Delivery","Heterosexual / straight","280","275","28230","28120"
"In post","2023","20-29","Unknown","Operational Delivery","LGBO","25","25","[c]","[c]"
"In post","2023","20-29","Unknown","Operational Delivery","Undeclared","45","45","30100","31510"
"In post","2023","20-29","Unknown","Operational Delivery","Unknown","11245","11005","26420","25750"
"In post","2023","20-29","Unknown","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Operational Research","Unknown","90","90","32200","31240"
"In post","2023","20-29","Unknown","Other","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Other","Undeclared","10","10","[c]","[c]"
"In post","2023","20-29","Unknown","Other","Unknown","755","750","30920","29890"
"In post","2023","20-29","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Policy","Heterosexual / straight","50","50","40990","40330"
"In post","2023","20-29","Unknown","Policy","LGBO","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","Policy","Undeclared","20","20","[c]","[c]"
"In post","2023","20-29","Unknown","Policy","Unknown","1615","1605","41170","39810"
"In post","2023","20-29","Unknown","Project Delivery","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","20-29","Unknown","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Project Delivery","Unknown","455","455","36330","35670"
"In post","2023","20-29","Unknown","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Property","Unknown","250","245","29670","27570"
"In post","2023","20-29","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Unknown","Psychology","Unknown","60","60","29390","30940"
"In post","2023","20-29","Unknown","Science and Engineering","Heterosexual / straight","20","20","[c]","[c]"
