"Status","Year","Organisation","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Charity Commission","Dorset and Somerset","Somerset CC","Outside London","35","30","34850","32360"
"In post","2023","Charity Commission","East Wales","Monmouthshire and Newport","Outside London","5","5","[c]","[c]"
"In post","2023","Charity Commission","Inner London - West","Westminster","London","80","80","45710","41370"
"In post","2023","Charity Commission","Merseyside","Sefton","Outside London","380","360","33830","30170"
"In post","2023","Companies House","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Cumbria","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Derbyshire and Nottinghamshire","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Devon","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Devon","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Dorset and Somerset","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","East Wales","Cardiff and Vale of Glamorgan","Outside London","1100","1020","32600","28070"
"In post","2023","Companies House","East Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Eastern Scotland","City of Edinburgh","Outside London","45","45","25940","25610"
"In post","2023","Companies House","Eastern Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Eastern Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Essex","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Inner London - East","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Kent","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Lincolnshire","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Merseyside","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","North Yorkshire","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Northern Ireland","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Northern Ireland","Belfast","Outside London","25","25","26290","25610"
"In post","2023","Companies House","Northern Ireland","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Northumberland, and Tyne and Wear","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Outer London - East and North East","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Outer London - South","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Southern Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Tees Valley and Durham","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","West Central Scotland","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","West Midlands","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","West Midlands","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","West Wales and The Valleys","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","East Wales","Cardiff and Vale of Glamorgan","Outside London","10","10","56500","57910"
"In post","2023","Competition and Markets Authority","Eastern Scotland","City of Edinburgh","Outside London","70","65","59150","55950"
"In post","2023","Competition and Markets Authority","Greater Manchester","Manchester","Outside London","15","15","48150","42920"
"In post","2023","Competition and Markets Authority","Inner London - East","Tower Hamlets","London","795","770","62880","58330"
"In post","2023","Competition and Markets Authority","Northern Ireland","Belfast","Outside London","15","15","59620","59300"
"In post","2023","Competition and Markets Authority","Tees Valley and Durham","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Inner London - East","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Outer London - East and North East","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","West Central Scotland","Glasgow City","Outside London","335","310","28020","25830"
"In post","2023","Crown Commercial Service","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cheshire","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Dorset and Somerset","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","East Anglia","Norwich and East Norfolk","Outside London","140","135","39660","39860"
"In post","2023","Crown Commercial Service","East Anglia","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","East Wales","Monmouthshire and Newport","Outside London","110","110","37800","32350"
"In post","2023","Crown Commercial Service","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Hampshire and Isle of Wight","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Inner London - East","Tower Hamlets","London","60","60","56910","57000"
"In post","2023","Crown Commercial Service","Kent","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Merseyside","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Merseyside","Liverpool","Outside London","375","365","39760","40450"
"In post","2023","Crown Commercial Service","Merseyside","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Outer London - South","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Outer London - West and North West","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","South Yorkshire","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Surrey, East and West Sussex","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Tees Valley and Durham","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","West Central Scotland","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","West Midlands","Birmingham","Outside London","30","30","33640","32110"
"In post","2023","Crown Commercial Service","West Midlands","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","West Wales and The Valleys","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","West Yorkshire","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","West Yorkshire","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","West Yorkshire","Wakefield","Outside London","5","5","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Eastern Scotland","Angus and Dundee City","Outside London","115","105","39230","33120"
"In post","2023","Crown Office and Procurator Fiscal Service","Eastern Scotland","City of Edinburgh","Outside London","590","565","42060","34730"
"In post","2023","Crown Office and Procurator Fiscal Service","Eastern Scotland","Clackmannanshire and Fife","Outside London","80","75","37090","29450"
"In post","2023","Crown Office and Procurator Fiscal Service","Eastern Scotland","Falkirk","Outside London","70","70","38700","31540"
"In post","2023","Crown Office and Procurator Fiscal Service","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","25","25","41840","34740"
"In post","2023","Crown Office and Procurator Fiscal Service","Eastern Scotland","West Lothian","Outside London","30","30","35350","29070"
"In post","2023","Crown Office and Procurator Fiscal Service","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","10","10","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","70","65","38890","31540"
"In post","2023","Crown Office and Procurator Fiscal Service","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","10","10","28540","24490"
"In post","2023","Crown Office and Procurator Fiscal Service","Highlands and Islands","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Highlands and Islands","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Highlands and Islands","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","130","120","36590","31540"
