"Status","Year","Organisation","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Vehicle Certification Agency","Surrey, East and West Sussex","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Vehicle Certification Agency","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Surrey, East and West Sussex","AO","Female","20","20","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Surrey, East and West Sussex","AO","Male","5","5","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Surrey, East and West Sussex","EO","Female","15","15","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Surrey, East and West Sussex","EO","Male","5","5","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Surrey, East and West Sussex","G6","Female","5","5","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Surrey, East and West Sussex","G6","Male","10","10","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Surrey, East and West Sussex","G7","Female","20","20","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Surrey, East and West Sussex","G7","Male","25","25","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Surrey, East and West Sussex","HEO","Female","15","15","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Surrey, East and West Sussex","HEO","Male","10","10","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Surrey, East and West Sussex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Surrey, East and West Sussex","SEO","Female","25","25","[c]","[c]"
"In post","2023","Veterinary Medicines Directorate","Surrey, East and West Sussex","SEO","Male","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","East Anglia","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","East Anglia","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Inner London - East","EO","Female","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Inner London - East","EO","Male","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Inner London - East","G6","Female","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Inner London - East","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Inner London - East","G7","Female","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Inner London - East","G7","Male","15","15","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Inner London - East","HEO","Female","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Inner London - East","HEO","Male","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Inner London - East","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Inner London - East","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Inner London - East","SEO","Female","5","5","[c]","[c]"
"In post","2023","Water Services Regulation Authority","Inner London - East","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","West Midlands","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","West Midlands","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","West Midlands","EO","Female","20","20","[c]","[c]"
"In post","2023","Water Services Regulation Authority","West Midlands","EO","Male","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","West Midlands","G6","Female","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","West Midlands","G6","Male","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","West Midlands","G7","Female","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","West Midlands","G7","Male","15","15","[c]","[c]"
"In post","2023","Water Services Regulation Authority","West Midlands","HEO","Female","40","40","42450","41810"
"In post","2023","Water Services Regulation Authority","West Midlands","HEO","Male","35","35","42520","41950"
"In post","2023","Water Services Regulation Authority","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Water Services Regulation Authority","West Midlands","SEO","Female","10","10","[c]","[c]"
"In post","2023","Water Services Regulation Authority","West Midlands","SEO","Male","25","20","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Cheshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Cheshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Cheshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Cheshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","East Wales","AO","Female","245","220","25100","25620"
"In post","2023","Welsh Government (excl. agencies)","East Wales","AO","Male","175","170","25180","25620"
"In post","2023","Welsh Government (excl. agencies)","East Wales","EO","Female","350","320","29800","30610"
"In post","2023","Welsh Government (excl. agencies)","East Wales","EO","Male","255","245","29840","30610"
"In post","2023","Welsh Government (excl. agencies)","East Wales","G6","Female","80","75","74450","76990"
"In post","2023","Welsh Government (excl. agencies)","East Wales","G6","Male","75","70","74980","76990"
"In post","2023","Welsh Government (excl. agencies)","East Wales","G7","Female","375","350","61590","63900"
"In post","2023","Welsh Government (excl. agencies)","East Wales","G7","Male","265","260","62170","63900"
"In post","2023","Welsh Government (excl. agencies)","East Wales","HEO","Female","455","420","38290","39690"
"In post","2023","Welsh Government (excl. agencies)","East Wales","HEO","Male","295","285","38400","39690"
"In post","2023","Welsh Government (excl. agencies)","East Wales","SCS level","Female","70","65","86580","81600"
"In post","2023","Welsh Government (excl. agencies)","East Wales","SCS level","Male","90","85","92950","83390"
"In post","2023","Welsh Government (excl. agencies)","East Wales","SEO","Female","435","410","47580","49370"
"In post","2023","Welsh Government (excl. agencies)","East Wales","SEO","Male","285","280","47460","49370"
"In post","2023","Welsh Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Inner London - West","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Inner London - West","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Inner London - West","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Inner London - West","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Inner London - West","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Inner London - West","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Inner London - West","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Inner London - West","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Inner London - West","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Inner London - West","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Lancashire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Lancashire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Outer London - South","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Outer London - South","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Outer London - South","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Outer London - South","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Overseas","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Overseas","G7","Male","5","5","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Overseas","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Overseas","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Shropshire and Staffordshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Shropshire and Staffordshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Shropshire and Staffordshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","Shropshire and Staffordshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","AO","Female","275","245","25100","25620"
"In post","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","AO","Male","140","130","25120","25620"
"In post","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","EO","Female","265","245","29840","30610"
"In post","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","EO","Male","190","190","30020","30610"
"In post","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","G6","Female","25","25","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","G6","Male","45","45","76060","76990"
"In post","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","G7","Female","140","135","62170","63900"
"In post","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","G7","Male","135","130","62360","63900"
"In post","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","HEO","Female","490","460","38640","39690"
"In post","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","HEO","Male","205","200","38380","39690"
"In post","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","SEO","Female","330","315","47960","49370"
"In post","2023","Welsh Government (excl. agencies)","West Wales and The Valleys","SEO","Male","215","210","48100","49370"
"In post","2023","Welsh Government (excl. agencies)","West Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Government (excl. agencies)","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","East Wales","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","East Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","East Wales","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","East Wales","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","East Wales","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","East Wales","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","East Wales","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","East Wales","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","East Wales","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","East Wales","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Outer London - West and North West","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Outer London - West and North West","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Shropshire and Staffordshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","Shropshire and Staffordshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","West Wales and The Valleys","AO","Female","5","5","[c]","[c]"
"In post","2023","Welsh Revenue Authority","West Wales and The Valleys","AO","Male","5","5","[c]","[c]"
"In post","2023","Welsh Revenue Authority","West Wales and The Valleys","EO","Female","10","10","[c]","[c]"
"In post","2023","Welsh Revenue Authority","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","West Wales and The Valleys","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","West Wales and The Valleys","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Welsh Revenue Authority","West Wales and The Valleys","G7","Female","5","5","[c]","[c]"
"In post","2023","Welsh Revenue Authority","West Wales and The Valleys","G7","Male","5","5","[c]","[c]"
"In post","2023","Welsh Revenue Authority","West Wales and The Valleys","HEO","Female","5","5","[c]","[c]"
"In post","2023","Welsh Revenue Authority","West Wales and The Valleys","HEO","Male","5","5","[c]","[c]"
