"Status","Year","Organisation","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Animal and Plant Health Agency","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North East (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","AA/AO","Heterosexual / straight","115","105","22280","22150"
"In post","2023","Animal and Plant Health Agency","North West (England)","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","AA/AO","Unknown","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","EO","Heterosexual / straight","60","60","26420","25920"
"In post","2023","Animal and Plant Health Agency","North West (England)","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","SEO/HEO","Heterosexual / straight","55","50","34030","31830"
"In post","2023","Animal and Plant Health Agency","North West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","SEO/HEO","Undeclared","10","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","North West (England)","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","AA/AO","Heterosexual / straight","30","30","22230","22150"
"In post","2023","Animal and Plant Health Agency","Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","EO","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","SEO/HEO","Heterosexual / straight","40","40","36490","37300"
"In post","2023","Animal and Plant Health Agency","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","AA/AO","Heterosexual / straight","130","120","25250","25340"
"In post","2023","Animal and Plant Health Agency","South East (England)","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","AA/AO","Unknown","30","25","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","EO","Heterosexual / straight","165","160","28720","29080"
"In post","2023","Animal and Plant Health Agency","South East (England)","EO","LGBO","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","EO","Undeclared","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","EO","Unknown","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","G6/G7","Heterosexual / straight","45","45","56800","54950"
"In post","2023","Animal and Plant Health Agency","South East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","G6/G7","Undeclared","20","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","SEO/HEO","Heterosexual / straight","225","215","36680","34860"
"In post","2023","Animal and Plant Health Agency","South East (England)","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","SEO/HEO","Undeclared","40","40","37590","34650"
"In post","2023","Animal and Plant Health Agency","South East (England)","SEO/HEO","Unknown","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South East (England)","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","AA/AO","Heterosexual / straight","135","125","22170","22150"
"In post","2023","Animal and Plant Health Agency","South West (England)","AA/AO","LGBO","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","AA/AO","Unknown","25","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","EO","Heterosexual / straight","85","80","26230","25920"
"In post","2023","Animal and Plant Health Agency","South West (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","EO","Undeclared","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","G6/G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","SEO/HEO","Heterosexual / straight","100","95","35150","32340"
"In post","2023","Animal and Plant Health Agency","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","South West (England)","SEO/HEO","Unknown","15","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","AA/AO","Heterosexual / straight","85","80","22140","22150"
"In post","2023","Animal and Plant Health Agency","Wales","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","AA/AO","Undeclared","15","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","AA/AO","Unknown","25","25","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","EO","Heterosexual / straight","60","55","26120","25920"
"In post","2023","Animal and Plant Health Agency","Wales","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","EO","Unknown","10","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","SEO/HEO","Heterosexual / straight","80","75","34760","37300"
"In post","2023","Animal and Plant Health Agency","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Wales","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","AA/AO","Heterosexual / straight","70","65","22220","22150"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","AA/AO","Unknown","15","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","EO","Heterosexual / straight","55","50","26170","25920"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","SEO/HEO","Heterosexual / straight","75","75","34440","31660"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","West Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","AA/AO","Heterosexual / straight","65","65","23350","22150"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","EO","Heterosexual / straight","70","70","26620","25920"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","EO","LGBO","10","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","55","55","33780","31250"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Yorkshire and The Humber","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
