"Status","Year","Profession_of_post","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Other","Sheffield","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Shropshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Solihull","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Somerset CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Somerset CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","South Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","South Nottinghamshire","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Sunderland","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Sunderland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Sunderland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Tower Hamlets","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Tower Hamlets","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Tower Hamlets","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Tower Hamlets","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Tyneside","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Tyneside","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Tyneside","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Tyneside","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Warwickshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Westminster","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Westminster","London","EO","30","[c]","28900","29890"
"Leaver Dept.","2023","Other","Westminster","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Westminster","London","G7","20","[c]","55180","55150"
"Leaver Dept.","2023","Other","Westminster","London","HEO","40","[c]","35030","35620"
"Leaver Dept.","2023","Other","Westminster","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Westminster","London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Wiltshire","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Wiltshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Wiltshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Wirral","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","Wirral","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Other","York","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Cardiff and Vale of Glamorgan","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Cardiff and Vale of Glamorgan","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Cardiff and Vale of Glamorgan","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Gloucestershire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Westminster","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Westminster","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Westminster","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning","Wolverhampton","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Belfast","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Belfast","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Belfast","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Berkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Berkshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Birmingham","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Birmingham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Birmingham","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Birmingham","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Birmingham","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Birmingham","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Blackburn with Darwen","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Bradford","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Bristol, City of","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Bristol, City of","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Bristol, City of","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Bristol, City of","Outside London","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Bristol, City of","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Bristol, City of","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Buckinghamshire","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Calderdale and Kirklees","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Cambridgeshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Cambridgeshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Camden and City of London","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Camden and City of London","London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Camden and City of London","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Cardiff and Vale of Glamorgan","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Cardiff and Vale of Glamorgan","Outside London","EO","15","[c]","27130","26820"
"Leaver Dept.","2023","Policy","Cardiff and Vale of Glamorgan","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Cardiff and Vale of Glamorgan","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Cardiff and Vale of Glamorgan","Outside London","HEO","15","[c]","33870","32030"
"Leaver Dept.","2023","Policy","Cardiff and Vale of Glamorgan","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Cardiff and Vale of Glamorgan","Outside London","SEO","15","[c]","44030","43930"
"Leaver Dept.","2023","Policy","Central Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Central Valleys","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Cheshire East","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","City of Edinburgh","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","City of Edinburgh","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","City of Edinburgh","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","City of Edinburgh","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","City of Edinburgh","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Cornwall and Isles of Scilly","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Coventry","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Coventry","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Coventry","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Coventry","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Croydon","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Croydon","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Croydon","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Croydon","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Darlington","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Darlington","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Darlington","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Darlington","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Darlington","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Darlington","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Darlington","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Devon CC","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Dudley","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Dumfries and Galloway","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","East Cumbria","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","East Merseyside","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","East Merseyside","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","East Riding of Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Glasgow City","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Glasgow City","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Glasgow City","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Greater Manchester South West","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Greater Manchester South West","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Greater Manchester South West","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Greater Manchester South West","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Greater Manchester South West","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Greater Manchester South West","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Hackney and Newham","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Hackney and Newham","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Hackney and Newham","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Haringey and Islington","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Herefordshire, County of","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Hertfordshire CC","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Hertfordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Hertfordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Hertfordshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Isle of Anglesey","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Lambeth","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Lambeth","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Lambeth","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Lambeth","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Leeds","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Leeds","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Leeds","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Leeds","Outside London","SEO","20","[c]","38460","38470"
"Leaver Dept.","2023","Policy","Leicestershire CC and Rutland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Lewisham and Southwark","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Lewisham and Southwark","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Lewisham and Southwark","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Liverpool","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Liverpool","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Manchester","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Manchester","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Manchester","Outside London","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Manchester","Outside London","HEO","15","[c]","30920","30330"
"Leaver Dept.","2023","Policy","Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Manchester","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Mid Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Mid Lancashire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Mid Lancashire","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Monmouthshire and Newport","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Monmouthshire and Newport","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Monmouthshire and Newport","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","North Northamptonshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Norwich and East Norfolk","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Norwich and East Norfolk","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Nottingham","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Nottingham","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Nottingham","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Nottingham","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Nottingham","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Nottingham","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Plymouth","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Plymouth","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Plymouth","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Powys","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Sefton","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Sefton","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Sefton","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Sefton","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Sheffield","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Sheffield","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Sheffield","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Sheffield","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Sheffield","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Sheffield","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Solihull","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","Somerset CC","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South Hampshire","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South Lanarkshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South Nottinghamshire","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South Teesside","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Policy","South West Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
