"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Mixed","Commercial","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Commercial","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","London","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Communications","London","G6","5","5","[c]","[c]"
"In post","2023","Mixed","Communications","London","G7","15","15","[c]","[c]"
"In post","2023","Mixed","Communications","London","HEO","25","25","[c]","[c]"
"In post","2023","Mixed","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","London","SEO","20","20","[c]","[c]"
"In post","2023","Mixed","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","East Midlands (England)","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","East of England","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","London","AO","20","20","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","London","EO","50","50","32330","32520"
"In post","2023","Mixed","Counter Fraud","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","London","G7","15","15","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","London","HEO","25","25","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","London","SEO","15","15","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","North West (England)","EO","15","15","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","North West (England)","G7","10","5","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","North West (England)","HEO","10","10","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Scotland","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","South East (England)","AO","10","10","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","South East (England)","EO","10","10","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","South West (England)","EO","5","5","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Mixed","Counter Fraud","South West (England)","SCS level","[c]","[c]","[c]","[c]"
