"Status","Year","Age","Disability","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Declared disabled","Legal","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Legal","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Legal","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Legal","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Legal","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Legal","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Legal","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Legal","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Legal","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Legal","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Legal","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","Department for Transport","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","Department for Work and Pensions","270","[c]","26460","27570"
"Leaver CS","2023","60-64","Declared disabled","No function","Department of Health and Social Care","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","HM Land Registry","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","HM Revenue and Customs","65","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","Home Office","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","Ministry of Defence","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","Ministry of Justice","160","[c]","28500","21780"
"Leaver CS","2023","60-64","Declared disabled","No function","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","Scottish Government","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","UK Statistics Authority","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","No function","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Project Delivery","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Project Delivery","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Project Delivery","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Project Delivery","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Project Delivery","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Project Delivery","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Project Delivery","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Project Delivery","Department for Work and Pensions","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Project Delivery","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Project Delivery","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Project Delivery","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Project Delivery","HM Revenue and Customs","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Project Delivery","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Project Delivery","Ministry of Defence","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Project Delivery","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Project Delivery","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Property","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Property","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Property","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Property","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Property","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Property","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Property","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Property","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Property","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Property","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Property","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Property","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Security","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Security","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Security","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Security","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Security","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Security","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Security","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Security","Ministry of Defence","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Security","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Security","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Security","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","Scottish Government","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared disabled","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Analysis","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Analysis","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Analysis","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Analysis","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Analysis","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Analysis","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Analysis","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Analysis","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Analysis","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Analysis","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Commercial","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Commercial","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Commercial","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Commercial","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Commercial","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Commercial","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Commercial","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Commercial","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Commercial","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Commercial","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Commercial","Ministry of Defence","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Commercial","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Commercial","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Commercial","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Commercial","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Communications","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Communications","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Communications","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Communications","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Communications","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Communications","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Communications","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Communications","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Communications","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Communications","Home Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Communications","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Communications","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Communications","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Counter Fraud","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Counter Fraud","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Counter Fraud","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Counter Fraud","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Counter Fraud","Department for Work and Pensions","55","[c]","28680","28120"
"Leaver CS","2023","60-64","Declared non-disabled","Counter Fraud","HM Revenue and Customs","55","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Debt","Department for Work and Pensions","45","[c]","23980","21690"
"Leaver CS","2023","60-64","Declared non-disabled","Debt","HM Revenue and Customs","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Digital, Data & Technology","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Digital, Data & Technology","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Declared non-disabled","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
