"Status","Year","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","HM Land Registry","AA/AO","Heterosexual / straight","60","[c]","23520","23390"
"New entrant CS","2023","HM Land Registry","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","AA/AO","Unknown","160","[c]","23400","23390"
"New entrant CS","2023","HM Land Registry","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","EO","Unknown","45","[c]","28680","28080"
"New entrant CS","2023","HM Land Registry","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","G6/G7","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Land Registry","SEO/HEO","Unknown","40","[c]","39520","39460"
"New entrant CS","2023","HM Revenue and Customs","AA/AO","Heterosexual / straight","1475","[c]","22860","22520"
"New entrant CS","2023","HM Revenue and Customs","AA/AO","LGBO","215","[c]","22630","22520"
"New entrant CS","2023","HM Revenue and Customs","AA/AO","Undeclared","90","[c]","22670","22520"
"New entrant CS","2023","HM Revenue and Customs","AA/AO","Unknown","1650","[c]","22800","22520"
"New entrant CS","2023","HM Revenue and Customs","EO","Heterosexual / straight","345","[c]","28130","27650"
"New entrant CS","2023","HM Revenue and Customs","EO","LGBO","35","[c]","28100","27650"
"New entrant CS","2023","HM Revenue and Customs","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","EO","Unknown","225","[c]","28380","27650"
"New entrant CS","2023","HM Revenue and Customs","G6/G7","Heterosexual / straight","140","[c]","57190","54680"
"New entrant CS","2023","HM Revenue and Customs","G6/G7","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","G6/G7","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","G6/G7","Unknown","60","[c]","56510","54680"
"New entrant CS","2023","HM Revenue and Customs","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Revenue and Customs","SEO/HEO","Heterosexual / straight","495","[c]","38120","36990"
"New entrant CS","2023","HM Revenue and Customs","SEO/HEO","LGBO","55","[c]","36530","34400"
"New entrant CS","2023","HM Revenue and Customs","SEO/HEO","Undeclared","35","[c]","39420","39110"
"New entrant CS","2023","HM Revenue and Customs","SEO/HEO","Unknown","290","[c]","37530","34700"
"New entrant CS","2023","HM Treasury","AA/AO","Heterosexual / straight","35","[c]","22100","21700"
"New entrant CS","2023","HM Treasury","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","EO","Heterosexual / straight","55","[c]","26440","25460"
"New entrant CS","2023","HM Treasury","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","EO","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","SEO/HEO","Heterosexual / straight","110","[c]","33680","32970"
"New entrant CS","2023","HM Treasury","SEO/HEO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Treasury","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","AA/AO","Heterosexual / straight","620","[c]","22920","22400"
"New entrant CS","2023","Home Office","AA/AO","LGBO","65","[c]","22840","22400"
"New entrant CS","2023","Home Office","AA/AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","AA/AO","Unknown","3125","[c]","23060","22400"
"New entrant CS","2023","Home Office","EO","Heterosexual / straight","605","[c]","26920","25750"
"New entrant CS","2023","Home Office","EO","LGBO","85","[c]","26760","25750"
"New entrant CS","2023","Home Office","EO","Undeclared","35","[c]","26610","25750"
"New entrant CS","2023","Home Office","EO","Unknown","2555","[c]","27130","25750"
"New entrant CS","2023","Home Office","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","G6/G7","Unknown","80","[c]","60620","59140"
"New entrant CS","2023","Home Office","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","SCS level","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","SEO/HEO","Heterosexual / straight","110","[c]","36280","36000"
"New entrant CS","2023","Home Office","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","SEO/HEO","Unknown","405","[c]","36100","36000"
"New entrant CS","2023","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","AA/AO","Heterosexual / straight","915","[c]","22850","22220"
"New entrant CS","2023","Ministry of Defence","AA/AO","LGBO","60","[c]","23070","22220"
"New entrant CS","2023","Ministry of Defence","AA/AO","Undeclared","45","[c]","22170","22220"
"New entrant CS","2023","Ministry of Defence","AA/AO","Unknown","1220","[c]","23830","22220"
"New entrant CS","2023","Ministry of Defence","EO","Heterosexual / straight","480","[c]","27660","27080"
"New entrant CS","2023","Ministry of Defence","EO","LGBO","35","[c]","26720","27080"
"New entrant CS","2023","Ministry of Defence","EO","Undeclared","30","[c]","27480","27080"
"New entrant CS","2023","Ministry of Defence","EO","Unknown","390","[c]","28140","27080"
"New entrant CS","2023","Ministry of Defence","G6/G7","Heterosexual / straight","225","[c]","57840","54680"
"New entrant CS","2023","Ministry of Defence","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","G6/G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","G6/G7","Unknown","130","[c]","63940","59530"
"New entrant CS","2023","Ministry of Defence","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","SCS level","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","SEO/HEO","Heterosexual / straight","1200","[c]","36220","33990"
"New entrant CS","2023","Ministry of Defence","SEO/HEO","LGBO","65","[c]","34360","33830"
"New entrant CS","2023","Ministry of Defence","SEO/HEO","Undeclared","75","[c]","35090","33830"
"New entrant CS","2023","Ministry of Defence","SEO/HEO","Unknown","700","[c]","36870","34930"
"New entrant CS","2023","Ministry of Defence","Unknown","Heterosexual / straight","165","[c]","35100","32500"
"New entrant CS","2023","Ministry of Defence","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence","Unknown","Unknown","240","[c]","25690","18660"
"New entrant CS","2023","Ministry of Justice","AA/AO","Heterosexual / straight","4920","[c]","26520","28880"
"New entrant CS","2023","Ministry of Justice","AA/AO","LGBO","540","[c]","26390","26050"
"New entrant CS","2023","Ministry of Justice","AA/AO","Undeclared","260","[c]","25530","24070"
"New entrant CS","2023","Ministry of Justice","AA/AO","Unknown","3150","[c]","26220","26070"
"New entrant CS","2023","Ministry of Justice","EO","Heterosexual / straight","365","[c]","27930","28480"
"New entrant CS","2023","Ministry of Justice","EO","LGBO","50","[c]","27500","28480"
"New entrant CS","2023","Ministry of Justice","EO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","EO","Unknown","235","[c]","28410","28480"
"New entrant CS","2023","Ministry of Justice","G6/G7","Heterosexual / straight","80","[c]","56580","55720"
"New entrant CS","2023","Ministry of Justice","G6/G7","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","G6/G7","Unknown","35","[c]","55340","55720"
"New entrant CS","2023","Ministry of Justice","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice","SEO/HEO","Heterosexual / straight","455","[c]","36240","35410"
"New entrant CS","2023","Ministry of Justice","SEO/HEO","LGBO","75","[c]","36110","35410"
"New entrant CS","2023","Ministry of Justice","SEO/HEO","Undeclared","40","[c]","36210","35410"
"New entrant CS","2023","Ministry of Justice","SEO/HEO","Unknown","300","[c]","36290","35410"
"New entrant CS","2023","Ministry of Justice","Unknown","Heterosexual / straight","2520","[c]","23220","23640"
"New entrant CS","2023","Ministry of Justice","Unknown","LGBO","340","[c]","22800","23640"
"New entrant CS","2023","Ministry of Justice","Unknown","Undeclared","115","[c]","23650","23640"
"New entrant CS","2023","Ministry of Justice","Unknown","Unknown","1095","[c]","22840","23640"
"New entrant CS","2023","National Crime Agency","AA/AO","Heterosexual / straight","35","[c]","24230","22950"
"New entrant CS","2023","National Crime Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","AA/AO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","EO","Heterosexual / straight","240","[c]","34220","34340"
"New entrant CS","2023","National Crime Agency","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","EO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","EO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","SEO/HEO","Heterosexual / straight","105","[c]","44100","42240"
"New entrant CS","2023","National Crime Agency","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","AA/AO","Heterosexual / straight","45","[c]","22410","22260"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","EO","Heterosexual / straight","35","[c]","27890","27140"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","G6/G7","Heterosexual / straight","130","[c]","75200","77470"
