"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Charity Commission","SEO","Female","5","5","[c]","[c]"
"In post","2023","20-29","Charity Commission","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Companies House","AO","Female","35","35","22150","21380"
"In post","2023","20-29","Companies House","AO","Male","40","40","22120","21380"
"In post","2023","20-29","Companies House","EO","Female","20","20","[c]","[c]"
"In post","2023","20-29","Companies House","EO","Male","20","20","[c]","[c]"
"In post","2023","20-29","Companies House","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Companies House","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Companies House","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Companies House","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Companies House","HEO","Female","15","15","[c]","[c]"
"In post","2023","20-29","Companies House","HEO","Male","10","10","[c]","[c]"
"In post","2023","20-29","Companies House","SEO","Female","5","5","[c]","[c]"
"In post","2023","20-29","Companies House","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Competition and Markets Authority","AO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Competition and Markets Authority","AO","Male","10","10","[c]","[c]"
"In post","2023","20-29","Competition and Markets Authority","EO","Female","20","20","[c]","[c]"
"In post","2023","20-29","Competition and Markets Authority","EO","Male","5","5","[c]","[c]"
"In post","2023","20-29","Competition and Markets Authority","G7","Female","25","25","[c]","[c]"
"In post","2023","20-29","Competition and Markets Authority","G7","Male","20","20","[c]","[c]"
"In post","2023","20-29","Competition and Markets Authority","HEO","Female","35","35","34680","34110"
"In post","2023","20-29","Competition and Markets Authority","HEO","Male","40","40","34440","34110"
"In post","2023","20-29","Competition and Markets Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Competition and Markets Authority","SEO","Male","10","10","[c]","[c]"
"In post","2023","20-29","Criminal Injuries Compensation Authority","AO","Female","15","15","[c]","[c]"
"In post","2023","20-29","Criminal Injuries Compensation Authority","AO","Male","10","10","[c]","[c]"
"In post","2023","20-29","Criminal Injuries Compensation Authority","EO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Criminal Injuries Compensation Authority","EO","Male","5","5","[c]","[c]"
"In post","2023","20-29","Criminal Injuries Compensation Authority","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Criminal Injuries Compensation Authority","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Criminal Injuries Compensation Authority","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Criminal Injuries Compensation Authority","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Crown Commercial Service","AO","Female","5","5","[c]","[c]"
"In post","2023","20-29","Crown Commercial Service","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Crown Commercial Service","EO","Female","15","15","[c]","[c]"
"In post","2023","20-29","Crown Commercial Service","EO","Male","15","15","[c]","[c]"
"In post","2023","20-29","Crown Commercial Service","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Crown Commercial Service","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Crown Commercial Service","HEO","Female","25","25","[c]","[c]"
"In post","2023","20-29","Crown Commercial Service","HEO","Male","20","20","[c]","[c]"
"In post","2023","20-29","Crown Commercial Service","SEO","Female","15","15","[c]","[c]"
"In post","2023","20-29","Crown Commercial Service","SEO","Male","10","10","[c]","[c]"
"In post","2023","20-29","Crown Office and Procurator Fiscal Service","AO","Female","180","175","23530","23700"
"In post","2023","20-29","Crown Office and Procurator Fiscal Service","AO","Male","70","70","23570","23700"
"In post","2023","20-29","Crown Office and Procurator Fiscal Service","EO","Female","105","105","29700","28700"
"In post","2023","20-29","Crown Office and Procurator Fiscal Service","EO","Male","35","35","29670","29450"
"In post","2023","20-29","Crown Office and Procurator Fiscal Service","G7","Female","75","75","52700","52360"
"In post","2023","20-29","Crown Office and Procurator Fiscal Service","G7","Male","30","30","[c]","[c]"
"In post","2023","20-29","Crown Office and Procurator Fiscal Service","HEO","Female","40","40","34170","33120"
"In post","2023","20-29","Crown Office and Procurator Fiscal Service","HEO","Male","20","20","[c]","[c]"
"In post","2023","20-29","Crown Office and Procurator Fiscal Service","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Crown Office and Procurator Fiscal Service","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Crown Prosecution Service","AO","Female","380","375","23060","22870"
"In post","2023","20-29","Crown Prosecution Service","AO","Male","170","170","22710","22870"
"In post","2023","20-29","Crown Prosecution Service","EO","Female","320","320","27510","26900"
"In post","2023","20-29","Crown Prosecution Service","EO","Male","90","90","27670","28130"
"In post","2023","20-29","Crown Prosecution Service","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Crown Prosecution Service","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Crown Prosecution Service","G7","Female","75","75","51270","49050"
"In post","2023","20-29","Crown Prosecution Service","G7","Male","25","25","[c]","[c]"
"In post","2023","20-29","Crown Prosecution Service","HEO","Female","60","60","31880","31180"
"In post","2023","20-29","Crown Prosecution Service","HEO","Male","30","30","32030","32660"
"In post","2023","20-29","Crown Prosecution Service","SEO","Female","65","60","39810","38940"
"In post","2023","20-29","Crown Prosecution Service","SEO","Male","30","30","[c]","[c]"
"In post","2023","20-29","Defence Electronics and Components Agency","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Defence Electronics and Components Agency","AA","Male","20","20","[c]","[c]"
"In post","2023","20-29","Defence Electronics and Components Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Defence Electronics and Components Agency","AO","Male","5","5","[c]","[c]"
"In post","2023","20-29","Defence Electronics and Components Agency","EO","Female","5","5","[c]","[c]"
"In post","2023","20-29","Defence Electronics and Components Agency","EO","Male","15","15","[c]","[c]"
"In post","2023","20-29","Defence Electronics and Components Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Defence Electronics and Components Agency","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Defence Equipment and Support","AO","Female","260","255","23080","21900"
"In post","2023","20-29","Defence Equipment and Support","AO","Male","405","405","23320","22140"
"In post","2023","20-29","Defence Equipment and Support","EO","Female","70","65","26350","26000"
"In post","2023","20-29","Defence Equipment and Support","EO","Male","150","150","26670","26490"
"In post","2023","20-29","Defence Equipment and Support","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Defence Equipment and Support","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Defence Equipment and Support","G7","Female","5","5","[c]","[c]"
"In post","2023","20-29","Defence Equipment and Support","G7","Male","10","10","[c]","[c]"
"In post","2023","20-29","Defence Equipment and Support","HEO","Female","255","250","32140","32500"
"In post","2023","20-29","Defence Equipment and Support","HEO","Male","405","405","32240","32500"
"In post","2023","20-29","Defence Equipment and Support","SEO","Female","100","100","39950","39500"
"In post","2023","20-29","Defence Equipment and Support","SEO","Male","155","155","40380","42620"
"In post","2023","20-29","Defence Science and Technology Laboratory","AA","Female","5","5","[c]","[c]"
"In post","2023","20-29","Defence Science and Technology Laboratory","AA","Male","25","25","[c]","[c]"
"In post","2023","20-29","Defence Science and Technology Laboratory","AO","Female","15","15","[c]","[c]"
"In post","2023","20-29","Defence Science and Technology Laboratory","AO","Male","45","45","21480","19430"
"In post","2023","20-29","Defence Science and Technology Laboratory","EO","Female","60","60","24570","24630"
"In post","2023","20-29","Defence Science and Technology Laboratory","EO","Male","70","70","24970","24630"
"In post","2023","20-29","Defence Science and Technology Laboratory","G7","Female","15","15","[c]","[c]"
"In post","2023","20-29","Defence Science and Technology Laboratory","G7","Male","30","30","47880","49260"
"In post","2023","20-29","Defence Science and Technology Laboratory","HEO","Female","205","205","29540","30650"
"In post","2023","20-29","Defence Science and Technology Laboratory","HEO","Male","405","405","29610","30650"
"In post","2023","20-29","Defence Science and Technology Laboratory","SEO","Female","100","100","39230","39890"
"In post","2023","20-29","Defence Science and Technology Laboratory","SEO","Male","190","190","39450","39890"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","Male","15","15","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Female","100","95","27670","28510"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","Male","70","70","27670","28510"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Female","15","15","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","Male","25","25","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Female","290","290","55840","55120"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","Male","300","300","56270","55120"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Female","285","285","34460","34480"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","Male","285","285","34810","34670"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Female","355","355","41540","41360"
"In post","2023","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","Male","295","295","41640","41360"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Female","45","45","28040","27230"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","Male","40","40","27270","27230"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","G7","Female","85","85","54090","53030"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","G7","Male","75","75","54590","53030"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","Female","195","195","36730","35620"
"In post","2023","20-29","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","Male","150","150","37180","35620"
"In post","2023","20-29","Department for Education (excl. agencies)","AO","Female","10","10","[c]","[c]"
"In post","2023","20-29","Department for Education (excl. agencies)","AO","Male","5","5","[c]","[c]"
"In post","2023","20-29","Department for Education (excl. agencies)","EO","Female","160","160","27300","25900"
"In post","2023","20-29","Department for Education (excl. agencies)","EO","Male","105","105","27150","25900"
"In post","2023","20-29","Department for Education (excl. agencies)","G6","Female","10","10","[c]","[c]"
"In post","2023","20-29","Department for Education (excl. agencies)","G6","Male","5","5","[c]","[c]"
"In post","2023","20-29","Department for Education (excl. agencies)","G7","Female","155","150","53670","55020"
"In post","2023","20-29","Department for Education (excl. agencies)","G7","Male","85","85","53490","55020"
"In post","2023","20-29","Department for Education (excl. agencies)","HEO","Female","280","280","32250","30330"
"In post","2023","20-29","Department for Education (excl. agencies)","HEO","Male","140","140","32300","30330"
"In post","2023","20-29","Department for Education (excl. agencies)","SEO","Female","280","280","40550","41440"
"In post","2023","20-29","Department for Education (excl. agencies)","SEO","Male","140","140","39990","37880"
"In post","2023","20-29","Department for Education (excl. agencies)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Education (excl. agencies)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","Female","10","5","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","AO","Male","5","5","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Female","100","100","26940","26160"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","Male","75","70","26940","26150"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","Female","110","110","52980","54330"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","Male","75","75","53080","54330"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","Female","305","300","32330","33830"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","Male","245","245","32500","33830"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","Female","195","195","39140","40260"
