"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Analysis","Legal","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Operational Delivery","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Operational Delivery","SEO/HEO","15","[c]","33570","31530"
"New entrant CS","2023","30-39","Analysis","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Operational Research","SEO/HEO","15","[c]","37410","39040"
"New entrant CS","2023","30-39","Analysis","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Other","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Other","SEO/HEO","30","[c]","35690","35760"
"New entrant CS","2023","30-39","Analysis","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Science and Engineering","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Science and Engineering","SEO/HEO","30","[c]","34160","32630"
"New entrant CS","2023","30-39","Analysis","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Social Research","SEO/HEO","45","[c]","37640","39170"
"New entrant CS","2023","30-39","Analysis","Statistics","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Statistics","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Statistics","SEO/HEO","35","[c]","35710","34850"
"New entrant CS","2023","30-39","Analysis","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Analysis","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Commercial","AA/AO","15","[c]","21790","21930"
"New entrant CS","2023","30-39","Commercial","Commercial","EO","25","[c]","26840","27080"
"New entrant CS","2023","30-39","Commercial","Commercial","G6/G7","40","[c]","66120","68000"
"New entrant CS","2023","30-39","Commercial","Commercial","SEO/HEO","90","[c]","35730","33830"
"New entrant CS","2023","30-39","Commercial","Commercial","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Other","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Communications","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Communications","EO","15","[c]","28110","27140"
"New entrant CS","2023","30-39","Communications","Communications","G6/G7","20","[c]","55560","54940"
"New entrant CS","2023","30-39","Communications","Communications","SEO/HEO","115","[c]","38030","37880"
"New entrant CS","2023","30-39","Communications","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Communications","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Counter Fraud","AA/AO","55","[c]","23230","21690"
"New entrant CS","2023","30-39","Counter Fraud","Counter Fraud","EO","55","[c]","28190","27890"
"New entrant CS","2023","30-39","Counter Fraud","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Counter Fraud","SEO/HEO","20","[c]","36280","34700"
"New entrant CS","2023","30-39","Counter Fraud","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Other","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Tax","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Operational Delivery","AA/AO","265","[c]","23010","22520"
"New entrant CS","2023","30-39","Debt","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Other","AA/AO","100","[c]","21660","21690"
"New entrant CS","2023","30-39","Debt","Tax","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Debt","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Communications","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Digital, Data and Technology","AA/AO","15","[c]","22900","22220"
"New entrant CS","2023","30-39","Digital, Data & Technology","Digital, Data and Technology","EO","150","[c]","28080","27650"
"New entrant CS","2023","30-39","Digital, Data & Technology","Digital, Data and Technology","G6/G7","215","[c]","57200","55500"
"New entrant CS","2023","30-39","Digital, Data & Technology","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","450","[c]","37930","37690"
"New entrant CS","2023","30-39","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Knowledge and Information Management","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Knowledge and Information Management","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Other","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Other","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Project Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Science and Engineering","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Tax","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Unknown","EO","10","[c]","27760","27650"
"New entrant CS","2023","30-39","Digital, Data & Technology","Unknown","G6/G7","10","[c]","57500","56430"
"New entrant CS","2023","30-39","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Digital, Data & Technology","Unknown","SEO/HEO","20","[c]","39320","38260"
"New entrant CS","2023","30-39","Finance","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Commercial","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Finance","AA/AO","45","[c]","22270","22520"
"New entrant CS","2023","30-39","Finance","Finance","EO","35","[c]","28090","27080"
"New entrant CS","2023","30-39","Finance","Finance","G6/G7","20","[c]","58960","58730"
"New entrant CS","2023","30-39","Finance","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Finance","SEO/HEO","60","[c]","38360","38470"
"New entrant CS","2023","30-39","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Operational Delivery","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Policy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","Operational Delivery","AA/AO","75","[c]","22120","22150"
"New entrant CS","2023","30-39","Grants Management","Operational Delivery","EO","10","[c]","25920","25920"
"New entrant CS","2023","30-39","Grants Management","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Grants Management","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Human Resources","AA/AO","50","[c]","22230","22220"
"New entrant CS","2023","30-39","Human Resources","Human Resources","EO","75","[c]","26950","27080"
"New entrant CS","2023","30-39","Human Resources","Human Resources","G6/G7","25","[c]","56100","54000"
"New entrant CS","2023","30-39","Human Resources","Human Resources","SEO/HEO","130","[c]","37730","37540"
"New entrant CS","2023","30-39","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Internal Audit","Internal Audit","SEO/HEO","10","[c]","38170","35860"
"New entrant CS","2023","30-39","Legal","Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","Legal","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Legal","Legal","EO","30","[c]","28200","27700"
"New entrant CS","2023","30-39","Legal","Legal","G6/G7","195","[c]","54590","52600"
"New entrant CS","2023","30-39","Legal","Legal","SEO/HEO","115","[c]","39550","38760"
"New entrant CS","2023","30-39","Legal","Operational Delivery","AA/AO","65","[c]","22150","22210"
"New entrant CS","2023","30-39","Legal","Operational Delivery","EO","25","[c]","27490","26900"
