"Status","Year","Age","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","White","Corporate Finance","Outside London","10","5","[c]","[c]"
"In post","2023","40-49","White","Counter Fraud","London","180","175","42740","39450"
"In post","2023","40-49","White","Counter Fraud","Outside London","1240","1160","31110","28120"
"In post","2023","40-49","White","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","White","Digital, Data and Technology","London","675","660","59730","58070"
"In post","2023","40-49","White","Digital, Data and Technology","Outside London","3515","3435","45440","42140"
"In post","2023","40-49","White","Digital, Data and Technology","Overseas","10","10","[c]","[c]"
"In post","2023","40-49","White","Digital, Data and Technology","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","White","Economics","London","110","105","72580","73270"
"In post","2023","40-49","White","Economics","Outside London","55","55","60900","60780"
"In post","2023","40-49","White","Finance","London","335","320","60310","59510"
"In post","2023","40-49","White","Finance","Outside London","1550","1480","43190","39820"
"In post","2023","40-49","White","Finance","Overseas","5","5","[c]","[c]"
"In post","2023","40-49","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","White","Geography","Outside London","70","65","36450","34370"
"In post","2023","40-49","White","Human Resources","London","430","410","56780","55930"
"In post","2023","40-49","White","Human Resources","Outside London","1965","1870","39520","35000"
"In post","2023","40-49","White","Human Resources","Overseas","15","15","[c]","[c]"
"In post","2023","40-49","White","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","White","Inspector of Education and Training","London","25","25","[c]","[c]"
"In post","2023","40-49","White","Inspector of Education and Training","Outside London","300","300","66450","72470"
"In post","2023","40-49","White","Intelligence Analysis","London","170","165","45910","43790"
"In post","2023","40-49","White","Intelligence Analysis","Outside London","425","410","32110","28480"
"In post","2023","40-49","White","Intelligence Analysis","Overseas","5","5","[c]","[c]"
"In post","2023","40-49","White","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","White","Internal Audit","London","15","15","[c]","[c]"
"In post","2023","40-49","White","Internal Audit","Outside London","105","100","47880","46110"
"In post","2023","40-49","White","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","White","International Trade","London","120","115","59560","58360"
"In post","2023","40-49","White","International Trade","Outside London","70","65","43160","40900"
"In post","2023","40-49","White","International Trade","Overseas","25","25","[c]","[c]"
"In post","2023","40-49","White","Knowledge and Information Management","London","115","110","47240","43650"
"In post","2023","40-49","White","Knowledge and Information Management","Outside London","315","300","34540","31570"
"In post","2023","40-49","White","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","40-49","White","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","White","Legal","London","790","715","64520","65650"
"In post","2023","40-49","White","Legal","Outside London","1440","1330","51560","52420"
"In post","2023","40-49","White","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","40-49","White","Medicine","London","45","40","72070","68790"
"In post","2023","40-49","White","Medicine","Outside London","450","395","56470","47670"
"In post","2023","40-49","White","Medicine","Overseas","5","5","[c]","[c]"
"In post","2023","40-49","White","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","White","Operational Delivery","London","2940","2805","42560","37510"
"In post","2023","40-49","White","Operational Delivery","Outside London","38860","35945","30840","28120"
"In post","2023","40-49","White","Operational Delivery","Overseas","50","50","52590","47380"
"In post","2023","40-49","White","Operational Delivery","Unknown","85","85","32760","28120"
"In post","2023","40-49","White","Operational Research","London","50","45","60580","61650"
"In post","2023","40-49","White","Operational Research","Outside London","120","115","48480","49260"
"In post","2023","40-49","White","Other","London","285","270","57690","48270"
"In post","2023","40-49","White","Other","Outside London","2115","1970","34610","28120"
"In post","2023","40-49","White","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","40-49","White","Other","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","White","Planning","London","15","15","[c]","[c]"
"In post","2023","40-49","White","Planning","Outside London","25","20","[c]","[c]"
"In post","2023","40-49","White","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","White","Planning Inspectors","Outside London","120","115","56030","60050"
"In post","2023","40-49","White","Policy","London","2650","2510","62630","62550"
"In post","2023","40-49","White","Policy","Outside London","2190","2085","47810","49370"
"In post","2023","40-49","White","Policy","Overseas","415","410","59190","60080"
"In post","2023","40-49","White","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","White","Project Delivery","London","635","610","62710","60020"
"In post","2023","40-49","White","Project Delivery","Outside London","2780","2685","45980","42260"
"In post","2023","40-49","White","Project Delivery","Overseas","20","20","[c]","[c]"
"In post","2023","40-49","White","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","White","Property","London","115","110","51150","48740"
"In post","2023","40-49","White","Property","Outside London","955","925","39300","36440"
"In post","2023","40-49","White","Property","Overseas","15","15","[c]","[c]"
"In post","2023","40-49","White","Property","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","White","Psychology","London","15","10","[c]","[c]"
"In post","2023","40-49","White","Psychology","Outside London","285","265","46360","49020"
"In post","2023","40-49","White","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","White","Science and Engineering","London","150","145","57010","56340"
"In post","2023","40-49","White","Science and Engineering","Outside London","2030","1945","45930","44740"
"In post","2023","40-49","White","Science and Engineering","Overseas","10","10","[c]","[c]"
"In post","2023","40-49","White","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","White","Security","London","210","205","52490","46710"
"In post","2023","40-49","White","Security","Outside London","1240","1225","35070","34320"
"In post","2023","40-49","White","Security","Overseas","25","25","[c]","[c]"
"In post","2023","40-49","White","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","White","Social Research","London","85","75","60350","61540"
"In post","2023","40-49","White","Social Research","Outside London","160","145","46330","42330"
"In post","2023","40-49","White","Statistics","London","155","145","59530","58660"
"In post","2023","40-49","White","Statistics","Outside London","300","275","49580","51360"
"In post","2023","40-49","White","Tax","London","160","155","50010","45560"
"In post","2023","40-49","White","Tax","Outside London","2045","1965","40810","35000"
"In post","2023","40-49","White","Unknown","London","575","550","63150","61850"
"In post","2023","40-49","White","Unknown","Outside London","4165","3980","46950","42750"
"In post","2023","40-49","White","Unknown","Overseas","45","45","[c]","[c]"
"In post","2023","40-49","White","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","White","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","White","Veterinarian","Outside London","115","110","45090","40260"
"In post","2023","50-59","Asian","Commercial","London","40","35","55550","47980"
"In post","2023","50-59","Asian","Commercial","Outside London","40","40","45990","41910"
"In post","2023","50-59","Asian","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Communications","London","10","10","[c]","[c]"
"In post","2023","50-59","Asian","Communications","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Asian","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Counter Fraud","London","90","85","32990","32520"
"In post","2023","50-59","Asian","Counter Fraud","Outside London","105","95","28140","28120"
"In post","2023","50-59","Asian","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Digital, Data and Technology","London","145","145","50880","47020"
"In post","2023","50-59","Asian","Digital, Data and Technology","Outside London","115","110","42770","39710"
"In post","2023","50-59","Asian","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Economics","London","5","5","[c]","[c]"
"In post","2023","50-59","Asian","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Finance","London","120","115","47210","43650"
"In post","2023","50-59","Asian","Finance","Outside London","70","70","39930","35420"
"In post","2023","50-59","Asian","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Geography","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Human Resources","London","85","85","44970","41870"
"In post","2023","50-59","Asian","Human Resources","Outside London","45","40","35690","33990"
"In post","2023","50-59","Asian","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Inspector of Education and Training","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Asian","Intelligence Analysis","London","30","30","34790","30200"
"In post","2023","50-59","Asian","Intelligence Analysis","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Asian","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Internal Audit","London","15","15","[c]","[c]"
"In post","2023","50-59","Asian","Internal Audit","Outside London","10","10","[c]","[c]"
"In post","2023","50-59","Asian","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","International Trade","London","15","15","[c]","[c]"
"In post","2023","50-59","Asian","International Trade","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Asian","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Knowledge and Information Management","London","25","25","[c]","[c]"
"In post","2023","50-59","Asian","Knowledge and Information Management","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Asian","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Legal","London","105","100","59050","61310"
"In post","2023","50-59","Asian","Legal","Outside London","80","75","50760","52390"
"In post","2023","50-59","Asian","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Medicine","London","10","5","[c]","[c]"
"In post","2023","50-59","Asian","Medicine","Outside London","30","25","97350","107850"
"In post","2023","50-59","Asian","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Operational Delivery","London","1490","1385","32840","30930"
"In post","2023","50-59","Asian","Operational Delivery","Outside London","2200","1995","28240","27840"
"In post","2023","50-59","Asian","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Operational Delivery","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Asian","Operational Research","London","10","10","[c]","[c]"
"In post","2023","50-59","Asian","Operational Research","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Asian","Other","London","75","75","35960","32520"
"In post","2023","50-59","Asian","Other","Outside London","135","125","26650","22490"
"In post","2023","50-59","Asian","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Planning","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Policy","London","250","245","50670","45690"
"In post","2023","50-59","Asian","Policy","Outside London","50","50","42440","38100"
"In post","2023","50-59","Asian","Policy","Overseas","15","15","[c]","[c]"
"In post","2023","50-59","Asian","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Project Delivery","London","135","130","49380","45750"
"In post","2023","50-59","Asian","Project Delivery","Outside London","120","115","45760","42510"
"In post","2023","50-59","Asian","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Property","London","40","35","37760","32590"
"In post","2023","50-59","Asian","Property","Outside London","35","35","42230","34300"
"In post","2023","50-59","Asian","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Psychology","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Asian","Science and Engineering","London","30","30","48180","46000"
