"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Asian","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","West Midlands (England)","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Yorkshire and The Humber","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","London","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","London","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Internal Audit","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East Midlands (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","London","Female","75","[c]","37580","27760"
"New entrant CS","2023","Asian","Legal","London","Male","35","[c]","34010","28200"
"New entrant CS","2023","Asian","Legal","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North West (England)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North West (England)","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Scotland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Scotland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","West Midlands (England)","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","West Midlands (England)","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Yorkshire and The Humber","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Yorkshire and The Humber","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Legal","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East Midlands (England)","Female","80","[c]","24110","22520"
"New entrant CS","2023","Asian","No function","East Midlands (England)","Male","75","[c]","26080","22520"
"New entrant CS","2023","Asian","No function","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","East of England","Female","45","[c]","25550","23180"
"New entrant CS","2023","Asian","No function","East of England","Male","40","[c]","26010","23230"
"New entrant CS","2023","Asian","No function","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","London","Female","270","[c]","32100","29280"
"New entrant CS","2023","Asian","No function","London","Male","230","[c]","33240","29750"
"New entrant CS","2023","Asian","No function","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North East (England)","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North East (England)","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","North West (England)","Female","125","[c]","25090","22520"
"New entrant CS","2023","Asian","No function","North West (England)","Male","145","[c]","24280","22520"
"New entrant CS","2023","Asian","No function","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Scotland","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Scotland","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","South East (England)","Female","80","[c]","27130","25340"
"New entrant CS","2023","Asian","No function","South East (England)","Male","70","[c]","28490","25810"
"New entrant CS","2023","Asian","No function","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","South West (England)","Female","35","[c]","29290","23230"
"New entrant CS","2023","Asian","No function","South West (England)","Male","35","[c]","27630","26000"
"New entrant CS","2023","Asian","No function","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Wales","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Wales","Male","35","[c]","24180","22510"
"New entrant CS","2023","Asian","No function","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","West Midlands (England)","Female","200","[c]","26080","22500"
"New entrant CS","2023","Asian","No function","West Midlands (England)","Male","185","[c]","25260","22500"
"New entrant CS","2023","Asian","No function","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","No function","Yorkshire and The Humber","Female","105","[c]","26140","23640"
"New entrant CS","2023","Asian","No function","Yorkshire and The Humber","Male","90","[c]","26120","23850"
"New entrant CS","2023","Asian","No function","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","East of England","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","London","Female","45","[c]","36940","34030"
"New entrant CS","2023","Asian","Project Delivery","London","Male","30","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","North West (England)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
