"Status","Year","Ethnicity","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Inner London - West","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","Inner London - West","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for International Trade","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Inner London - West","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Levelling Up, Housing and Communities","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Inner London - West","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Outer London - West and North West","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","West Midlands","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","West Wales and The Valleys","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
