"Status","Year","Organisation","Parent_department","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Hertfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Hertfordshire CC","SEO/HEO","10","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Kent Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Kingston upon Hull, City of","AA/AO","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Kingston upon Hull, City of","EO","25","25","27600","27740"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Kingston upon Hull, City of","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Kingston upon Hull, City of","SEO/HEO","25","20","36440","34660"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Lancaster and Wyre","EO","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Lancaster and Wyre","SEO/HEO","10","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leeds","AA/AO","55","50","22560","22520"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leeds","EO","65","60","27270","27740"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leeds","G6/G7","25","25","59630","58970"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leeds","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leeds","SEO/HEO","115","105","37400","35020"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leicester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leicester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leicestershire CC and Rutland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Lewisham and Southwark","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Lincolnshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Lincolnshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Liverpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Luton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Luton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Luton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Luton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Medway","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Merton, Kingston upon Thames and Sutton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Mid Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Mid Lancashire","AA/AO","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Mid Lancashire","EO","15","15","27040","26890"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Mid Lancashire","G6/G7","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Mid Lancashire","SEO/HEO","25","25","37570","34890"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North Yorkshire CC","SEO/HEO","10","10","41050","40660"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North and North East Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","North and North East Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Norwich and East Norfolk","AA/AO","10","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Norwich and East Norfolk","EO","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Norwich and East Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Norwich and East Norfolk","SEO/HEO","25","20","40200","42840"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Nottingham","AA/AO","25","25","22570","22520"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Nottingham","EO","35","30","27210","26890"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Nottingham","G6/G7","20","20","59510","58970"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Nottingham","SEO/HEO","50","50","36330","34440"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Oxfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Oxfordshire CC","EO","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Oxfordshire CC","G6/G7","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Oxfordshire CC","SEO/HEO","20","20","41570","45140"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Plymouth","AA/AO","265","245","22540","22520"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Plymouth","EO","75","75","26700","26020"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Plymouth","G6/G7","15","15","57010","56060"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Plymouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Plymouth","SEO/HEO","70","65","35930","33960"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Redbridge and Waltham Forest","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Scottish Borders","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Sefton","AA/AO","30","30","22520","22520"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Sefton","EO","35","35","27120","26890"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Sefton","G6/G7","15","15","58090","57990"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Sefton","SEO/HEO","60","60","37210","34440"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Sheffield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Sheffield","EO","15","10","27180","27810"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Sheffield","G6/G7","10","10","57940","58970"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Sheffield","SEO/HEO","25","20","38900","37430"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Shropshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Shropshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Solihull","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Somerset CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Somerset CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Somerset CC","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South Teesside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South West Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South West Wales","G6/G7","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South West Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","South and West Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Southampton","AA/AO","15","10","22580","22520"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Southampton","EO","15","15","27140","27810"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Southampton","G6/G7","10","10","62730","59290"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Southampton","SEO/HEO","35","30","40200","42840"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Staffordshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Stoke-on-Trent","AA/AO","10","10","22610","22520"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Stoke-on-Trent","EO","20","20","26820","26020"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Stoke-on-Trent","G6/G7","15","15","58380","58970"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Stoke-on-Trent","SEO/HEO","30","25","39430","39020"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Suffolk CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Swansea","EO","15","15","27440","27740"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Swansea","G6/G7","10","10","60930","58970"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Swansea","SEO/HEO","30","30","37160","34440"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Swindon","EO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Thurrock","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Valuation Office Agency","HM Revenue and Customs","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
