"Status","Year","Function_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Counter Fraud","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Belfast","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Birmingham","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bradford","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Brent","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cardiff and Vale of Glamorgan","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Croydon","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Derby","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Kent","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Enfield","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Glasgow City","Outside London","15","[c]","26250","27570"
"Leaver Dept.","2023","Counter Fraud","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Greater Manchester South West","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Hackney and Newham","London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Lambeth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Leeds","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Lincolnshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Liverpool","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North Lanarkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Nottingham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Redbridge and Waltham Forest","London","15","[c]","29230","25610"
"Leaver Dept.","2023","Counter Fraud","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Sheffield","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Suffolk CC","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Tower Hamlets","London","10","[c]","33060","35650"
"Leaver Dept.","2023","Counter Fraud","Tyneside","Outside London","25","[c]","29200","28120"
"Leaver Dept.","2023","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wandsworth","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Westminster","London","15","[c]","44250","39960"
"Leaver Dept.","2023","Counter Fraud","Wirral","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Barnsley, Doncaster and Rotherham","Outside London","10","[c]","23150","21690"
"Leaver Dept.","2023","Debt","Birmingham","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Bradford","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Cardiff and Vale of Glamorgan","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","City of Edinburgh","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Coventry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Croydon","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Glasgow City","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Greater Manchester South West","Outside London","10","[c]","23480","21690"
"Leaver Dept.","2023","Debt","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Liverpool","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","South Lanarkshire","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Sunderland","Outside London","10","[c]","24540","21690"
"Leaver Dept.","2023","Debt","Tyneside","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","20","[c]","43330","44330"
"Leaver Dept.","2023","Digital, Data & Technology","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Birmingham","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Blackpool","Outside London","15","[c]","37500","38470"
"Leaver Dept.","2023","Digital, Data & Technology","Bristol, City of","Outside London","30","[c]","46420","45780"
"Leaver Dept.","2023","Digital, Data & Technology","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Camden and City of London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cardiff and Vale of Glamorgan","Outside London","20","[c]","41760","42990"
"Leaver Dept.","2023","Digital, Data & Technology","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Coventry","Outside London","20","[c]","41330","37660"
"Leaver Dept.","2023","Digital, Data & Technology","Croydon","London","25","[c]","46610","45550"
"Leaver Dept.","2023","Digital, Data & Technology","Darlington","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Devon CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Glasgow City","Outside London","10","[c]","35870","34060"
"Leaver Dept.","2023","Digital, Data & Technology","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Greater Manchester South West","Outside London","15","[c]","39400","37300"
"Leaver Dept.","2023","Digital, Data & Technology","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Hackney and Newham","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Hounslow and Richmond upon Thames","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Lambeth","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Leeds","Outside London","30","[c]","40680","37590"
"Leaver Dept.","2023","Digital, Data & Technology","Leicestershire CC and Rutland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Liverpool","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Manchester","Outside London","45","[c]","39190","36500"
"Leaver Dept.","2023","Digital, Data & Technology","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Monmouthshire and Newport","Outside London","30","[c]","41240","40420"
"Leaver Dept.","2023","Digital, Data & Technology","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Nottingham","Outside London","15","[c]","41420","33150"
"Leaver Dept.","2023","Digital, Data & Technology","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Sefton","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Sheffield","Outside London","20","[c]","44350","38070"
"Leaver Dept.","2023","Digital, Data & Technology","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South Hampshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Staffordshire CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
