"Status","Year","Age","Function_of_post","Organisation","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Commercial","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Commercial","Government Commercial Organisation","Heterosexual / straight","190","190","68670","66270"
"In post","2023","30-39","Commercial","Government Commercial Organisation","LGBO","10","10","[c]","[c]"
"In post","2023","30-39","Commercial","Government Commercial Organisation","Undeclared","15","15","[c]","[c]"
"In post","2023","30-39","Commercial","Government Commercial Organisation","Unknown","105","105","64930","65500"
"In post","2023","30-39","Commercial","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","HM Revenue and Customs (excl. agencies)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","30-39","Commercial","HM Revenue and Customs (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","HM Revenue and Customs (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","HM Treasury (excl. agencies)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","HM Treasury (excl. agencies)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Health and Safety Executive","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","30-39","Commercial","Health and Safety Executive","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Home Office","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","30-39","Commercial","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Home Office","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Commercial","Institute for Apprenticeships and Technical Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Institute for Apprenticeships and Technical Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Institute for Apprenticeships and Technical Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Intellectual Property Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Intellectual Property Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Intellectual Property Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Maritime and Coastguard Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Maritime and Coastguard Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Medicines and Healthcare Products Regulatory Agency","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","30-39","Commercial","Medicines and Healthcare Products Regulatory Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Medicines and Healthcare Products Regulatory Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Met Office","Heterosexual / straight","45","40","41890","42590"
"In post","2023","30-39","Commercial","Met Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Met Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Ministry of Defence (excl. agencies)","Heterosexual / straight","170","165","38980","35990"
"In post","2023","30-39","Commercial","Ministry of Defence (excl. agencies)","LGBO","10","10","[c]","[c]"
"In post","2023","30-39","Commercial","Ministry of Defence (excl. agencies)","Undeclared","15","15","[c]","[c]"
"In post","2023","30-39","Commercial","Ministry of Defence (excl. agencies)","Unknown","40","40","34710","33830"
"In post","2023","30-39","Commercial","Ministry of Justice (excl. agencies)","Heterosexual / straight","60","60","35440","37680"
"In post","2023","30-39","Commercial","Ministry of Justice (excl. agencies)","LGBO","5","5","[c]","[c]"
"In post","2023","30-39","Commercial","Ministry of Justice (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Ministry of Justice (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Commercial","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","National Savings and Investments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","National Savings and Investments","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","National Savings and Investments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Planning Inspectorate","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Planning Inspectorate","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Queen Elizabeth II Centre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Queen Elizabeth II Centre","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Queen Elizabeth II Centre","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Registers of Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Registers of Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Registers of Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Scottish Courts and Tribunals Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Scottish Courts and Tribunals Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Scottish Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Scottish Prison Service","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","30-39","Commercial","Scottish Prison Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Scottish Prison Service","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Commercial","Submarine Delivery Agency","Heterosexual / straight","35","35","39990","39120"
"In post","2023","30-39","Commercial","Submarine Delivery Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Submarine Delivery Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Submarine Delivery Agency","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Commercial","The Insolvency Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","The Insolvency Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","The Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","UK Export Finance","Heterosexual / straight","30","30","50540","52210"
"In post","2023","30-39","Commercial","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","UK Health Security Agency","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","30-39","Commercial","UK Health Security Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","UK Health Security Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","UK Health Security Agency","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Commercial","UK Hydrographic Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","UK Hydrographic Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","UK Space Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","UK Space Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","UK Statistics Authority","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","30-39","Commercial","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Valuation Office Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Valuation Office Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Wilton Park","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","30-39","Commercial","Wilton Park","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Commercial","Wilton Park","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Active Travel England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Active Travel England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Advisory, Conciliation and Arbitration Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Advisory, Conciliation and Arbitration Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Advisory, Conciliation and Arbitration Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Attorney General's Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Attorney General's Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Building Digital UK","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","30-39","Communications","Building Digital UK","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Building Digital UK","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Cabinet Office (excl. agencies)","Heterosexual / straight","55","55","53100","56430"
"In post","2023","30-39","Communications","Cabinet Office (excl. agencies)","LGBO","15","15","[c]","[c]"
"In post","2023","30-39","Communications","Cabinet Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Cabinet Office (excl. agencies)","Unknown","35","35","50930","55790"
"In post","2023","30-39","Communications","Centre for Environment, Fisheries and Aquaculture Science","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Centre for Environment, Fisheries and Aquaculture Science","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Companies House","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","30-39","Communications","Companies House","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Companies House","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Competition and Markets Authority","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","30-39","Communications","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Crown Commercial Service","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","30-39","Communications","Crown Commercial Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Crown Commercial Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Crown Office and Procurator Fiscal Service","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Crown Office and Procurator Fiscal Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Crown Prosecution Service","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","30-39","Communications","Crown Prosecution Service","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Crown Prosecution Service","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Communications","Defence Equipment and Support","Heterosexual / straight","5","5","[c]","[c]"
