"Status","Year","Age","Disability","Organisation","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Declared disabled","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Office of Gas and Electricity Markets","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Office of Qualifications and Examinations Regulation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Office of the Public Guardian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Planning Inspectorate","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Registers of Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Revenue Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Rural Payments Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Scottish Courts and Tribunals Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Scottish Forestry","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Scottish Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Scottish Prison Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Social Security Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Standards and Testing Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Submarine Delivery Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","The Insolvency Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","UK Health Security Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","UK Health Security Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","UK Hydrographic Office","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","UK Space Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","UK Statistics Authority","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Valuation Office Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Vehicle Certification Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Water Services Regulation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Welsh Government (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Welsh Revenue Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared disabled","Wilton Park","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Active Travel England","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Active Travel England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Animal and Plant Health Agency","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Building Digital UK","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Cabinet Office (excl. agencies)","London","200","[c]","50520","54700"
"Leaver Dept.","2023","30-39","Declared non-disabled","Cabinet Office (excl. agencies)","Outside London","60","[c]","35920","34240"
"Leaver Dept.","2023","30-39","Declared non-disabled","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Central Civil Service Fast Stream","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Central Civil Service Fast Stream","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Central Civil Service Fast Stream","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Companies House","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Competition and Markets Authority","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Criminal Injuries Compensation Authority","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Crown Commercial Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Crown Office and Procurator Fiscal Service","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Crown Prosecution Service","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Crown Prosecution Service","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Defence Electronics and Components Agency","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Defence Equipment and Support","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Defence Science and Technology Laboratory","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","95","[c]","47540","53380"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","London","55","[c]","47840","52050"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for Education (excl. agencies)","London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for Education (excl. agencies)","Outside London","55","[c]","41970","38240"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","50","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for International Trade","London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for International Trade","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","London","75","[c]","47570","49530"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","35","[c]","39180","38020"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for Transport (excl. agencies)","London","30","[c]","48440","44140"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for Transport (excl. agencies)","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for Work and Pensions (excl. agencies)","London","95","[c]","38210","32520"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Outside London","430","[c]","28390","28120"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department for Work and Pensions (excl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department of Health and Social Care (excl. agencies)","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Driver and Vehicle Licensing Agency","Outside London","80","[c]","28250","27190"
"Leaver Dept.","2023","30-39","Declared non-disabled","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Driver and Vehicle Standards Agency","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Education Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Education and Skills Funding Agency","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Estyn","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","FCDO Services","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Food Standards Agency","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Food Standards Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Forestry and Land Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Government Commercial Organisation","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Government Commercial Organisation","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Government Legal Department","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Government Legal Department","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","Government Property Agency","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","HM Courts and Tribunals Service","London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","HM Courts and Tribunals Service","Outside London","55","[c]","25050","21780"
"Leaver Dept.","2023","30-39","Declared non-disabled","HM Prison and Probation Service","London","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","HM Prison and Probation Service","Outside London","150","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","HM Revenue and Customs (excl. agencies)","London","45","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","HM Revenue and Customs (excl. agencies)","Outside London","180","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Declared non-disabled","HM Treasury (excl. agencies)","London","65","[c]","51360","53340"
