"Status","Year","Organisation","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","EO","15","[c]","28270","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Derby","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Devon CC","AA/AO","50","[c]","24090","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Devon CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Devon CC","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Dorset","AA/AO","20","[c]","22810","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Dorset","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Dorset","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Dorset","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Ealing","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","East Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","East Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","East Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","120","[c]","25410","25350"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","10","[c]","39340","33990"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","East Kent","AA/AO","10","[c]","26210","27500"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","East Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","AA/AO","10","[c]","29300","27500"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Essex Haven Gateway","AA/AO","15","[c]","24520","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Essex Haven Gateway","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Essex Haven Gateway","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Glasgow City","AA/AO","35","[c]","22220","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Glasgow City","EO","15","[c]","27060","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Glasgow City","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Gloucestershire CC","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Gloucestershire CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Gloucestershire CC","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","AA/AO","10","[c]","28090","26810"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Herefordshire, County of","AA/AO","40","[c]","21740","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Herefordshire, County of","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Hertfordshire CC","AA/AO","10","[c]","27710","26560"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Hertfordshire CC","EO","10","[c]","30420","30950"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Hertfordshire CC","SEO/HEO","10","[c]","39920","38020"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","EO","10","[c]","29560","29520"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","45","[c]","22490","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Lancaster and Wyre","AA/AO","75","[c]","22100","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Lancaster and Wyre","EO","10","[c]","26660","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Lancaster and Wyre","SEO/HEO","10","[c]","34510","33830"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","AA/AO","15","[c]","20330","19770"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Lewisham and Southwark","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Lincolnshire CC","AA/AO","35","[c]","21510","21580"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Lincolnshire CC","EO","20","[c]","27600","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Lincolnshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Lincolnshire CC","SEO/HEO","15","[c]","36650","33910"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","SEO/HEO","10","[c]","37580","34740"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Liverpool","AA/AO","10","[c]","22220","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Liverpool","EO","15","[c]","27160","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Liverpool","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Medway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Medway","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Merton, Kingston upon Thames and Sutton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Monmouthshire and Newport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Newry, Mourne and Down","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","North Hampshire","AA/AO","25","[c]","23770","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","North Hampshire","EO","10","[c]","27090","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","North Hampshire","SEO/HEO","10","[c]","37900","38080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","North Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","North Yorkshire CC","AA/AO","70","[c]","24370","24430"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","North Yorkshire CC","EO","20","[c]","28900","27570"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","North Yorkshire CC","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","North Yorkshire CC","SEO/HEO","20","[c]","37980","40590"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","North and West Norfolk","AA/AO","25","[c]","22960","21680"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","North and West Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Northumberland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Northumberland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","EO","10","[c]","39530","38470"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","35","[c]","48250","45950"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Oxfordshire CC","AA/AO","45","[c]","22850","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Oxfordshire CC","EO","10","[c]","27800","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Oxfordshire CC","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Oxfordshire CC","SEO/HEO","25","[c]","36350","34270"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Perth and Kinross, and Stirling","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Perth and Kinross, and Stirling","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Perth and Kinross, and Stirling","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Peterborough","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Peterborough","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Plymouth","AA/AO","60","[c]","25670","25350"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Plymouth","EO","15","[c]","27130","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Plymouth","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Plymouth","SEO/HEO","20","[c]","35450","33910"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Portsmouth","AA/AO","80","[c]","24390","24430"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Portsmouth","EO","55","[c]","27280","27080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Portsmouth","G6/G7","15","[c]","61760","63660"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Portsmouth","SEO/HEO","55","[c]","37010","33910"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Powys","AA/AO","15","[c]","24990","27500"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Powys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Powys","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Shropshire","AA/AO","20","[c]","22040","22220"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Shropshire","EO","30","[c]","29400","30080"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Shropshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Somerset CC","AA/AO","35","[c]","22560","21900"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Somerset CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
