"Status","Year","Organisation","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Property","Outside London","SEO","10","[c]","38430","37680"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Security","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Security","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Security","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Social Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Social Research","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Social Research","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Social Research","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Social Research","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Social Research","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Statistics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Statistics","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Statistics","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Statistics","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Communications","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Communications","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Communications","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Communications","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","Outside London","EO","10","[c]","31000","30740"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Digital, Data and Technology","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Finance","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Human Resources","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Legal","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Legal","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Legal","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Operational Delivery","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Operational Delivery","London","EO","65","[c]","36040","34340"
"New entrant CS","2023","National Crime Agency","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Operational Delivery","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Operational Delivery","London","HEO","15","[c]","44520","42240"
"New entrant CS","2023","National Crime Agency","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Operational Delivery","London","SEO","10","[c]","51140","50980"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Outside London","AO","15","[c]","23580","22950"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Outside London","EO","190","[c]","34030","36040"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Outside London","HEO","50","[c]","41770","40440"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Outside London","SEO","10","[c]","49210","48280"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Project Delivery","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Project Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Project Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Property","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Property","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Property","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Security","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Security","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Economics","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Operational Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Policy","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Policy","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Policy","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Unknown","Outside London","AA","20","[c]","22590","22180"
"New entrant CS","2023","National Records of Scotland","Unknown","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Unknown","Outside London","EO","20","[c]","29100","29100"
"New entrant CS","2023","National Records of Scotland","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Unknown","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Unknown","Outside London","HEO","10","[c]","34340","33520"
"New entrant CS","2023","National Records of Scotland","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Unknown","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Communications","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Communications","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Digital, Data and Technology","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Operational Delivery","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Operational Research","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Other","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Other","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Other","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Other","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Other","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Project Delivery","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","Project Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
