"Status","Year","Disability","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Outer London - East and North East","London","AA/AO","65","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - East and North East","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - East and North East","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - East and North East","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - East and North East","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - East and North East","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - South","London","AA/AO","60","[c]","25170","25630"
"Leaver CS","2023","Unknown","Outer London - South","London","EO","80","[c]","30890","29890"
"Leaver CS","2023","Unknown","Outer London - South","London","G6/G7","35","[c]","64210","59290"
"Leaver CS","2023","Unknown","Outer London - South","London","SEO/HEO","85","[c]","40890","41920"
"Leaver CS","2023","Unknown","Outer London - South","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - West and North West","London","AA/AO","105","[c]","24560","23720"
"Leaver CS","2023","Unknown","Outer London - West and North West","London","EO","85","[c]","30080","29890"
"Leaver CS","2023","Unknown","Outer London - West and North West","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - West and North West","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - West and North West","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Outer London - West and North West","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Overseas","SEO/HEO","60","[c]","46840","46540"
"Leaver CS","2023","Unknown","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","Outside London","AA/AO","90","[c]","22060","21780"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","Outside London","EO","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Shropshire and Staffordshire","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Yorkshire","Outside London","AA/AO","80","[c]","22110","22400"
"Leaver CS","2023","Unknown","South Yorkshire","Outside London","EO","40","[c]","27610","26380"
"Leaver CS","2023","Unknown","South Yorkshire","Outside London","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Yorkshire","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southern Scotland","Outside London","AA/AO","90","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southern Scotland","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southern Scotland","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Southern Scotland","Outside London","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Surrey, East and West Sussex","Outside London","AA/AO","95","[c]","22580","21780"
"Leaver CS","2023","Unknown","Surrey, East and West Sussex","Outside London","EO","45","[c]","27950","26920"
"Leaver CS","2023","Unknown","Surrey, East and West Sussex","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Surrey, East and West Sussex","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Surrey, East and West Sussex","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Surrey, East and West Sussex","Outside London","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tees Valley and Durham","Outside London","AA/AO","130","[c]","22150","22400"
"Leaver CS","2023","Unknown","Tees Valley and Durham","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tees Valley and Durham","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tees Valley and Durham","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Tees Valley and Durham","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","AA/AO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","Unknown","215","[c]","36830","33920"
"Leaver CS","2023","Unknown","West Central Scotland","Outside London","AA/AO","255","[c]","24260","22920"
"Leaver CS","2023","Unknown","West Central Scotland","Outside London","EO","145","[c]","31670","31290"
"Leaver CS","2023","Unknown","West Central Scotland","Outside London","G6/G7","40","[c]","65390","65280"
"Leaver CS","2023","Unknown","West Central Scotland","Outside London","SEO/HEO","65","[c]","40280","41640"
"Leaver CS","2023","Unknown","West Central Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands","Outside London","AA/AO","235","[c]","21750","21780"
"Leaver CS","2023","Unknown","West Midlands","Outside London","EO","85","[c]","27570","26750"
"Leaver CS","2023","Unknown","West Midlands","Outside London","G6/G7","50","[c]","59300","56340"
"Leaver CS","2023","Unknown","West Midlands","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands","Outside London","SEO/HEO","70","[c]","37190","37590"
"Leaver CS","2023","Unknown","West Midlands","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Wales and The Valleys","Outside London","AA/AO","150","[c]","21110","21780"
"Leaver CS","2023","Unknown","West Wales and The Valleys","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Wales and The Valleys","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Wales and The Valleys","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Wales and The Valleys","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Yorkshire","Outside London","AA/AO","185","[c]","22100","21780"
"Leaver CS","2023","Unknown","West Yorkshire","Outside London","EO","105","[c]","27140","26750"
"Leaver CS","2023","Unknown","West Yorkshire","Outside London","G6/G7","95","[c]","57850","57630"
"Leaver CS","2023","Unknown","West Yorkshire","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Yorkshire","Outside London","SEO/HEO","125","[c]","35070","36700"
"Leaver CS","2023","Unknown","West Yorkshire","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bedfordshire and Hertfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bedfordshire and Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bedfordshire and Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Bedfordshire and Hertfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cheshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cheshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cheshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cheshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cheshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cheshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cornwall and Isles of Scilly","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cumbria","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cumbria","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cumbria","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Derbyshire and Nottinghamshire","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Derbyshire and Nottinghamshire","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Derbyshire and Nottinghamshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Derbyshire and Nottinghamshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Derbyshire and Nottinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Devon","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Devon","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Devon","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Devon","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Devon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Dorset and Somerset","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Dorset and Somerset","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Dorset and Somerset","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Dorset and Somerset","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Dorset and Somerset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Anglia","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Anglia","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Anglia","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Anglia","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Anglia","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Wales","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Wales","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Wales","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Wales","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Eastern Scotland","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Eastern Scotland","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Eastern Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Eastern Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Eastern Scotland","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Essex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Essex","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Greater Manchester","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Greater Manchester","Outside London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Greater Manchester","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Greater Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Greater Manchester","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Greater Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Hampshire and Isle of Wight","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Hampshire and Isle of Wight","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Hampshire and Isle of Wight","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Hampshire and Isle of Wight","Outside London","SEO/HEO","10","[c]","[c]","[c]"
