"Status","Year","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Manchester","Outside London","15","[c]","27320","24250"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Medway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","Outside London","25","[c]","40800","30780"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Swindon","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Westminster","London","475","[c]","45280","40050"
"Leaver Dept.","2023","Department for Business, Energy and Industrial Strategy","Wirral","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Digital, Culture, Media and Sport","Westminster","London","245","[c]","45500","38280"
"Leaver Dept.","2023","Department for Education","Bristol, City of","Outside London","20","[c]","43910","37880"
"Leaver Dept.","2023","Department for Education","Bromley","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Coventry","Outside London","75","[c]","40740","37590"
"Leaver Dept.","2023","Department for Education","Croydon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Darlington","Outside London","35","[c]","39370","37710"
"Leaver Dept.","2023","Department for Education","Durham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Leeds","Outside London","10","[c]","41990","43490"
"Leaver Dept.","2023","Department for Education","Manchester","Outside London","110","[c]","39210","37590"
"Leaver Dept.","2023","Department for Education","Nottingham","Outside London","15","[c]","46540","37590"
"Leaver Dept.","2023","Department for Education","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Sheffield","Outside London","65","[c]","40090","38070"
"Leaver Dept.","2023","Department for Education","Tyneside","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Education","Westminster","London","185","[c]","48370","41720"
"Leaver Dept.","2023","Department for Education","York","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Barnet","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Berkshire","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Bristol, City of","Outside London","65","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Cheshire East","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Devon CC","Outside London","25","[c]","24550","22150"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Dorset","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","East Cumbria","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Leeds","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Nottingham","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Powys","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Suffolk CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Tyneside","Outside London","45","[c]","24190","22150"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Warrington","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","West Cumbria","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","West Surrey","Outside London","15","[c]","36870","33830"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Westminster","London","245","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","Worcestershire CC","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Environment, Food and Rural Affairs","York","Outside London","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Darlington","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for International Trade","Westminster","London","190","[c]","43030","38160"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Belfast","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Birmingham","Outside London","15","[c]","34140","31890"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Bristol, City of","Outside London","25","[c]","40070","40720"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","City of Edinburgh","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Darlington","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Leeds","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Department for Levelling Up, Housing and Communities","Manchester","Outside London","15","[c]","36390","31290"
