"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Other","AA/AO","AA","30","[c]","20280","19770"
"New entrant CS","2023","40-49","Other","AA/AO","AO","105","[c]","21830","21690"
"New entrant CS","2023","40-49","Other","EO","EO","20","[c]","27460","27140"
"New entrant CS","2023","40-49","Other","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","G6/G7","G7","15","[c]","51380","51020"
"New entrant CS","2023","40-49","Other","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other","SEO/HEO","HEO","35","[c]","34150","33500"
"New entrant CS","2023","40-49","Other","SEO/HEO","SEO","30","[c]","40760","39890"
"New entrant CS","2023","40-49","Other","Unknown","Unknown","15","[c]","23730","17660"
"New entrant CS","2023","40-49","Planning","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Planning Inspectors","G6/G7","G7","25","[c]","42630","41840"
"New entrant CS","2023","40-49","Policy","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Policy","EO","EO","20","[c]","26510","26000"
"New entrant CS","2023","40-49","Policy","G6/G7","G6","20","[c]","66280","64720"
"New entrant CS","2023","40-49","Policy","G6/G7","G7","50","[c]","54440","53160"
"New entrant CS","2023","40-49","Policy","SCS level","SCS level","15","[c]","116440","95000"
"New entrant CS","2023","40-49","Policy","SEO/HEO","HEO","45","[c]","32830","32490"
"New entrant CS","2023","40-49","Policy","SEO/HEO","SEO","45","[c]","40740","40260"
"New entrant CS","2023","40-49","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","EO","EO","25","[c]","27250","26780"
"New entrant CS","2023","40-49","Project Delivery","G6/G7","G6","15","[c]","68110","66710"
"New entrant CS","2023","40-49","Project Delivery","G6/G7","G7","70","[c]","52750","52600"
"New entrant CS","2023","40-49","Project Delivery","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Project Delivery","SEO/HEO","HEO","70","[c]","33750","33830"
"New entrant CS","2023","40-49","Project Delivery","SEO/HEO","SEO","80","[c]","40930","41000"
"New entrant CS","2023","40-49","Project Delivery","Unknown","Unknown","15","[c]","46900","41000"
"New entrant CS","2023","40-49","Property","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","AA/AO","AO","20","[c]","22450","22520"
"New entrant CS","2023","40-49","Property","EO","EO","15","[c]","27680","27080"
"New entrant CS","2023","40-49","Property","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","G6/G7","G7","20","[c]","54440","54440"
"New entrant CS","2023","40-49","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Property","SEO/HEO","HEO","45","[c]","34110","33830"
"New entrant CS","2023","40-49","Property","SEO/HEO","SEO","35","[c]","41900","41000"
"New entrant CS","2023","40-49","Psychology","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","EO","EO","10","[c]","29010","28480"
"New entrant CS","2023","40-49","Psychology","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Psychology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","AA/AO","AO","10","[c]","23480","22820"
"New entrant CS","2023","40-49","Science and Engineering","EO","EO","20","[c]","27480","27030"
"New entrant CS","2023","40-49","Science and Engineering","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","G6/G7","G7","30","[c]","55500","54000"
"New entrant CS","2023","40-49","Science and Engineering","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Science and Engineering","SEO/HEO","HEO","60","[c]","33890","33000"
"New entrant CS","2023","40-49","Science and Engineering","SEO/HEO","SEO","75","[c]","42990","43400"
"New entrant CS","2023","40-49","Science and Engineering","Unknown","Unknown","10","[c]","45750","45000"
"New entrant CS","2023","40-49","Security","AA/AO","AA","60","[c]","25790","27500"
"New entrant CS","2023","40-49","Security","AA/AO","AO","45","[c]","32910","30200"
"New entrant CS","2023","40-49","Security","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Security","SEO/HEO","HEO","10","[c]","36150","33830"
"New entrant CS","2023","40-49","Security","SEO/HEO","SEO","20","[c]","40250","39890"
"New entrant CS","2023","40-49","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Research","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Research","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Research","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Social Research","SEO/HEO","SEO","10","[c]","41250","41700"
"New entrant CS","2023","40-49","Statistics","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Statistics","SEO/HEO","HEO","10","[c]","33190","33340"
"New entrant CS","2023","40-49","Statistics","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Tax","EO","EO","15","[c]","28880","27650"
"New entrant CS","2023","40-49","Tax","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Tax","SEO/HEO","HEO","20","[c]","35180","34400"
"New entrant CS","2023","40-49","Tax","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","AA/AO","AA","160","[c]","22370","22180"
"New entrant CS","2023","40-49","Unknown","AA/AO","AO","85","[c]","23930","22520"
"New entrant CS","2023","40-49","Unknown","EO","EO","230","[c]","29060","29100"
"New entrant CS","2023","40-49","Unknown","G6/G7","G6","35","[c]","74980","71850"
"New entrant CS","2023","40-49","Unknown","G6/G7","G7","100","[c]","56780","54870"
"New entrant CS","2023","40-49","Unknown","SCS level","SCS level","25","[c]","94420","86590"
"New entrant CS","2023","40-49","Unknown","SEO/HEO","HEO","160","[c]","35330","34730"
"New entrant CS","2023","40-49","Unknown","SEO/HEO","SEO","115","[c]","44100","41860"
"New entrant CS","2023","40-49","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Veterinarian","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Veterinarian","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","EO","EO","10","[c]","27020","27080"
"New entrant CS","2023","50-59","Commercial","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","G6/G7","G7","15","[c]","63320","67580"
"New entrant CS","2023","50-59","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Commercial","SEO/HEO","HEO","15","[c]","33170","32500"
"New entrant CS","2023","50-59","Commercial","SEO/HEO","SEO","20","[c]","41290","41000"
"New entrant CS","2023","50-59","Commercial","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Communications","SEO/HEO","HEO","10","[c]","33070","32970"
"New entrant CS","2023","50-59","Communications","SEO/HEO","SEO","15","[c]","41680","41190"
"New entrant CS","2023","50-59","Corporate Finance","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Corporate Finance","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Corporate Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Corporate Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","AA/AO","AO","35","[c]","23180","21690"
"New entrant CS","2023","50-59","Counter Fraud","EO","EO","20","[c]","28000","27220"
"New entrant CS","2023","50-59","Counter Fraud","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Counter Fraud","SEO/HEO","HEO","20","[c]","35210","34170"
"New entrant CS","2023","50-59","Counter Fraud","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Digital, Data and Technology","AA/AO","AO","10","[c]","22410","22220"
"New entrant CS","2023","50-59","Digital, Data and Technology","EO","EO","35","[c]","29520","28100"
"New entrant CS","2023","50-59","Digital, Data and Technology","G6/G7","G6","25","[c]","70050","68500"
"New entrant CS","2023","50-59","Digital, Data and Technology","G6/G7","G7","95","[c]","55930","55420"
"New entrant CS","2023","50-59","Digital, Data and Technology","SCS level","SCS level","15","[c]","108670","100060"
"New entrant CS","2023","50-59","Digital, Data and Technology","SEO/HEO","HEO","55","[c]","33910","34170"
"New entrant CS","2023","50-59","Digital, Data and Technology","SEO/HEO","SEO","75","[c]","41450","41000"
"New entrant CS","2023","50-59","Economics","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Economics","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Economics","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Economics","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","AA/AO","AO","15","[c]","22480","22220"
"New entrant CS","2023","50-59","Finance","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","G6/G7","G7","20","[c]","53870","52790"
"New entrant CS","2023","50-59","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","SEO/HEO","HEO","10","[c]","34040","33920"
"New entrant CS","2023","50-59","Finance","SEO/HEO","SEO","25","[c]","43820","43000"
"New entrant CS","2023","50-59","Geography","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","AA/AO","AO","30","[c]","22160","22220"
"New entrant CS","2023","50-59","Human Resources","EO","EO","60","[c]","27880","27140"
"New entrant CS","2023","50-59","Human Resources","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","G6/G7","G7","25","[c]","54230","54500"
"New entrant CS","2023","50-59","Human Resources","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","SEO/HEO","HEO","35","[c]","35300","33830"
"New entrant CS","2023","50-59","Human Resources","SEO/HEO","SEO","30","[c]","42550","41000"
"New entrant CS","2023","50-59","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Inspector of Education and Training","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Inspector of Education and Training","G6/G7","G7","40","[c]","76010","77470"
"New entrant CS","2023","50-59","Inspector of Education and Training","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Inspector of Education and Training","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Inspector of Education and Training","SEO/HEO","SEO","45","[c]","48680","47750"
"New entrant CS","2023","50-59","Intelligence Analysis","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Intelligence Analysis","EO","EO","10","[c]","26940","26510"
"New entrant CS","2023","50-59","Intelligence Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Intelligence Analysis","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Intelligence Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","International Trade","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","International Trade","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","International Trade","G6/G7","G7","40","[c]","54540","54540"
"New entrant CS","2023","50-59","International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","International Trade","SEO/HEO","SEO","75","[c]","42600","42480"
"New entrant CS","2023","50-59","Knowledge and Information Management","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Knowledge and Information Management","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Knowledge and Information Management","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Knowledge and Information Management","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Knowledge and Information Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","G6/G7","G7","50","[c]","54140","54060"
"New entrant CS","2023","50-59","Legal","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","SEO/HEO","SEO","10","[c]","39590","39660"
"New entrant CS","2023","50-59","Medicine","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Medicine","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Medicine","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Medicine","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Medicine","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Medicine","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Medicine","SEO/HEO","HEO","15","[c]","39020","40590"
"New entrant CS","2023","50-59","Medicine","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Operational Delivery","AA/AO","AA","505","[c]","22470","23230"
"New entrant CS","2023","50-59","Operational Delivery","AA/AO","AO","2000","[c]","23460","22400"
"New entrant CS","2023","50-59","Operational Delivery","EO","EO","960","[c]","28380","26900"
"New entrant CS","2023","50-59","Operational Delivery","G6/G7","G6","30","[c]","69490","65940"
"New entrant CS","2023","50-59","Operational Delivery","G6/G7","G7","50","[c]","55200","53840"
"New entrant CS","2023","50-59","Operational Delivery","SCS level","SCS level","10","[c]","122390","115000"
"New entrant CS","2023","50-59","Operational Delivery","SEO/HEO","HEO","185","[c]","34600","33200"
"New entrant CS","2023","50-59","Operational Delivery","SEO/HEO","SEO","100","[c]","42070","41000"
"New entrant CS","2023","50-59","Operational Delivery","Unknown","Unknown","480","[c]","23820","23640"
"New entrant CS","2023","50-59","Operational Research","AA/AO","AO","10","[c]","22520","22520"
"New entrant CS","2023","50-59","Operational Research","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Operational Research","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Operational Research","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Operational Research","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other","AA/AO","AA","40","[c]","20730","19770"
"New entrant CS","2023","50-59","Other","AA/AO","AO","115","[c]","21940","21690"
"New entrant CS","2023","50-59","Other","EO","EO","20","[c]","28050","27140"
"New entrant CS","2023","50-59","Other","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other","G6/G7","G7","15","[c]","53920","52000"
"New entrant CS","2023","50-59","Other","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other","SEO/HEO","HEO","10","[c]","32940","33830"
