"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","No function","Office of Gas and Electricity Markets","Policy","Inner London - East","220","215","53300","49430"
"In post","2023","No function","Office of Gas and Electricity Markets","Policy","West Central Scotland","95","95","46260","43650"
"In post","2023","No function","Office of Gas and Electricity Markets","Science and Engineering","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Gas and Electricity Markets","Science and Engineering","Inner London - East","10","10","[c]","[c]"
"In post","2023","No function","Office of Gas and Electricity Markets","Science and Engineering","West Central Scotland","5","5","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Communications","West Midlands","20","20","42600","40820"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","West Midlands","5","5","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Economics","West Midlands","10","10","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","West Midlands","125","120","44350","39140"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Operational Research","West Midlands","25","25","45150","39570"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Policy","West Midlands","40","40","49920","48060"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Project Delivery","West Midlands","15","15","41350","43080"
"In post","2023","No function","Office of Qualifications and Examinations Regulation","Statistics","West Midlands","10","10","42180","39140"
"In post","2023","No function","Office of Rail and Road","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","52080","53410"
"In post","2023","No function","Office of Rail and Road","Operational Delivery","Greater Manchester","20","20","50670","53410"
"In post","2023","No function","Office of Rail and Road","Operational Delivery","Inner London - East","75","70","58640","58190"
"In post","2023","No function","Office of Rail and Road","Operational Delivery","North Yorkshire","15","15","49230","49430"
"In post","2023","No function","Office of Rail and Road","Operational Delivery","West Central Scotland","10","10","50370","52890"
"In post","2023","No function","Office of Rail and Road","Operational Delivery","West Midlands","15","10","52100","53410"
"In post","2023","No function","Office of Rail and Road","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2023","No function","Office of Rail and Road","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Rail and Road","Policy","Inner London - East","50","45","59820","57700"
"In post","2023","No function","Office of Rail and Road","Policy","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Rail and Road","Policy","West Central Scotland","15","15","59280","57260"
"In post","2023","No function","Office of Rail and Road","Policy","West Midlands","5","5","[c]","[c]"
"In post","2023","No function","Office of Rail and Road","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2023","No function","Office of Rail and Road","Science and Engineering","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Rail and Road","Science and Engineering","Inner London - East","5","5","[c]","[c]"
"In post","2023","No function","Office of Rail and Road","Science and Engineering","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Rail and Road","Science and Engineering","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of Rail and Road","Science and Engineering","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of the Secretary of State for Scotland","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of the Secretary of State for Scotland","Policy","Eastern Scotland","5","5","[c]","[c]"
"In post","2023","No function","Office of the Secretary of State for Scotland","Policy","Inner London - West","15","15","46510","43650"
"In post","2023","No function","Office of the Secretary of State for Scotland","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of the Secretary of State for Wales","Economics","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","No function","Office of the Secretary of State for Wales","Policy","East Wales","15","15","42900","37680"
"In post","2023","No function","Office of the Secretary of State for Wales","Policy","Inner London - West","15","15","54570","55720"
"In post","2023","No function","Scottish Government","Digital, Data and Technology","Eastern Scotland","35","35","38890","39590"
"In post","2023","No function","Scottish Government","Digital, Data and Technology","West Central Scotland","15","15","36040","32510"
"In post","2023","No function","Scottish Government","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","No function","Scottish Government","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","No function","Scottish Government","Knowledge and Information Management","Eastern Scotland","15","15","34970","30490"
"In post","2023","No function","Scottish Government","Knowledge and Information Management","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","No function","Scottish Government","Knowledge and Information Management","West Central Scotland","5","5","[c]","[c]"
"In post","2023","No function","Scottish Government","Operational Delivery","Eastern Scotland","3710","3485","32820","31970"
"In post","2023","No function","Scottish Government","Operational Delivery","Highlands and Islands","260","230","30120","28490"
"In post","2023","No function","Scottish Government","Operational Delivery","North Eastern Scotland","425","395","31560","31290"
"In post","2023","No function","Scottish Government","Operational Delivery","Southern Scotland","755","700","29070","25060"
"In post","2023","No function","Scottish Government","Operational Delivery","West Central Scotland","2465","2305","32280","31970"
"In post","2023","No function","Scottish Government","Other","Eastern Scotland","215","195","38620","37060"
"In post","2023","No function","Scottish Government","Other","Highlands and Islands","10","5","[c]","[c]"
"In post","2023","No function","Scottish Government","Other","North Eastern Scotland","30","25","28320","22920"
"In post","2023","No function","Scottish Government","Other","Southern Scotland","10","5","[c]","[c]"
"In post","2023","No function","Scottish Government","Other","West Central Scotland","100","85","30750","26930"
"In post","2023","No function","Scottish Government","Policy","Eastern Scotland","40","40","44270","38170"
"In post","2023","No function","Scottish Government","Policy","West Central Scotland","5","5","[c]","[c]"
"In post","2023","No function","Scottish Government","Psychology","Eastern Scotland","50","45","41860","37060"
"In post","2023","No function","Scottish Government","Psychology","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","No function","Scottish Government","Psychology","West Central Scotland","20","15","42460","37060"
