"Status","Year","Age","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","20-29","London","Outer London - East and North East","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","London","Outer London - East and North East","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","London","Outer London - East and North East","Unknown","70","[c]","29640","31310"
"New entrant CS","2023","20-29","London","Outer London - South","Heterosexual / straight","110","[c]","28880","26920"
"New entrant CS","2023","20-29","London","Outer London - South","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","London","Outer London - South","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","London","Outer London - South","Unknown","315","[c]","29930","29660"
"New entrant CS","2023","20-29","London","Outer London - West and North West","Heterosexual / straight","125","[c]","29620","29660"
"New entrant CS","2023","20-29","London","Outer London - West and North West","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","London","Outer London - West and North West","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","London","Outer London - West and North West","Unknown","335","[c]","29270","29750"
"New entrant CS","2023","20-29","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","395","[c]","25250","22520"
"New entrant CS","2023","20-29","North East (England)","Northumberland, and Tyne and Wear","LGBO","60","[c]","26080","22520"
"New entrant CS","2023","20-29","North East (England)","Northumberland, and Tyne and Wear","Undeclared","30","[c]","26720","22870"
"New entrant CS","2023","20-29","North East (England)","Northumberland, and Tyne and Wear","Unknown","220","[c]","25640","22520"
"New entrant CS","2023","20-29","North East (England)","Tees Valley and Durham","Heterosexual / straight","325","[c]","26920","28360"
"New entrant CS","2023","20-29","North East (England)","Tees Valley and Durham","LGBO","55","[c]","27520","28490"
"New entrant CS","2023","20-29","North East (England)","Tees Valley and Durham","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","North East (England)","Tees Valley and Durham","Unknown","205","[c]","25230","23390"
"New entrant CS","2023","20-29","North West (England)","Cheshire","Heterosexual / straight","95","[c]","27720","28680"
"New entrant CS","2023","20-29","North West (England)","Cheshire","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","North West (England)","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","North West (England)","Cheshire","Unknown","55","[c]","27030","28880"
"New entrant CS","2023","20-29","North West (England)","Cumbria","Heterosexual / straight","50","[c]","23060","22150"
"New entrant CS","2023","20-29","North West (England)","Cumbria","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","North West (England)","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","North West (England)","Cumbria","Unknown","30","[c]","24270","22150"
"New entrant CS","2023","20-29","North West (England)","Greater Manchester","Heterosexual / straight","555","[c]","27050","24600"
"New entrant CS","2023","20-29","North West (England)","Greater Manchester","LGBO","110","[c]","26220","23640"
"New entrant CS","2023","20-29","North West (England)","Greater Manchester","Undeclared","40","[c]","26790","25830"
"New entrant CS","2023","20-29","North West (England)","Greater Manchester","Unknown","385","[c]","26130","25750"
"New entrant CS","2023","20-29","North West (England)","Lancashire","Heterosexual / straight","245","[c]","24840","23640"
"New entrant CS","2023","20-29","North West (England)","Lancashire","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","20-29","North West (England)","Lancashire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","North West (England)","Lancashire","Unknown","135","[c]","24830","23390"
"New entrant CS","2023","20-29","North West (England)","Merseyside","Heterosexual / straight","315","[c]","24590","22520"
"New entrant CS","2023","20-29","North West (England)","Merseyside","LGBO","50","[c]","25190","24080"
"New entrant CS","2023","20-29","North West (England)","Merseyside","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","North West (England)","Merseyside","Unknown","790","[c]","23670","22400"
"New entrant CS","2023","20-29","Northern Ireland","Northern Ireland","Heterosexual / straight","75","[c]","25050","22520"
"New entrant CS","2023","20-29","Northern Ireland","Northern Ireland","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northern Ireland","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Northern Ireland","Northern Ireland","Unknown","105","[c]","24180","22520"
"New entrant CS","2023","20-29","Overseas","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Overseas","Overseas","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scotland","Eastern Scotland","Heterosexual / straight","235","[c]","27930","25710"
"New entrant CS","2023","20-29","Scotland","Eastern Scotland","LGBO","60","[c]","30640","28770"
"New entrant CS","2023","20-29","Scotland","Eastern Scotland","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scotland","Eastern Scotland","Unknown","470","[c]","27720","24710"
"New entrant CS","2023","20-29","Scotland","Highlands and Islands","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scotland","Highlands and Islands","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scotland","Highlands and Islands","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scotland","North Eastern Scotland","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scotland","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scotland","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scotland","North Eastern Scotland","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scotland","Southern Scotland","Heterosexual / straight","75","[c]","23830","22520"
"New entrant CS","2023","20-29","Scotland","Southern Scotland","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scotland","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Scotland","Southern Scotland","Unknown","90","[c]","24020","22520"
"New entrant CS","2023","20-29","Scotland","West Central Scotland","Heterosexual / straight","375","[c]","25960","22520"
"New entrant CS","2023","20-29","Scotland","West Central Scotland","LGBO","95","[c]","25320","22520"
"New entrant CS","2023","20-29","Scotland","West Central Scotland","Undeclared","35","[c]","26190","22520"
"New entrant CS","2023","20-29","Scotland","West Central Scotland","Unknown","575","[c]","25850","24710"
"New entrant CS","2023","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","160","[c]","27290","27080"
"New entrant CS","2023","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","35","[c]","27360","27010"
"New entrant CS","2023","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","130","[c]","27120","27350"
"New entrant CS","2023","20-29","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","340","[c]","27120","27080"
"New entrant CS","2023","20-29","South East (England)","Hampshire and Isle of Wight","LGBO","60","[c]","26640","26930"
"New entrant CS","2023","20-29","South East (England)","Hampshire and Isle of Wight","Undeclared","30","[c]","28800","30650"
"New entrant CS","2023","20-29","South East (England)","Hampshire and Isle of Wight","Unknown","260","[c]","25820","25750"
"New entrant CS","2023","20-29","South East (England)","Kent","Heterosexual / straight","195","[c]","26420","25610"
"New entrant CS","2023","20-29","South East (England)","Kent","LGBO","45","[c]","26440","25610"
"New entrant CS","2023","20-29","South East (England)","Kent","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","South East (England)","Kent","Unknown","280","[c]","24780","24070"
"New entrant CS","2023","20-29","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","225","[c]","27360","26630"
"New entrant CS","2023","20-29","South East (England)","Surrey, East and West Sussex","LGBO","35","[c]","27300","26390"
"New entrant CS","2023","20-29","South East (England)","Surrey, East and West Sussex","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","South East (England)","Surrey, East and West Sussex","Unknown","105","[c]","25360","23640"
"New entrant CS","2023","20-29","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","South West (England)","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","South West (England)","Cornwall and Isles of Scilly","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","South West (England)","Devon","Heterosexual / straight","160","[c]","25020","23640"
"New entrant CS","2023","20-29","South West (England)","Devon","LGBO","40","[c]","24470","23230"
"New entrant CS","2023","20-29","South West (England)","Devon","Undeclared","40","[c]","24610","24150"
"New entrant CS","2023","20-29","South West (England)","Devon","Unknown","85","[c]","25100","24070"
"New entrant CS","2023","20-29","South West (England)","Dorset and Somerset","Heterosexual / straight","85","[c]","25160","23640"
"New entrant CS","2023","20-29","South West (England)","Dorset and Somerset","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","South West (England)","Dorset and Somerset","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","South West (England)","Dorset and Somerset","Unknown","85","[c]","25590","23640"
"New entrant CS","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","750","[c]","27060","26310"
"New entrant CS","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","100","[c]","26290","25880"
"New entrant CS","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","70","[c]","27360","27330"
"New entrant CS","2023","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","540","[c]","26000","24750"
"New entrant CS","2023","20-29","Unknown","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","Unknown","125","[c]","22970","21780"
"New entrant CS","2023","20-29","Wales","East Wales","Heterosexual / straight","490","[c]","26510","24840"
"New entrant CS","2023","20-29","Wales","East Wales","LGBO","100","[c]","26690","24070"
"New entrant CS","2023","20-29","Wales","East Wales","Undeclared","40","[c]","25330","22700"
"New entrant CS","2023","20-29","Wales","East Wales","Unknown","265","[c]","25530","23640"
"New entrant CS","2023","20-29","Wales","West Wales and The Valleys","Heterosexual / straight","325","[c]","23410","22500"
"New entrant CS","2023","20-29","Wales","West Wales and The Valleys","LGBO","40","[c]","24000","22500"
"New entrant CS","2023","20-29","Wales","West Wales and The Valleys","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Wales","West Wales and The Valleys","Unknown","130","[c]","23520","22500"
"New entrant CS","2023","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","75","[c]","25020","23640"
"New entrant CS","2023","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","60","[c]","25160","23640"
"New entrant CS","2023","20-29","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","175","[c]","28020","28120"
"New entrant CS","2023","20-29","West Midlands (England)","Shropshire and Staffordshire","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","20-29","West Midlands (England)","Shropshire and Staffordshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","West Midlands (England)","Shropshire and Staffordshire","Unknown","130","[c]","27660","27080"
"New entrant CS","2023","20-29","West Midlands (England)","West Midlands","Heterosexual / straight","590","[c]","25650","22520"
"New entrant CS","2023","20-29","West Midlands (England)","West Midlands","LGBO","55","[c]","26070","23640"
"New entrant CS","2023","20-29","West Midlands (England)","West Midlands","Undeclared","45","[c]","26250","22810"
"New entrant CS","2023","20-29","West Midlands (England)","West Midlands","Unknown","455","[c]","24190","22520"
"New entrant CS","2023","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","125","[c]","26320","28880"
"New entrant CS","2023","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","60","[c]","26220","25750"
"New entrant CS","2023","20-29","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","90","[c]","26470","24610"
"New entrant CS","2023","20-29","Yorkshire and The Humber","North Yorkshire","LGBO","30","[c]","25180","24610"
"New entrant CS","2023","20-29","Yorkshire and The Humber","North Yorkshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Yorkshire and The Humber","North Yorkshire","Unknown","60","[c]","27570","26490"
"New entrant CS","2023","20-29","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","210","[c]","26500","25750"
"New entrant CS","2023","20-29","Yorkshire and The Humber","South Yorkshire","LGBO","35","[c]","24760","23640"
"New entrant CS","2023","20-29","Yorkshire and The Humber","South Yorkshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Yorkshire and The Humber","South Yorkshire","Unknown","405","[c]","25110","25750"
"New entrant CS","2023","20-29","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","550","[c]","26240","23640"
"New entrant CS","2023","20-29","Yorkshire and The Humber","West Yorkshire","LGBO","85","[c]","27730","26840"
"New entrant CS","2023","20-29","Yorkshire and The Humber","West Yorkshire","Undeclared","55","[c]","27240","25470"
"New entrant CS","2023","20-29","Yorkshire and The Humber","West Yorkshire","Unknown","365","[c]","26230","25750"
"New entrant CS","2023","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","190","[c]","29640","27650"
"New entrant CS","2023","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","145","[c]","28110","24070"
