"Status","Year","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Bedfordshire and Hertfordshire","SEO/HEO","HEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Bedfordshire and Hertfordshire","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Bedfordshire and Hertfordshire","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Bedfordshire and Hertfordshire","SEO/HEO","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Bedfordshire and Hertfordshire","SEO/HEO","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Bedfordshire and Hertfordshire","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Bedfordshire and Hertfordshire","SEO/HEO","SEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Bedfordshire and Hertfordshire","SEO/HEO","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Unknown","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AA","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","Heterosexual / straight","260","[c]","26420","24240"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","Unknown","100","[c]","28010","26830"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","Heterosexual / straight","155","[c]","29230","28120"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","Unknown","50","[c]","28650","28120"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","Heterosexual / straight","85","[c]","34970","34300"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","Heterosexual / straight","60","[c]","42920","41930"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","AA/AO","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","AA/AO","AA","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","AA/AO","AO","Heterosexual / straight","75","[c]","22280","21780"
"Leaver CS","2023","Cheshire","AA/AO","AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","AA/AO","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","AA/AO","AO","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","EO","EO","Heterosexual / straight","65","[c]","29690","28120"
"Leaver CS","2023","Cheshire","EO","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","EO","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","EO","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","G6/G7","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","SEO/HEO","HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","SEO/HEO","SEO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","Unknown","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","AA/AO","AA","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","AA/AO","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","AA/AO","AO","Heterosexual / straight","40","[c]","22390","21690"
"Leaver CS","2023","Cornwall and Isles of Scilly","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","AA/AO","AO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","EO","EO","Heterosexual / straight","45","[c]","27550","27570"
"Leaver CS","2023","Cornwall and Isles of Scilly","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","EO","EO","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","SEO/HEO","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","SEO/HEO","SEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cornwall and Isles of Scilly","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","AA/AO","AO","Heterosexual / straight","45","[c]","24120","22150"
"Leaver CS","2023","Cumbria","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","AA/AO","AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","AA/AO","AO","Unknown","40","[c]","22510","22150"
"Leaver CS","2023","Cumbria","EO","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","SEO/HEO","HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","SEO/HEO","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","Unknown","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Cumbria","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","AA/AO","AA","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","AA/AO","AA","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","AA/AO","AO","Heterosexual / straight","220","[c]","21820","21690"
"Leaver CS","2023","Derbyshire and Nottinghamshire","AA/AO","AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","AA/AO","AO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","AA/AO","AO","Unknown","180","[c]","22500","21780"
"Leaver CS","2023","Derbyshire and Nottinghamshire","EO","EO","Heterosexual / straight","175","[c]","27450","27570"
"Leaver CS","2023","Derbyshire and Nottinghamshire","EO","EO","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","EO","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","EO","EO","Unknown","110","[c]","27120","27570"
"Leaver CS","2023","Derbyshire and Nottinghamshire","G6/G7","G6","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","G6/G7","G6","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","G6/G7","G7","Heterosexual / straight","40","[c]","57020","56450"
"Leaver CS","2023","Derbyshire and Nottinghamshire","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","G6/G7","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","G6/G7","G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","SCS level","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","SEO/HEO","HEO","Heterosexual / straight","80","[c]","33180","33520"
"Leaver CS","2023","Derbyshire and Nottinghamshire","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
