"Status","Year","Ethnicity","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Asian","Operational Delivery","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","London","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","London","Unknown","35","[c]","26130","27640"
"New entrant CS","2023","Asian","Operational Delivery","North East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","North East (England)","AO","60","[c]","22330","22520"
"New entrant CS","2023","Asian","Operational Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","North East (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","North West (England)","AO","165","[c]","22430","21780"
"New entrant CS","2023","Asian","Operational Delivery","North West (England)","EO","30","[c]","27490","27650"
"New entrant CS","2023","Asian","Operational Delivery","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","North West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","North West (England)","Unknown","35","[c]","23540","23640"
"New entrant CS","2023","Asian","Operational Delivery","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Overseas","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Scotland","AO","40","[c]","22410","22520"
"New entrant CS","2023","Asian","Operational Delivery","Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","South East (England)","AA","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","South East (England)","AO","80","[c]","24810","24070"
"New entrant CS","2023","Asian","Operational Delivery","South East (England)","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","South East (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","South East (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","South East (England)","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","South West (England)","AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","South West (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","South West (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","South West (England)","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Wales","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Wales","AO","55","[c]","22310","22500"
"New entrant CS","2023","Asian","Operational Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Wales","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","West Midlands (England)","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","West Midlands (England)","AO","270","[c]","22440","21780"
"New entrant CS","2023","Asian","Operational Delivery","West Midlands (England)","EO","45","[c]","27710","28120"
"New entrant CS","2023","Asian","Operational Delivery","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","West Midlands (England)","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","West Midlands (England)","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","West Midlands (England)","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Yorkshire and The Humber","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Yorkshire and The Humber","AO","185","[c]","22860","22520"
"New entrant CS","2023","Asian","Operational Delivery","Yorkshire and The Humber","EO","60","[c]","26990","27650"
"New entrant CS","2023","Asian","Operational Delivery","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Yorkshire and The Humber","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Delivery","Yorkshire and The Humber","Unknown","30","[c]","22300","23640"
"New entrant CS","2023","Asian","Operational Research","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","South East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Operational Research","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","North East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","North West (England)","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Asian","Other","North West (England)","G7","[c]","[c]","[c]","[c]"
